"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 26 00:08:57 GMT 2024","Thu Sep 26 00:08:57 GMT 2024","246","","Transfer Initiate →","","422 invalid email","","Applet ""Transfer Ownership"" endpoints tests → Transfer Initiate → 422 invalid email",""
"passed","Thu Sep 26 00:06:37 GMT 2024","Thu Sep 26 00:06:37 GMT 2024","248","","422 Unprocessable Entity →","","Update Event with missing accessBeforeSchedule (periodicity type: ONCE) param","","Applet Events CRUD tests → Update Applet Event tests → 422 Unprocessable Entity → Update Event with missing accessBeforeSchedule (periodicity type: ONCE) param",""
"passed","Thu Sep 26 00:03:58 GMT 2024","Thu Sep 26 00:03:58 GMT 2024","331","","Get Access link tests →","","200 OK (Get created Access link)","","Access link tests → Get Access link tests → 200 OK (Get created Access link)",""
"passed","Thu Sep 26 00:09:16 GMT 2024","Thu Sep 26 00:09:16 GMT 2024","245","","Applets ""unique_name"" endpoint tests →","","422 missing attribute (name)","","Applets ""unique_name"" endpoint tests → 422 missing attribute (name)",""
"passed","Thu Sep 26 00:11:15 GMT 2024","Thu Sep 26 00:11:15 GMT 2024","803","","Re-send invitation flow →","","Invitation is re-sent","","Invitations scenario tests → Re-send invitation flow → Invitation is re-sent",""
"passed","Thu Sep 26 00:03:43 GMT 2024","Thu Sep 26 00:03:43 GMT 2024","348","","Share applet to the library","","422 missing attribute (name)","","Applet Library tests → Share applet to the library 422 missing attribute (name)",""
"passed","Thu Sep 26 00:14:26 GMT 2024","Thu Sep 26 00:14:26 GMT 2024","419","","Export data tests →","","200 OK (Coordinator can export his own data)","","Administration tests → Applets tests → Export & view data in workspace of Applet owner tests → Export data tests → 200 OK (Coordinator can export his own data)",""
"passed","Thu Sep 26 00:14:31 GMT 2024","Thu Sep 26 00:14:31 GMT 2024","442","","Perform activities tests →","","200 OK (Applet owner can submit answers)","","Administration tests → Perform activities tests → 200 OK (Applet owner can submit answers)",""
"passed","Thu Sep 26 00:03:03 GMT 2024","Thu Sep 26 00:03:03 GMT 2024","361","","Multiinformant assessment validate tests →","","200 OK: sourceSubjectId = respondent, targetSubjectId = manager","","Multiinformant assessment validate tests → 200 OK: sourceSubjectId = respondent, targetSubjectId = manager",""
"passed","Thu Sep 26 00:06:08 GMT 2024","Thu Sep 26 00:06:08 GMT 2024","246","","422 Unprocessable Entity →","","Missing oneTimeCompletion (periodicity type: ALWAYS)","","Applet Events CRUD tests → Create Events tests → 422 Unprocessable Entity → Missing oneTimeCompletion (periodicity type: ALWAYS)",""
"passed","Thu Sep 26 00:18:29 GMT 2024","Thu Sep 26 00:18:29 GMT 2024","385","","Test for filters (query params) →","","Role","","Workspaces endpoints tests → Workspaces created → Get workspace managers → Test for filters (query params) → Role",""
"passed","Thu Sep 26 00:04:12 GMT 2024","Thu Sep 26 00:04:12 GMT 2024","566","","Create applet →","","201 Created","","Applets CRUD endpoints tests → Create applet → 201 Created",""
"passed","Thu Sep 26 00:02:46 GMT 2024","Thu Sep 26 00:02:46 GMT 2024","342","","Get flow Identifiers tests →","","200: Empty list (not existing activityFlowId)","","Flow Versions & Identifiers tests → Get flow Identifiers tests → 200: Empty list (not existing activityFlowId)",""
"passed","Thu Sep 26 00:14:06 GMT 2024","Thu Sep 26 00:14:06 GMT 2024","510","","Invite new respondent tests →","","200 OK (Coordinator can invite new respondent)","","Administration tests → Respondents tests → Invite new respondent tests → 200 OK (Coordinator can invite new respondent)",""
"passed","Thu Sep 26 00:11:50 GMT 2024","Thu Sep 26 00:11:50 GMT 2024","250","","422 Missing attributes","","Missing secretUserId","","Invitations endpoints tests → Send invitation → Invitation Respondent Send → 422 Missing attributes Missing secretUserId",""
"passed","Thu Sep 26 00:16:58 GMT 2024","Thu Sep 26 00:16:58 GMT 2024","819","","Manager is invited to the applet →","","Get folders (manager)","","Workspace folder for different users tests → Manager is invited to the applet → Get folders (manager)",""
"passed","Thu Sep 26 00:09:49 GMT 2024","Thu Sep 26 00:09:49 GMT 2024","150","","Delete Token →","","401 Unauthorized (non-existent token)","","""Authentication"" endpoints tests → Delete Token → 401 Unauthorized (non-existent token)",""
"passed","Thu Sep 26 00:02:46 GMT 2024","Thu Sep 26 00:02:46 GMT 2024","149","","Get flow Identifiers tests →","","401 Unauthorized (Get flow identifiers with not existing token)","","Flow Versions & Identifiers tests → Get flow Identifiers tests → 401 Unauthorized (Get flow identifiers with not existing token)",""
"passed","Thu Sep 26 00:15:11 GMT 2024","Thu Sep 26 00:15:11 GMT 2024","362","","Update subjects","","200 OK: manager","","""Subjects"" endpoints CRUD tests → Update subjects 200 OK: manager",""
"passed","Thu Sep 26 00:06:23 GMT 2024","Thu Sep 26 00:06:23 GMT 2024","881","","Get Applet Event by Id tests →","","404 Not Found (Get individual deleted scheduled activity Event)","","Applet Events CRUD tests → Get Applet Event by Id tests → 404 Not Found (Get individual deleted scheduled activity Event)",""
"passed","Thu Sep 26 00:15:21 GMT 2024","Thu Sep 26 00:15:21 GMT 2024","244","","422 Unprocessable Entity (missing attribute)","","Missing backgroundImage","","""Themes"" endpoints tests → Create Theme → 422 Unprocessable Entity (missing attribute) Missing backgroundImage",""
"passed","Wed Sep 25 23:59:38 GMT 2024","Wed Sep 25 23:59:38 GMT 2024","149","","Get applet completed activities tests →","","401 Unauthorized","","Get applet completed activities tests → 401 Unauthorized",""
"passed","Thu Sep 26 00:06:56 GMT 2024","Thu Sep 26 00:06:56 GMT 2024","247","","Create cross-day events tests →","","422 (Cross-day Event with DAILY periodicity type and availability range: 15:30:00-15:30:00)","","Applet Events CRUD tests → Create cross-day events tests → 422 (Cross-day Event with DAILY periodicity type and availability range: 15:30:00-15:30:00)",""
"passed","Thu Sep 26 00:10:42 GMT 2024","Thu Sep 26 00:10:58 GMT 2024","16659","","Upload files with format conversion","",""".webm"" media file should be converted to .mp3","","Files upload/download directly to S3 bucket tests → Upload files with format conversion "".webm"" media file should be converted to .mp3",""
"passed","Thu Sep 26 00:09:55 GMT 2024","Thu Sep 26 00:09:55 GMT 2024","881","","Tokens invalidation tests →","","Verify both access ans refresh tokens are invalidated after logout","","""Authentication"" endpoints tests → Tokens invalidation tests → Verify both access ans refresh tokens are invalidated after logout",""
"passed","Thu Sep 26 00:13:02 GMT 2024","Thu Sep 26 00:13:02 GMT 2024","444","","Accept invitation by already registered user →","","Send invitation to the shell account","","Shell account invitation scenario tests → Accept invitation by already registered user → Send invitation to the shell account",""
"passed","Thu Sep 26 00:03:58 GMT 2024","Thu Sep 26 00:03:58 GMT 2024","968","","Get Access link tests →","","404 Not Found (Get deleted Access link)","","Access link tests → Get Access link tests → 404 Not Found (Get deleted Access link)",""
"passed","Thu Sep 26 00:17:37 GMT 2024","Thu Sep 26 00:17:37 GMT 2024","150","","Get workspace roles list →","","401 Unauthorized","","Workspaces managers access tests → Get workspace roles list → 401 Unauthorized",""
"passed","Thu Sep 26 00:08:29 GMT 2024","Thu Sep 26 00:08:30 GMT 2024","1577","","Transfer Decline →","","Second receiver should become the owner","","Applet ""Transfer Ownership"" scenario tests → Transfer Decline → Second receiver should become the owner",""
"passed","Thu Sep 26 00:11:00 GMT 2024","Thu Sep 26 00:11:00 GMT 2024","245","","Presign link","","422 Unprocessable entity (empty body)","","Files upload/download directly to S3 bucket tests → Generate presigned links EPs negative tests Presign link 422 Unprocessable entity (empty body)",""
"passed","Thu Sep 26 00:08:41 GMT 2024","Thu Sep 26 00:08:41 GMT 2024","895","","Transfer Ownership to unregistered user →","","New user should become the applet owner","","Applet ""Transfer Ownership"" scenario tests → Transfer Ownership to unregistered user → New user should become the applet owner",""
"passed","Thu Sep 26 00:05:58 GMT 2024","Thu Sep 26 00:05:58 GMT 2024","814","","Remove individual scheduled user Events scenario tests →","","Third respondent should have general Always Available activity/flow Events after removal of individual scheduled activity Event","","Delete and remove individual Events scenario tests → Remove individual scheduled user Events scenario tests → Third respondent should have general Always Available activity/flow Events after removal of individual scheduled activity Event",""
"passed","Thu Sep 26 00:06:47 GMT 2024","Thu Sep 26 00:06:47 GMT 2024","148","","Delete individual scheduled Applet Events negative tests →","","401 Unauthorized (Delete scheduled Events of a particular user with not existing appletOwnerToken)","","Applet Events CRUD tests → Delete individual scheduled Applet Events negative tests → 401 Unauthorized (Delete scheduled Events of a particular user with not existing appletOwnerToken)",""
"passed","Thu Sep 26 00:13:02 GMT 2024","Thu Sep 26 00:13:02 GMT 2024","403","","Accept invitation by already registered user →","","Verify there's no shell account anymore in the list of respondents","","Shell account invitation scenario tests → Accept invitation by already registered user → Verify there's no shell account anymore in the list of respondents",""
"passed","Thu Sep 26 00:16:15 GMT 2024","Thu Sep 26 00:16:15 GMT 2024","242","","422 Unprocessable Entity","","Update user with missing firstName param","","Update User tests → 422 Unprocessable Entity Update user with missing firstName param",""
"passed","Thu Sep 26 00:07:46 GMT 2024","Thu Sep 26 00:07:47 GMT 2024","1319","","Create anonymous answer","","201 Created","","Applet public access tests → Create anonymous answer 201 Created",""
"passed","Thu Sep 26 00:18:33 GMT 2024","Thu Sep 26 00:18:33 GMT 2024","250","","Get managers priority role →","","422 Invalid query params","","Workspaces endpoints tests → Workspaces created → Get managers priority role → 422 Invalid query params",""
"passed","Thu Sep 26 00:18:36 GMT 2024","Thu Sep 26 00:18:36 GMT 2024","784","","Pin user (respondent) on workspace →","","200 OK","","Workspaces endpoints tests → Workspaces created → Pin user (respondent) on workspace → 200 OK",""
"passed","Thu Sep 26 00:08:25 GMT 2024","Thu Sep 26 00:08:25 GMT 2024","694","","First receiver should become the owner →","","Verify Pending Invitations & Public link","","Applet ""Transfer Ownership"" scenario tests → Transfer Accept → First receiver should become the owner → Verify Pending Invitations & Public link",""
"passed","Thu Sep 26 00:05:36 GMT 2024","Thu Sep 26 00:05:36 GMT 2024","495","","Duplicate Applet endpoint tests →","","404 (incorrect appletId)","","Duplicate Applet endpoint tests → 404 (incorrect appletId)",""
"passed","Thu Sep 26 00:17:56 GMT 2024","Thu Sep 26 00:17:56 GMT 2024","378","","Get workspace applets →","","200 OK","","Workspaces endpoints tests → Empty workspaces → Get workspace applets → 200 OK",""
"passed","Thu Sep 26 00:09:37 GMT 2024","Thu Sep 26 00:09:37 GMT 2024","388","","Update Activity →","","Get applet version by id","","Applet versions endpoints tests → Update Applet → Add Activity → Remove Activity → Add Activity Flow → Remove Activity Flow → Add Activity Item → Remove Activity Item → Update Activity → Get applet version by id",""
"passed","Thu Sep 26 00:15:11 GMT 2024","Thu Sep 26 00:15:11 GMT 2024","390","","Update subjects","","200 OK: respondent","","""Subjects"" endpoints CRUD tests → Update subjects 200 OK: respondent",""
"passed","Thu Sep 26 00:18:33 GMT 2024","Thu Sep 26 00:18:33 GMT 2024","338","","Get managers priority role →","","200 OK (Reviewer gets role in first user's workspace)","","Workspaces endpoints tests → Workspaces created → Get managers priority role → 200 OK (Reviewer gets role in first user's workspace)",""
"passed","Thu Sep 26 00:09:07 GMT 2024","Thu Sep 26 00:09:07 GMT 2024","346","","Transfer Decline →","","204 OK","","Applet ""Transfer Ownership"" endpoints tests → Transfer Decline → 204 OK",""
"passed","Thu Sep 26 00:18:43 GMT 2024","Thu Sep 26 00:18:43 GMT 2024","338","","Update workspace applet respondent →","","404 Not Found (invalid respondent id)","","Workspaces endpoints tests → Workspaces created → Update workspace applet respondent → 404 Not Found (invalid respondent id)",""
"passed","Thu Sep 26 00:16:44 GMT 2024","Thu Sep 26 00:16:44 GMT 2024","148","","Update Folder →","","401 Unauthorized (invalid token)","","""Workspace Folders"" endpoints tests → Workspace is created → Update Folder → 401 Unauthorized (invalid token)",""
"passed","Thu Sep 26 00:04:23 GMT 2024","Thu Sep 26 00:04:23 GMT 2024","323","","Applets GET ""base info"" endpoint tests →","","403 Forbidden","","Applets GET ""base info"" endpoint tests → 403 Forbidden",""
"passed","Thu Sep 26 00:18:23 GMT 2024","Thu Sep 26 00:18:23 GMT 2024","322","","Get workspace applet details →","","404 Not Found (non-existent ownerId)","","Workspaces endpoints tests → Workspaces created → Get workspace applet details → 404 Not Found (non-existent ownerId)",""
"passed","Thu Sep 26 00:06:08 GMT 2024","Thu Sep 26 00:06:08 GMT 2024","267","","422 Unprocessable Entity →","","Create Event with missing startTime (periodicity type: WEEKLY) param","","Applet Events CRUD tests → Create Events tests → 422 Unprocessable Entity → Create Event with missing startTime (periodicity type: WEEKLY) param",""
"passed","Thu Sep 26 00:18:43 GMT 2024","Thu Sep 26 00:18:45 GMT 2024","2177","","Update workspace applet respondent →","","200 OK","","Workspaces endpoints tests → Workspaces created → Update workspace applet respondent → 200 OK",""
