"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 02 14:07:13 GMT 2024","Tue Jul 02 14:07:13 GMT 2024","315","","Get Review activity flow tests →","","422 Unprocessable Entity (Get Review activity flow list without createdDate query param)","","Summary & Review activity flow tests → Get Review activity flow tests → 422 Unprocessable Entity (Get Review activity flow list without createdDate query param)",""
"passed","Tue Jul 02 14:12:36 GMT 2024","Tue Jul 02 14:12:36 GMT 2024","328","","Get applet version changes →","","404 (incorrect appletId)","","Applet versions endpoints tests → Get applet version changes → 404 (incorrect appletId)",""
"passed","Tue Jul 02 14:18:17 GMT 2024","Tue Jul 02 14:18:17 GMT 2024","309","","Invite new reviewer for a specific respondent tests →","","403 Forbidden (Respondent can NOT invite new reviewer for a specific respondent)","","Administration tests → Respondents tests → Invite new reviewer for a specific respondent tests → 403 Forbidden (Respondent can NOT invite new reviewer for a specific respondent)",""
"passed","Tue Jul 02 14:16:17 GMT 2024","Tue Jul 02 14:16:17 GMT 2024","256","","Create shell account →","","422: Missing attribute","","Invitations endpoints tests → Create shell account → 422: Missing attribute",""
"passed","Tue Jul 02 14:07:34 GMT 2024","Tue Jul 02 14:07:34 GMT 2024","758","","Get Access link tests →","","404 Not Found (Get deleted Access link)","","Access link tests → Get Access link tests → 404 Not Found (Get deleted Access link)",""
"passed","Tue Jul 02 14:18:15 GMT 2024","Tue Jul 02 14:18:15 GMT 2024","350","","View all respondents tests →","","200 OK (Reviewer can NOT view respondents not assigned to him)","","Administration tests → Respondents tests → View all respondents tests → 200 OK (Reviewer can NOT view respondents not assigned to him)",""
"failed","Tue Jul 02 14:11:50 GMT 2024","Tue Jul 02 14:11:50 GMT 2024","219","","Transfer Decline →","","First receiver should not be able to accept request after declination","","Applet ""Transfer Ownership"" scenario tests → Transfer Decline → First receiver should not be able to accept request after declination",""
"passed","Tue Jul 02 14:10:09 GMT 2024","Tue Jul 02 14:10:10 GMT 2024","1468","","Delete scheduled Applet Event by Id tests →","","204 No Content (Delete created individual scheduled activity Event)","","Applet Events CRUD tests → Delete scheduled Applet Event by Id tests → 204 No Content (Delete created individual scheduled activity Event)",""
"passed","Tue Jul 02 14:18:08 GMT 2024","Tue Jul 02 14:18:08 GMT 2024","365","","View all organizers tests →","","403 Forbidden (Respondent can NOT view organizers)","","Administration tests → Organizers tests → View all organizers tests → 403 Forbidden (Respondent can NOT view organizers)",""
"passed","Tue Jul 02 14:08:10 GMT 2024","Tue Jul 02 14:08:13 GMT 2024","3121","","Positive tests →","","Applet with maximum items settings","","Applet builder tests → Create applet → Positive tests → Applet with maximum items settings",""
