"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","197","Applet Library tests → Applet is added to the library → Check Library item name → 400 Bad request: not unique name","","Fri May 02 19:02:09 GMT 2025","passed","Fri May 02 19:02:09 GMT 2025","","Check Library item name →","400 Bad request: not unique name",""
"","256","Activity Assessment & Review CRUD tests → Get Assessment & Review tests → Get Assessment tests → 403 Forbidden (Get Assessment by respondent)","","Fri May 02 19:01:06 GMT 2025","passed","Fri May 02 19:01:06 GMT 2025","","Get Assessment tests →","403 Forbidden (Get Assessment by respondent)",""
"","351","Invitations scenario tests → Invite unregistered user flow → Send invitation to unregistered user","","Fri May 02 19:07:59 GMT 2025","passed","Fri May 02 19:07:59 GMT 2025","","Invite unregistered user flow →","Send invitation to unregistered user",""
"","5090","Shell account invitation scenario tests → Accept invitation by already registered user → New user should receive an e-mail with invitation","","Fri May 02 19:09:17 GMT 2025","passed","Fri May 02 19:09:22 GMT 2025","","Accept invitation by already registered user →","New user should receive an e-mail with invitation",""
"","216","Flow Versions & Identifiers tests → Get flow Versions tests → 200: Empty list (Get flow versions of not existing activityFlowId)","","Fri May 02 19:01:16 GMT 2025","passed","Fri May 02 19:01:16 GMT 2025","","Get flow Versions tests →","200: Empty list (Get flow versions of not existing activityFlowId)",""
"","210","Applets CRUD endpoints tests → Create applet → 403 Forbidden (non-existent workspace)","","Fri May 02 19:02:27 GMT 2025","passed","Fri May 02 19:02:27 GMT 2025","","Create applet →","403 Forbidden (non-existent workspace)",""
"","225","Invitations scenario tests → Decline invitation positive flow → Invited user can't see invitation anymore","","Fri May 02 19:07:50 GMT 2025","passed","Fri May 02 19:07:50 GMT 2025","","Decline invitation positive flow →","Invited user can't see invitation anymore",""
"","191","Workspaces endpoints tests → Workspaces created → Get workspace applet respondent by id → 403 Forbidden","","Fri May 02 19:13:59 GMT 2025","passed","Fri May 02 19:13:59 GMT 2025","","Get workspace applet respondent by id →","403 Forbidden",""
"","107","""Themes"" endpoints tests → Create Theme → 422 Unprocessable Entity (missing attribute) Missing tertiaryColor","","Fri May 02 19:11:31 GMT 2025","passed","Fri May 02 19:11:31 GMT 2025","","422 Unprocessable Entity (missing attribute)","Missing tertiaryColor",""
"","307","Logs upload/download tests → Check logs existence → 200 OK (uploaded = false)","","Fri May 02 19:07:17 GMT 2025","passed","Fri May 02 19:07:17 GMT 2025","","Check logs existence →","200 OK (uploaded = false)",""
"","119","Applets CRUD endpoints tests → Create applet → 422 Unprocessable Entity (missing attribute) Missing ""display name""","","Fri May 02 19:02:28 GMT 2025","passed","Fri May 02 19:02:28 GMT 2025","","422 Unprocessable Entity (missing attribute)","Missing ""display name""",""
"","201","Answer Notes tests → Create Notes tests → 404 Not Found (Create Note for not existing Answer)","","Fri May 02 18:58:41 GMT 2025","passed","Fri May 02 18:58:41 GMT 2025","","Create Notes tests →","404 Not Found (Create Note for not existing Answer)",""
"","259","Answers CRUD tests → Answers handling after invitation acceptance by respondent → Get activity answers list & Answers of respondent tests → 404 Not Found (Get Answer of not existing Applet)","","Fri May 02 19:00:41 GMT 2025","passed","Fri May 02 19:00:41 GMT 2025","","Get activity answers list & Answers of respondent tests →","404 Not Found (Get Answer of not existing Applet)",""
"","212","Workspaces endpoints tests → Workspaces created → Get workspace applet details → 404 Not Found (non-existent appletId)","","Fri May 02 19:13:46 GMT 2025","passed","Fri May 02 19:13:46 GMT 2025","","Get workspace applet details →","404 Not Found (non-existent appletId)",""
"","160","""Themes"" endpoints tests → Create Theme → 422 Unprocessable Entity (missing attribute) Missing primaryColor","","Fri May 02 19:11:31 GMT 2025","passed","Fri May 02 19:11:31 GMT 2025","","422 Unprocessable Entity (missing attribute)","Missing primaryColor",""
"","326","Get Assessment & Review of updated activity tests → Switch to a new assessment version Get Assessment info after switching to a new assessment version","","Fri May 02 19:00:58 GMT 2025","failed","Fri May 02 19:00:58 GMT 2025","","Switch to a new assessment version","Get Assessment info after switching to a new assessment version",""
"","655","Activity Assignments tests → Positive tests → Assign multiple activities to single full participant","","Fri May 02 18:58:29 GMT 2025","passed","Fri May 02 18:58:29 GMT 2025","","Positive tests →","Assign multiple activities to single full participant",""
"","186","Applets CRUD endpoints tests → Get applet by id → 404 Applet not found","","Fri May 02 19:02:29 GMT 2025","passed","Fri May 02 19:02:29 GMT 2025","","Get applet by id →","404 Applet not found",""
"","1261","Answers scenario tests → Applet owner should NOT be able to see Answers of respondent in the Applet duplicate","","Fri May 02 19:00:01 GMT 2025","passed","Fri May 02 19:00:02 GMT 2025","","Answers scenario tests →","Applet owner should NOT be able to see Answers of respondent in the Applet duplicate",""
"","214","Applet Events CRUD tests → Delete individual scheduled Applet Events negative tests → 404 Not Found (Delete scheduled Events of a particular user with not existing Applet)","","Fri May 02 19:04:21 GMT 2025","passed","Fri May 02 19:04:21 GMT 2025","","Delete individual scheduled Applet Events negative tests →","404 Not Found (Delete scheduled Events of a particular user with not existing Applet)",""
"","162","Applet Events CRUD tests → Update Applet Event tests → 422 Unprocessable Entity → Update Event with missing selectedDate param (periodicity type: MONTHLY)","","Fri May 02 19:04:15 GMT 2025","passed","Fri May 02 19:04:15 GMT 2025","","422 Unprocessable Entity →","Update Event with missing selectedDate param (periodicity type: MONTHLY)",""
"","0","Answers CRUD tests → Answers handling after invitation acceptance by respondent → Get activity answers list & Answers of respondent tests → 200 OK (Applet owner should be able to get activity answers list)","","Fri May 02 19:00:41 GMT 2025","passed","Fri May 02 19:00:41 GMT 2025","","Get activity answers list & Answers of respondent tests →","200 OK (Applet owner should be able to get activity answers list)",""
"","278","Applet versions endpoints tests → Update Applet → Add Activity → Remove Activity → Add Activity Flow → Remove Activity Flow → Get applet version by id","","Fri May 02 19:06:29 GMT 2025","passed","Fri May 02 19:06:29 GMT 2025","","Remove Activity Flow →","Get applet version by id",""
"","217","Administration tests → Applets tests → Update Applet in workspace of Applet owner tests → 403 Forbidden (Respondent can NOT update Applet)","","Fri May 02 19:10:17 GMT 2025","passed","Fri May 02 19:10:17 GMT 2025","","Update Applet in workspace of Applet owner tests →","403 Forbidden (Respondent can NOT update Applet)",""
"","18","Logs upload/download tests → Upload Logs → 401 Unauthorized","","Fri May 02 19:07:13 GMT 2025","passed","Fri May 02 19:07:13 GMT 2025","","Upload Logs →","401 Unauthorized",""
"","246","Applets CRUD endpoints tests → Get applets list → 200 OK (empty list)","","Fri May 02 19:02:24 GMT 2025","passed","Fri May 02 19:02:24 GMT 2025","","Get applets list →","200 OK (empty list)",""
"","274","""Authentication"" endpoints tests → Delete Token → 200 OK","","Fri May 02 19:06:47 GMT 2025","passed","Fri May 02 19:06:47 GMT 2025","","Delete Token →","200 OK",""
"","218","Flow Versions & Identifiers tests → Get flow Identifiers tests → 200: Empty list (not existing activityFlowId)","","Fri May 02 19:01:21 GMT 2025","passed","Fri May 02 19:01:21 GMT 2025","","Get flow Identifiers tests →","200: Empty list (not existing activityFlowId)",""
"","231","Activity Assessment & Review CRUD tests → Get Assessment & Review tests → Get Reviews tests → 404 Not Found (Get Review of not existing Applet)","","Fri May 02 19:01:07 GMT 2025","passed","Fri May 02 19:01:07 GMT 2025","","Get Reviews tests →","404 Not Found (Get Review of not existing Applet)",""
"","527","Applets CRUD endpoints tests → Delete applet → 204 No Content","","Fri May 02 19:02:35 GMT 2025","passed","Fri May 02 19:02:35 GMT 2025","","Delete applet →","204 No Content",""
"","577","Answers scenario tests → Manager should be able to see Answers of respondent","","Fri May 02 19:00:01 GMT 2025","passed","Fri May 02 19:00:01 GMT 2025","","Answers scenario tests →","Manager should be able to see Answers of respondent",""
"","252","Invitations scenario tests → Accept invitation positive flow → Invited user can't see invitation anymore","","Fri May 02 19:07:46 GMT 2025","passed","Fri May 02 19:07:46 GMT 2025","","Accept invitation positive flow →","Invited user can't see invitation anymore",""
"","5095","Applet ""Transfer Ownership"" scenario tests → Transfer Ownership to unregistered user → Unregistered user should receive invitation e-mail","","Fri May 02 19:05:47 GMT 2025","passed","Fri May 02 19:05:52 GMT 2025","","Transfer Ownership to unregistered user →","Unregistered user should receive invitation e-mail",""
"","45","Create User tests → 422 Unprocessable Entity Create user with missing firstName param","","Fri May 02 19:11:35 GMT 2025","passed","Fri May 02 19:11:35 GMT 2025","","422 Unprocessable Entity","Create user with missing firstName param",""
"","4679","Applet builder tests → Update applet → Remove activity flow","","Fri May 02 19:02:53 GMT 2025","passed","Fri May 02 19:02:57 GMT 2025","","Update applet →","Remove activity flow",""
"","150","Applet Events CRUD tests → Update Applet Event tests → 422 Unprocessable Entity (Update Event type by params - activityId, flowId, respondentId)","","Fri May 02 19:04:13 GMT 2025","passed","Fri May 02 19:04:13 GMT 2025","","Update Applet Event tests →","422 Unprocessable Entity (Update Event type by params - activityId, flowId, respondentId)",""
"","30","Files upload/download tests → Upload File → 401 Unauthorized","","Fri May 02 19:06:56 GMT 2025","passed","Fri May 02 19:06:56 GMT 2025","","Upload File →","401 Unauthorized",""
"","127","Update Password tests → 422 Unprocessable Entity Update password with missing prevPassword param","","Fri May 02 19:12:07 GMT 2025","passed","Fri May 02 19:12:07 GMT 2025","","422 Unprocessable Entity","Update password with missing prevPassword param",""
"","295","Activity Assessment & Review CRUD tests → Get Assessment & Review tests → Get Assessment tests → 404 Not Found (Get Assessment of not existing Answer)","","Fri May 02 19:01:06 GMT 2025","passed","Fri May 02 19:01:06 GMT 2025","","Get Assessment tests →","404 Not Found (Get Assessment of not existing Answer)",""
"","168","Applets CRUD endpoints tests → Create applet → 422 Unprocessable Entity (missing attribute) Missing ""encryption""","","Fri May 02 19:02:28 GMT 2025","passed","Fri May 02 19:02:28 GMT 2025","","422 Unprocessable Entity (missing attribute)","Missing ""encryption""",""
