"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","61","Activity Versions & Identifiers tests → Get Identifiers tests → 401 Unauthorized (Get identifiers with not existing token)","","Mon Mar 31 14:14:07 GMT 2025","passed","Mon Mar 31 14:14:07 GMT 2025","","Get Identifiers tests →","401 Unauthorized (Get identifiers with not existing token)",""
"","444","Administration tests → Respondents tests → Invite new respondent tests → 200 OK (Coordinator can invite new respondent)","","Mon Mar 31 14:23:19 GMT 2025","passed","Mon Mar 31 14:23:19 GMT 2025","","Invite new respondent tests →","200 OK (Coordinator can invite new respondent)",""
"","67","Invitations endpoints tests → Send invitation → Invitation Managers Send → 401 Unauthorized (invalid token)","","Mon Mar 31 14:21:25 GMT 2025","passed","Mon Mar 31 14:21:25 GMT 2025","","Invitation Managers Send →","401 Unauthorized (invalid token)",""
"","298","Administration tests → Organizers tests → View all organizers tests → 403 Forbidden (Reviewer can NOT view organizers)","","Mon Mar 31 14:23:15 GMT 2025","passed","Mon Mar 31 14:23:15 GMT 2025","","View all organizers tests →","403 Forbidden (Reviewer can NOT view organizers)",""
"","303","Logs upload/download tests → Check logs existence → Logs uploaded → 200 OK (2 files uploaded)","","Mon Mar 31 14:20:07 GMT 2025","passed","Mon Mar 31 14:20:07 GMT 2025","","Logs uploaded →","200 OK (2 files uploaded)",""
"","273","Activity Assessment & Review CRUD tests → Get Assessment & Review tests → Get Assessment tests → 404 Not Found (Get Assessment of not existing Applet)","","Mon Mar 31 14:13:14 GMT 2025","passed","Mon Mar 31 14:13:14 GMT 2025","","Get Assessment tests →","404 Not Found (Get Assessment of not existing Applet)",""
"","310","""Subjects"" endpoints CRUD tests → Get subjects 200 OK: applet owner","","Mon Mar 31 14:24:12 GMT 2025","passed","Mon Mar 31 14:24:12 GMT 2025","","Get subjects","200 OK: applet owner",""
"","60","Workspaces managers access tests → Set workspace managers applet access list → 401 Unauthorized","","Mon Mar 31 14:26:07 GMT 2025","passed","Mon Mar 31 14:26:07 GMT 2025","","Set workspace managers applet access list →","401 Unauthorized",""
"","251","Workspace folder for different users tests → Manager is invited to the applet → Manager creates own folder in the same workspace Applet Owner and Manager add the same applet in their folders Applet Owner creates another folder Get folders (applet owner)","","Mon Mar 31 14:25:47 GMT 2025","passed","Mon Mar 31 14:25:47 GMT 2025","","Applet Owner creates another folder","Get folders (applet owner)",""
"","301","Files upload/download tests → Download File → 404 file not found","","Mon Mar 31 14:19:45 GMT 2025","passed","Mon Mar 31 14:19:45 GMT 2025","","Download File →","404 file not found",""
"","275","Applets ""retentions"" endpoint tests → 200 OK → 1 indefinitely","","Mon Mar 31 14:15:58 GMT 2025","passed","Mon Mar 31 14:15:58 GMT 2025","","200 OK →","1 indefinitely",""
"","238","Applets GET ""base info"" endpoint tests → 403 Forbidden","","Mon Mar 31 14:15:18 GMT 2025","passed","Mon Mar 31 14:15:18 GMT 2025","","Applets GET ""base info"" endpoint tests →","403 Forbidden",""
"","62","Applet Library tests → Share applet to the library 401 Unauthorized","","Mon Mar 31 14:14:44 GMT 2025","passed","Mon Mar 31 14:14:44 GMT 2025","","Share applet to the library","401 Unauthorized",""
"","210","""Workspace Folders"" endpoints tests → Workspace is created → Delete Folder → 404 Not Found (non-existent folder)","","Mon Mar 31 14:25:34 GMT 2025","passed","Mon Mar 31 14:25:34 GMT 2025","","Delete Folder →","404 Not Found (non-existent folder)",""
"","221","Workspaces endpoints tests → Workspaces created → Get workspace respondent applet access list → 404 Not found (non-existent ownerId)","","Mon Mar 31 14:27:09 GMT 2025","passed","Mon Mar 31 14:27:09 GMT 2025","","Get workspace respondent applet access list →","404 Not found (non-existent ownerId)",""
"","249","""Workspace Folders"" endpoints tests → Workspace is created → Pin/Unpin Folder → Unpin Folder → 400 (non-existent folder)","","Mon Mar 31 14:25:37 GMT 2025","passed","Mon Mar 31 14:25:37 GMT 2025","","Unpin Folder →","400 (non-existent folder)",""
"","1102","Files upload/download tests → Upload File → 200 OK","","Mon Mar 31 14:19:43 GMT 2025","passed","Mon Mar 31 14:19:44 GMT 2025","","Upload File →","200 OK",""
"","308","Answer Notes tests → Edit Note tests → 404 Not Found (Update Note of not existing Answer)","","Mon Mar 31 14:10:24 GMT 2025","passed","Mon Mar 31 14:10:24 GMT 2025","","Edit Note tests →","404 Not Found (Update Note of not existing Answer)",""
"","61","Answers CRUD tests → Answers handling after invitation acceptance by respondent → Get flow submissions list & Flow answers of respondent tests → 401 Unauthorized (Get flow submission with not existing token)","","Mon Mar 31 14:12:38 GMT 2025","passed","Mon Mar 31 14:12:38 GMT 2025","","Get flow submissions list & Flow answers of respondent tests →","401 Unauthorized (Get flow submission with not existing token)",""
"","230","Invitations endpoints tests → Create shell account → 404: Not Found","","Mon Mar 31 14:21:33 GMT 2025","passed","Mon Mar 31 14:21:33 GMT 2025","","Create shell account →","404: Not Found",""
"","1797","Applet builder tests → Update applet → Remove activity item(s)","","Mon Mar 31 14:15:37 GMT 2025","passed","Mon Mar 31 14:15:38 GMT 2025","","Update applet →","Remove activity item(s)",""
"","372","Files upload/download directly to S3 bucket tests → Upload answer files directly to storage (S3 bucket) Generate presigned answer url","","Mon Mar 31 14:20:17 GMT 2025","passed","Mon Mar 31 14:20:17 GMT 2025","","Upload answer files directly to storage (S3 bucket)","Generate presigned answer url",""
"","623","Invitations scenario tests → Decline invitation positive flow → Invitation can be sent again after it declination by the user","","Mon Mar 31 14:20:44 GMT 2025","passed","Mon Mar 31 14:20:44 GMT 2025","","Decline invitation positive flow →","Invitation can be sent again after it declination by the user",""
"","252","Invitations scenario tests → Re-send invitation flow → Invited user can't accept old invitation","","Mon Mar 31 14:20:49 GMT 2025","passed","Mon Mar 31 14:20:49 GMT 2025","","Re-send invitation flow →","Invited user can't accept old invitation",""
"","290","Administration tests → Respondents tests → Invite new reviewer for a specific respondent tests → 403 Forbidden (Reviewer can NOT invite new reviewer for a specific respondent)","","Mon Mar 31 14:23:23 GMT 2025","passed","Mon Mar 31 14:23:23 GMT 2025","","Invite new reviewer for a specific respondent tests →","403 Forbidden (Reviewer can NOT invite new reviewer for a specific respondent)",""
"","150","Invitations endpoints tests → Send invitation → Invitation Respondent Send → 422 Missing attributes Missing email","","Mon Mar 31 14:21:18 GMT 2025","passed","Mon Mar 31 14:21:18 GMT 2025","","422 Missing attributes","Missing email",""
"","245","Applet Library tests → Applet is added to the library → Update Library item → 403 Forbidden","","Mon Mar 31 14:14:48 GMT 2025","passed","Mon Mar 31 14:14:48 GMT 2025","","Update Library item →","403 Forbidden",""
"","2022","User Password tests → Password recovery approve tests → User can login with initial password after failed password recovery approve","","Mon Mar 31 14:24:42 GMT 2025","passed","Mon Mar 31 14:24:44 GMT 2025","","Password recovery approve tests →","User can login with initial password after failed password recovery approve",""
"","253","Workspaces managers access tests → Remove manager access → 403 Forbidden (try to remove access for respondent)","","Mon Mar 31 14:26:11 GMT 2025","passed","Mon Mar 31 14:26:11 GMT 2025","","Remove manager access →","403 Forbidden (try to remove access for respondent)",""
"","623","""Subjects"" endpoints CRUD tests → Update subjects 400: nons unique secretId","","Mon Mar 31 14:24:13 GMT 2025","passed","Mon Mar 31 14:24:13 GMT 2025","","Update subjects","400: nons unique secretId",""
"","374","Applet ""Transfer Ownership"" scenario tests → Transfer Decline → Second receiver can accept transfer request","","Mon Mar 31 14:18:25 GMT 2025","passed","Mon Mar 31 14:18:25 GMT 2025","","Transfer Decline →","Second receiver can accept transfer request",""
"","635","Administration tests → Applets tests → Create Applet in workspace of Applet owner tests → 201 Created (Manager can create Applet in workspace of Applet owner)","","Mon Mar 31 14:23:27 GMT 2025","passed","Mon Mar 31 14:23:27 GMT 2025","","Create Applet in workspace of Applet owner tests →","201 Created (Manager can create Applet in workspace of Applet owner)",""
"","282","Workspaces endpoints tests → Workspaces created → Update workspace applet respondent → 404 Not Found (invalid workspace id)","","Mon Mar 31 14:27:12 GMT 2025","passed","Mon Mar 31 14:27:12 GMT 2025","","Update workspace applet respondent →","404 Not Found (invalid workspace id)",""
