"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 21 16:42:31 GMT 2024","Wed Aug 21 16:42:32 GMT 2024","1864","","Invite new organizer tests →","","200 OK (Manager can invite manager, coordinator, editor, reviewer)","","Administration tests → Organizers tests → Invite new organizer tests → 200 OK (Manager can invite manager, coordinator, editor, reviewer)",""
"failed","Wed Aug 21 16:41:18 GMT 2024","Wed Aug 21 16:41:23 GMT 2024","5305","","Accept invitation by unregistered user →","","New user should receive an e-mail with invitation","","Shell account invitation scenario tests → Accept invitation by unregistered user → New user should receive an e-mail with invitation",""
"passed","Wed Aug 21 16:31:27 GMT 2024","Wed Aug 21 16:31:27 GMT 2024","824","","Update applet →","","200 OK","","Applets CRUD endpoints tests → Update applet → 200 OK",""
"passed","Wed Aug 21 16:33:28 GMT 2024","Wed Aug 21 16:33:28 GMT 2024","273","","422 Unprocessable Entity →","","Create Event with missing startTime (periodicity type: MONTHLY) param","","Applet Events CRUD tests → Create Events tests → 422 Unprocessable Entity → Create Event with missing startTime (periodicity type: MONTHLY) param",""
"passed","Wed Aug 21 16:34:19 GMT 2024","Wed Aug 21 16:34:19 GMT 2024","263","","Create cross-day events tests →","","422 (Cross-day Event with WEEKDAYS periodicity type and availability range: 15:30:00-15:30:00)","","Applet Events CRUD tests → Create cross-day events tests → 422 (Cross-day Event with WEEKDAYS periodicity type and availability range: 15:30:00-15:30:00)",""
"failed","Wed Aug 21 16:35:39 GMT 2024","Wed Aug 21 16:35:39 GMT 2024","581","","Transfer Decline →","","Second receiver should become the owner","","Applet ""Transfer Ownership"" scenario tests → Transfer Decline → Second receiver should become the owner",""
"passed","Wed Aug 21 16:46:29 GMT 2024","Wed Aug 21 16:46:29 GMT 2024","833","","Set workspace managers applet access list →","","200 OK (grant manager's permissions for reviewer)","","Workspaces managers access tests → Set workspace managers applet access list → 200 OK (grant manager's permissions for reviewer)",""
"passed","Wed Aug 21 16:36:32 GMT 2024","Wed Aug 21 16:36:32 GMT 2024","415","","Remove Activity →","","Get applet version changes","","Applet versions endpoints tests → Update Applet → Add Activity → Remove Activity → Get applet version changes",""
"passed","Wed Aug 21 16:45:45 GMT 2024","Wed Aug 21 16:45:45 GMT 2024","149","","Update Folder →","","401 Unauthorized (invalid token)","","""Workspace Folders"" endpoints tests → Workspace is created → Update Folder → 401 Unauthorized (invalid token)",""
"passed","Wed Aug 21 16:40:22 GMT 2024","Wed Aug 21 16:40:22 GMT 2024","283","","422 Missing attributes","","Missing firstName","","Invitations endpoints tests → Send invitation → Invitation Reviewer Send → 422 Missing attributes Missing firstName",""
"passed","Wed Aug 21 16:42:29 GMT 2024","Wed Aug 21 16:42:29 GMT 2024","354","","Transfer ownership of Applet tests →","","403 Forbidden (Coordinator can not transfer ownership)","","Administration tests → Transfer ownership of Applet tests → 403 Forbidden (Coordinator can not transfer ownership)",""
"passed","Wed Aug 21 16:42:40 GMT 2024","Wed Aug 21 16:42:40 GMT 2024","442","","View all organizers tests →","","403 Forbidden (Reviewer can NOT view organizers)","","Administration tests → Organizers tests → View all organizers tests → 403 Forbidden (Reviewer can NOT view organizers)",""
"passed","Wed Aug 21 16:46:47 GMT 2024","Wed Aug 21 16:46:48 GMT 2024","1788","","Change user's role (E2E scenario) →","","Change user's role from manager to reviewer","","Workspaces managers access tests → Change user's role (E2E scenario) → Change user's role from manager to reviewer",""
"passed","Wed Aug 21 16:45:06 GMT 2024","Wed Aug 21 16:45:06 GMT 2024","338","","422 Unprocessable Entity","","Update password with missing password param","","Update Password tests → 422 Unprocessable Entity Update password with missing password param",""
"failed","Wed Aug 21 16:35:39 GMT 2024","Wed Aug 21 16:35:39 GMT 2024","260","","Transfer Decline →","","First receiver should not be able to accept request after declination","","Applet ""Transfer Ownership"" scenario tests → Transfer Decline → First receiver should not be able to accept request after declination",""
"passed","Wed Aug 21 16:33:18 GMT 2024","Wed Aug 21 16:33:18 GMT 2024","886","","Remove individual scheduled user Events scenario tests →","","Third respondent should have general Always Available activity/flow Events after removal of individual scheduled activity Event","","Delete and remove individual Events scenario tests → Remove individual scheduled user Events scenario tests → Third respondent should have general Always Available activity/flow Events after removal of individual scheduled activity Event",""
"passed","Wed Aug 21 16:30:56 GMT 2024","Wed Aug 21 16:30:56 GMT 2024","380","","Update Library item →","","404 Not Found (library item)","","Applet Library tests → Applet is added to the library → Update Library item → 404 Not Found (library item)",""
"passed","Wed Aug 21 16:39:29 GMT 2024","Wed Aug 21 16:39:29 GMT 2024","892","","Decline invitation positive flow →","","Invitation is not available for invitor anymore","","Invitations scenario tests → Decline invitation positive flow → Invitation is not available for invitor anymore",""
"passed","Wed Aug 21 16:29:58 GMT 2024","Wed Aug 21 16:29:58 GMT 2024","545","","Applet has been updated →","","200 OK (Get versions after updating item type, applet name and adding new item)","","Activity Versions & Identifiers tests → Get Versions tests → Applet has been updated → 200 OK (Get versions after updating item type, applet name and adding new item)",""
"passed","Wed Aug 21 16:28:52 GMT 2024","Wed Aug 21 16:28:52 GMT 2024","361","","422 Unprocessable Entity →","","Create Answer with missing itemIds param","","Answers CRUD tests → Answers handling after invitation acceptance by respondent → Create Answer tests → 422 Unprocessable Entity → Create Answer with missing itemIds param",""
"passed","Wed Aug 21 16:44:43 GMT 2024","Wed Aug 21 16:44:45 GMT 2024","2159","","Password recovery approve tests →","","User can login with initial password after failed password recovery approve","","User Password tests → Password recovery approve tests → User can login with initial password after failed password recovery approve",""
"passed","Wed Aug 21 16:36:57 GMT 2024","Wed Aug 21 16:36:57 GMT 2024","280","","Delete refresh Token →","","200 OK","","""Authentication"" endpoints tests → Delete refresh Token → 200 OK",""
"passed","Wed Aug 21 16:40:24 GMT 2024","Wed Aug 21 16:40:24 GMT 2024","367","","Invitation Managers Send →","","404 - Applet does not exist","","Invitations endpoints tests → Send invitation → Invitation Managers Send → 404 - Applet does not exist",""
"passed","Wed Aug 21 16:28:01 GMT 2024","Wed Aug 21 16:28:01 GMT 2024","374","","Retrieve latest report negative tests →","","400 Bad request (Get summary latest report with not existing Activity)","","Retrieve latest report negative tests → 400 Bad request (Get summary latest report with not existing Activity)",""
