"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","385","Applets ""retentions"" endpoint tests → 200 OK → Ten days","","Thu May 29 00:46:57 GMT 2025","passed","Thu May 29 00:46:57 GMT 2025","","200 OK →","Ten days",""
"","497","Administration tests → Applets tests → Duplicate Applet in workspace of Applet owner tests → 403 Forbidden (Reviewer can NOT duplicate Applet)","","Thu May 29 00:56:05 GMT 2025","passed","Thu May 29 00:56:05 GMT 2025","","Duplicate Applet in workspace of Applet owner tests →","403 Forbidden (Reviewer can NOT duplicate Applet)",""
"","551","Shell account invitation scenario tests → Decline invitation by unregistered user → Shell account should be present in the list of respondents with ""not invited"" status before invitation is sent","","Thu May 29 00:54:43 GMT 2025","failed","Thu May 29 00:54:43 GMT 2025","","Decline invitation by unregistered user →","Shell account should be present in the list of respondents with ""not invited"" status before invitation is sent",""
"","417","Applet versions endpoints tests → Update Applet → Add Activity → Remove Activity → Get applet version changes","","Thu May 29 00:51:09 GMT 2025","passed","Thu May 29 00:51:09 GMT 2025","","Remove Activity →","Get applet version changes",""
"","164","Applet ""Transfer Ownership"" endpoints tests → Transfer Initiate → 422 invalid email","","Thu May 29 00:50:37 GMT 2025","passed","Thu May 29 00:50:37 GMT 2025","","Transfer Initiate →","422 invalid email",""
"","173","""Workspace Folders"" endpoints tests → Workspace is created → Delete Folder → 401 Unauthorized (invalid token)","","Thu May 29 00:58:35 GMT 2025","passed","Thu May 29 00:58:35 GMT 2025","","Delete Folder →","401 Unauthorized (invalid token)",""
"","1103","Applet ""Transfer Ownership"" scenario tests → Transfer Decline → Applet owner should remain the same after first user has declined transfer request","","Thu May 29 00:50:06 GMT 2025","passed","Thu May 29 00:50:07 GMT 2025","","Transfer Decline →","Applet owner should remain the same after first user has declined transfer request",""
"","262","Files upload/download directly to S3 bucket tests → Generate presigned links EPs negative tests Answer URL 422 Unprocessable entity (empty body)","","Thu May 29 00:52:50 GMT 2025","passed","Thu May 29 00:52:50 GMT 2025","","Answer URL","422 Unprocessable entity (empty body)",""
"","2466","Applets CRUD endpoints tests → Update applet → 200 OK","","Thu May 29 00:45:44 GMT 2025","passed","Thu May 29 00:45:46 GMT 2025","","Update applet →","200 OK",""
"","461","Shell account invitation scenario tests → Decline invitation by unregistered user → Verify shell account remains the same in the list of respondents","","Thu May 29 00:54:43 GMT 2025","failed","Thu May 29 00:54:43 GMT 2025","","Decline invitation by unregistered user →","Verify shell account remains the same in the list of respondents",""
"","239","Applet ""Transfer Ownership"" endpoints tests → Transfer Accept → 404 (invalid key)","","Thu May 29 00:50:39 GMT 2025","passed","Thu May 29 00:50:39 GMT 2025","","Transfer Accept →","404 (invalid key)",""
"","316","Activity Assessment & Review CRUD tests → Get Assessment & Review tests → Get Reviews tests → 404 Not Found (Get Review of not existing Applet)","","Thu May 29 00:43:51 GMT 2025","passed","Thu May 29 00:43:51 GMT 2025","","Get Reviews tests →","404 Not Found (Get Review of not existing Applet)",""
"","427","Applet Events CRUD tests → Create cross-day events tests → 201 Created (Cross-day Event with MONTHLY periodicity type and availability range: 00:01:00-00:00:00)","","Thu May 29 00:48:14 GMT 2025","passed","Thu May 29 00:48:14 GMT 2025","","Create cross-day events tests →","201 Created (Cross-day Event with MONTHLY periodicity type and availability range: 00:01:00-00:00:00)",""
"","331","""Subjects"" endpoints CRUD tests → Delete subjects 200 OK: manager","","Thu May 29 00:57:09 GMT 2025","passed","Thu May 29 00:57:09 GMT 2025","","Delete subjects","200 OK: manager",""
"","525","Summary & Review activities tests → Get Summary and Review Activities (non-empty list) tests → Get Review Activities list tests → 200 OK (non-empty list)","","Thu May 29 00:44:51 GMT 2025","passed","Thu May 29 00:44:51 GMT 2025","","Get Review Activities list tests →","200 OK (non-empty list)",""
"","1334","Workspaces endpoints tests → Workspaces created → Update workspace applet respondent → 400 Bad Request (not unique secretUserId)","","Thu May 29 01:00:47 GMT 2025","passed","Thu May 29 01:00:48 GMT 2025","","Update workspace applet respondent →","400 Bad Request (not unique secretUserId)",""
"","272","""Workspace Folders"" endpoints tests → Empty workspace → Get folders (empty list)","","Thu May 29 00:58:31 GMT 2025","passed","Thu May 29 00:58:31 GMT 2025","","Empty workspace →","Get folders (empty list)",""
"","250","Administration tests → Transfer ownership of Applet tests → 403 Forbidden (Coordinator can not transfer ownership)","","Thu May 29 00:55:34 GMT 2025","passed","Thu May 29 00:55:34 GMT 2025","","Transfer ownership of Applet tests →","403 Forbidden (Coordinator can not transfer ownership)",""
"","256","Invitations endpoints tests → Send invitation → Invitation Respondent Send → 422 - Incorrect ""language"" value","","Thu May 29 00:53:35 GMT 2025","passed","Thu May 29 00:53:35 GMT 2025","","Invitation Respondent Send →","422 - Incorrect ""language"" value",""
"","367","""Subjects"" endpoints CRUD tests → Update subjects 200 OK: shell account","","Thu May 29 00:57:06 GMT 2025","passed","Thu May 29 00:57:06 GMT 2025","","Update subjects","200 OK: shell account",""
"","420","Administration tests → Applets tests → View General calendar in workspace of Applet owner tests → 200 OK (Coordinator can view General calendar)","","Thu May 29 00:56:09 GMT 2025","passed","Thu May 29 00:56:09 GMT 2025","","View General calendar in workspace of Applet owner tests →","200 OK (Coordinator can view General calendar)",""
"","546","Shell account invitation scenario tests → Accept invitation by unregistered user → Verify there's no shell account anymore in the list of respondents","","Thu May 29 00:54:32 GMT 2025","failed","Thu May 29 00:54:32 GMT 2025","","Accept invitation by unregistered user →","Verify there's no shell account anymore in the list of respondents",""
"","342","Summary & Review activities tests → Get Summary and Review Activities (non-empty list) tests → Get Summary Activities list tests → 200 OK (non-empty list)","","Thu May 29 00:44:50 GMT 2025","passed","Thu May 29 00:44:50 GMT 2025","","Get Summary Activities list tests →","200 OK (non-empty list)",""
"","175","Answers CRUD tests → Answers handling after invitation acceptance by respondent → Get flow submissions list & Flow answers of respondent tests → 401 Unauthorized (Get flow submission with not existing token)","","Thu May 29 00:43:23 GMT 2025","passed","Thu May 29 00:43:23 GMT 2025","","Get flow submissions list & Flow answers of respondent tests →","401 Unauthorized (Get flow submission with not existing token)",""
"","213","Applet Library tests → Applet is added to the library → Cart test → Get Cart items (empty cart)","","Thu May 29 00:45:18 GMT 2025","passed","Thu May 29 00:45:18 GMT 2025","","Cart test →","Get Cart items (empty cart)",""
"","2976","Create Answers for different item types tests → All web-app items","","Thu May 29 00:41:26 GMT 2025","passed","Thu May 29 00:41:28 GMT 2025","","Create Answers for different item types tests →","All web-app items",""
"","1089","Applets CRUD endpoints tests → Get applets list → 200 OK (not-empty list)","","Thu May 29 00:45:35 GMT 2025","passed","Thu May 29 00:45:36 GMT 2025","","Get applets list →","200 OK (not-empty list)",""
"","607","Workspace folder for different users tests → Get folders (manager)","","Thu May 29 00:58:41 GMT 2025","passed","Thu May 29 00:58:41 GMT 2025","","Workspace folder for different users tests →","Get folders (manager)",""
