"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","296","Flow Versions & Identifiers tests → Get flow Versions tests → 200: Empty list (Get flow versions of not existing activityFlowId)","","Tue Mar 25 06:00:02 GMT 2025","passed","Tue Mar 25 06:00:02 GMT 2025","","Get flow Versions tests →","200: Empty list (Get flow versions of not existing activityFlowId)",""
"","120","Update User tests → 422 Unprocessable Entity Update user with missing lastName param","","Tue Mar 25 06:09:58 GMT 2025","passed","Tue Mar 25 06:09:58 GMT 2025","","422 Unprocessable Entity","Update user with missing lastName param",""
"","385","Invitations scenario tests → Accept invitation positive flow → Invited user accepts invitation","","Tue Mar 25 06:06:04 GMT 2025","passed","Tue Mar 25 06:06:04 GMT 2025","","Accept invitation positive flow →","Invited user accepts invitation",""
"","11","""Subjects"" endpoints CRUD tests → Update subjects 401: Unauthorized","","Tue Mar 25 06:09:10 GMT 2025","passed","Tue Mar 25 06:09:10 GMT 2025","","Update subjects","401: Unauthorized",""
"","10","""Subjects"" endpoints CRUD tests → Delete subjects 401: Unauthorized","","Tue Mar 25 06:09:12 GMT 2025","passed","Tue Mar 25 06:09:12 GMT 2025","","Delete subjects","401: Unauthorized",""
"","12","Workspaces endpoints tests → Empty workspaces → Get user workspaces → 401 Unauthorized","","Tue Mar 25 06:11:08 GMT 2025","passed","Tue Mar 25 06:11:08 GMT 2025","","Get user workspaces →","401 Unauthorized",""
"","261","Workspaces endpoints tests → Workspaces created → Search workspace Applets → 200 OK (no result)","","Tue Mar 25 06:11:27 GMT 2025","passed","Tue Mar 25 06:11:27 GMT 2025","","Search workspace Applets →","200 OK (no result)",""
"","191","Access link tests → Delete Access link tests → 204 No Content (Delete created Access link)","","Tue Mar 25 06:01:16 GMT 2025","passed","Tue Mar 25 06:01:16 GMT 2025","","Delete Access link tests →","204 No Content (Delete created Access link)",""
"","215","Delete User tests → 204 Delete created User","","Tue Mar 25 06:09:22 GMT 2025","passed","Tue Mar 25 06:09:22 GMT 2025","","Delete User tests →","204 Delete created User",""
"","187","Get applet completed activities tests → 404 Not Found: invalid applet id","","Tue Mar 25 05:57:06 GMT 2025","passed","Tue Mar 25 05:57:06 GMT 2025","","Get applet completed activities tests →","404 Not Found: invalid applet id",""
"","100","Applet Events CRUD tests → Update Applet Event tests → 422 Unprocessable Entity → Missing oneTimeCompletion (periodicity type: ALWAYS)","","Tue Mar 25 06:02:51 GMT 2025","passed","Tue Mar 25 06:02:51 GMT 2025","","422 Unprocessable Entity →","Missing oneTimeCompletion (periodicity type: ALWAYS)",""
"","222","Delete and remove individual Events scenario tests → Delete individual scheduled user Events scenario tests → Second Respondent should have individual scheduled flow Event & general Always Available activity Event if individual scheduled flow Event has NOT been deleted","","Tue Mar 25 06:02:25 GMT 2025","passed","Tue Mar 25 06:02:25 GMT 2025","","Delete individual scheduled user Events scenario tests →","Second Respondent should have individual scheduled flow Event & general Always Available activity Event if individual scheduled flow Event has NOT been deleted",""
"","201","Workspaces endpoints tests → Workspaces created → Get managers priority role → 200 Null (non-existent appletId)","","Tue Mar 25 06:11:35 GMT 2025","passed","Tue Mar 25 06:11:35 GMT 2025","","Get managers priority role →","200 Null (non-existent appletId)",""
"","12","Applets ""unique_name"" endpoint tests → 401 Unauthorized","","Tue Mar 25 06:04:46 GMT 2025","passed","Tue Mar 25 06:04:46 GMT 2025","","Applets ""unique_name"" endpoint tests →","401 Unauthorized",""
"","225","Answers CRUD tests → Answers handling after invitation acceptance by respondent → Create Answer tests → 422 Unprocessable Entity → Create Answer with missing version param","","Tue Mar 25 05:58:47 GMT 2025","passed","Tue Mar 25 05:58:47 GMT 2025","","422 Unprocessable Entity →","Create Answer with missing version param",""
"","240","Applet versions endpoints tests → Get applet version changes → 200 Ok (Initial version)","","Tue Mar 25 06:04:52 GMT 2025","passed","Tue Mar 25 06:04:52 GMT 2025","","Get applet version changes →","200 Ok (Initial version)",""
"","467","Applet builder tests → Create applet → Positive tests → Single activity with rows item types (SliderRows, SingleSelectionRows, MultiSelectionRows)","","Tue Mar 25 06:01:39 GMT 2025","passed","Tue Mar 25 06:01:39 GMT 2025","","Positive tests →","Single activity with rows item types (SliderRows, SingleSelectionRows, MultiSelectionRows)",""
"","255","Applet ""Transfer Ownership"" scenario tests → Transfer Accept → First receiver should become the owner → Verify transferred answers list","","Tue Mar 25 06:04:05 GMT 2025","passed","Tue Mar 25 06:04:05 GMT 2025","","First receiver should become the owner →","Verify transferred answers list",""
"","178","Workspaces endpoints tests → Workspaces created → Get workspace applet managers → Negative tests → 403 Forbidden (invalid applet id)","","Tue Mar 25 06:11:35 GMT 2025","passed","Tue Mar 25 06:11:35 GMT 2025","","Negative tests →","403 Forbidden (invalid applet id)",""
"","92","""Themes"" endpoints tests → Create Theme → 422 Unprocessable Entity (missing attribute) Missing tertiaryColor","","Tue Mar 25 06:09:15 GMT 2025","passed","Tue Mar 25 06:09:15 GMT 2025","","422 Unprocessable Entity (missing attribute)","Missing tertiaryColor",""
"","192","Invitations scenario tests → Accept invitation positive flow → Invited user can't see invitation anymore","","Tue Mar 25 06:06:04 GMT 2025","passed","Tue Mar 25 06:06:04 GMT 2025","","Accept invitation positive flow →","Invited user can't see invitation anymore",""
"","117","Applet Events CRUD tests → Update Applet Event tests → 422 Unprocessable Entity → Update Event with missing startTime (periodicity type: WEEKLY) param","","Tue Mar 25 06:02:51 GMT 2025","passed","Tue Mar 25 06:02:51 GMT 2025","","422 Unprocessable Entity →","Update Event with missing startTime (periodicity type: WEEKLY) param",""
"","487","Applets CRUD endpoints tests → Delete applet → 204 No Content","","Tue Mar 25 06:01:32 GMT 2025","passed","Tue Mar 25 06:01:32 GMT 2025","","Delete applet →","204 No Content",""
"","185","Administration tests → Respondents tests → Set schedule for respondents tests → 403 Forbidden (Editor can NOT schedule Event)","","Tue Mar 25 06:08:30 GMT 2025","passed","Tue Mar 25 06:08:30 GMT 2025","","Set schedule for respondents tests →","403 Forbidden (Editor can NOT schedule Event)",""
"","201","Workspaces endpoints tests → Workspaces created → Get managers priority role → 403 Access denied (user is not in workspace)","","Tue Mar 25 06:11:35 GMT 2025","passed","Tue Mar 25 06:11:35 GMT 2025","","Get managers priority role →","403 Access denied (user is not in workspace)",""
