"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","248","Workspaces endpoints tests → Empty workspaces → Get workspace respondents → 200 OK","","Thu Mar 06 06:12:18 GMT 2025","passed","Thu Mar 06 06:12:18 GMT 2025","","Get workspace respondents →","200 OK",""
"","720","Get submit dates & exported Answers data tests → Get exported data & dates after answer submit → 200 OK (Get exported data by manager)","","Thu Mar 06 06:00:26 GMT 2025","passed","Thu Mar 06 06:00:26 GMT 2025","","Get exported data & dates after answer submit →","200 OK (Get exported data by manager)",""
"","260","Invitations scenario tests → Invite unregistered user flow → New user can accept invitation after registration","","Thu Mar 06 06:07:51 GMT 2025","passed","Thu Mar 06 06:07:51 GMT 2025","","Invite unregistered user flow →","New user can accept invitation after registration",""
"","207","Workspaces endpoints tests → Workspaces created → Get workspace applet details → 200 OK","","Thu Mar 06 06:12:35 GMT 2025","passed","Thu Mar 06 06:12:35 GMT 2025","","Get workspace applet details →","200 OK",""
"","221","Answers scenario tests → Review count in activity answers after submitting assessment by Applet owner and Reviewer Get review count by Reviewer","","Thu Mar 06 06:01:26 GMT 2025","passed","Thu Mar 06 06:01:26 GMT 2025","","Review count in activity answers after submitting assessment by Applet owner and Reviewer","Get review count by Reviewer",""
"","141","Logs upload/download tests → Download Logs → 403 Forbidden (for all other users)","","Thu Mar 06 06:07:09 GMT 2025","passed","Thu Mar 06 06:07:09 GMT 2025","","Download Logs →","403 Forbidden (for all other users)",""
"","16","""Workspace Folders"" endpoints tests → Workspace is created → Pin/Unpin Folder → Pin Folder → 401 Unauthorized (invalid token)","","Thu Mar 06 06:11:35 GMT 2025","passed","Thu Mar 06 06:11:35 GMT 2025","","Pin Folder →","401 Unauthorized (invalid token)",""
"","187","Workspaces endpoints tests → Workspaces created → Get workspace applet respondent by id → 403 Forbidden","","Thu Mar 06 06:12:44 GMT 2025","passed","Thu Mar 06 06:12:44 GMT 2025","","Get workspace applet respondent by id →","403 Forbidden",""
"","307","Administration tests → Respondents tests → Invite new respondent tests → 200 OK (Coordinator can invite new respondent)","","Thu Mar 06 06:09:48 GMT 2025","passed","Thu Mar 06 06:09:48 GMT 2025","","Invite new respondent tests →","200 OK (Coordinator can invite new respondent)",""
"","189","""Workspace Folders"" endpoints tests → Workspace is created → Pin/Unpin Folder → Pin Folder → 404 Not Found (non-existent applet)","","Thu Mar 06 06:11:35 GMT 2025","passed","Thu Mar 06 06:11:35 GMT 2025","","Pin Folder →","404 Not Found (non-existent applet)",""
