"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 21 21:04:11 GMT 2024","Mon Oct 21 21:04:11 GMT 2024","75","src.apps.subjects.tests","tests","TestSubjects","","","test_successfully_delete_subject_without_answers",""
"passed","Mon Oct 21 21:02:40 GMT 2024","Mon Oct 21 21:02:40 GMT 2024","30","src.apps.activity_assignments.tests","test_assignments","TestActivityAssignments","","","test_unassign_fail_missing_target",""
"passed","Mon Oct 21 21:04:31 GMT 2024","Mon Oct 21 21:04:31 GMT 2024","42","src.apps.workspaces.tests","test_workspaces","TestWorkspaces","","","test_workspace_respondent_status",""
"passed","Mon Oct 21 21:04:03 GMT 2024","Mon Oct 21 21:04:03 GMT 2024","18","src.apps.schedule.tests","test_schedule","TestSchedule","","","test_delete_user_events_in_individual_schedule__event_not_found",""
"passed","Mon Oct 21 21:03:11 GMT 2024","Mon Oct 21 21:03:11 GMT 2024","19","src.apps.answers.tests","test_answers_arbitrary","TestAnswerActivityItems","","","test_applet_assessment_retrieve",""
"passed","Mon Oct 21 21:03:26 GMT 2024","Mon Oct 21 21:03:26 GMT 2024","78","src.apps.applets.tests","test_applet_activity_items","TestActivityItems","","","test_create_applet_with_each_activity_item[photo_item_create]",""
"passed","Mon Oct 21 21:04:10 GMT 2024","Mon Oct 21 21:04:10 GMT 2024","44","src.apps.subjects.tests","tests","TestSubjects","","","test_remove_relation[None-source_subject_id1-404]",""
"passed","Mon Oct 21 21:03:43 GMT 2024","Mon Oct 21 21:03:43 GMT 2024","15","src.apps.file","test_file","TestAnswerActivityItems","","","test_generate_upload_url[test2.jpg]",""
"passed","Mon Oct 21 21:02:38 GMT 2024","Mon Oct 21 21:02:38 GMT 2024","26","src.apps.activity_assignments.tests","test_assignments","TestActivityAssignments","","","test_create_assignment_shell_account_target",""
"passed","Mon Oct 21 21:03:35 GMT 2024","Mon Oct 21 21:03:35 GMT 2024","3","src.apps.applets.tests.unit","test_applet_history_crud","","","","test_retrieve_versions_by_applet_id",""
"passed","Mon Oct 21 21:02:37 GMT 2024","Mon Oct 21 21:02:37 GMT 2024","1","src.apps.activities.tests.unit","test_activity_item_change","","","","test_single_selection_config_timer_was_added",""
"passed","Mon Oct 21 21:03:43 GMT 2024","Mon Oct 21 21:03:43 GMT 2024","15","src.apps.file","test_file","TestAnswerActivityItems","","","test_generate_upload_url__webm_to_mp3_mp4[test.webm-.mp4-test.webm.mp4]",""
"passed","Mon Oct 21 21:04:10 GMT 2024","Mon Oct 21 21:04:10 GMT 2024","1","src.apps.schedule.tests.unit.domain","test_schedule_request_data","","","","test_event_cross_day_with_random_notification__from_time_not_in_between_start_time_and_end_time[event_monthly_data-not_valid_from4]",""
"passed","Mon Oct 21 21:03:09 GMT 2024","Mon Oct 21 21:03:09 GMT 2024","12","src.apps.answers.tests","test_answers_arbitrary","TestAnswerActivityItems","","","test_create_answer__wrong_applet_version",""
"passed","Mon Oct 21 21:02:37 GMT 2024","Mon Oct 21 21:02:37 GMT 2024","1","src.apps.activities.tests.unit.domain","test_activity_item_create","","","","test_create_activity_item_slider_min_value_greater_then_max_value",""
"passed","Mon Oct 21 21:04:25 GMT 2024","Mon Oct 21 21:04:25 GMT 2024","283","src.apps.users.tests.unit","test_user_service","","","","test_create_super_user_admin",""
"passed","Mon Oct 21 21:04:24 GMT 2024","Mon Oct 21 21:04:24 GMT 2024","0","src.apps.users.tests.unit","test_user_crud","","","","test_user_get_full_name__no_last_name",""
"passed","Mon Oct 21 21:03:23 GMT 2024","Mon Oct 21 21:03:23 GMT 2024","20","src.apps.applets.tests","test_applet","TestApplet","","","test_retrieve_applet_versions__applet_with_flow",""
"passed","Mon Oct 21 21:03:35 GMT 2024","Mon Oct 21 21:03:35 GMT 2024","0","src.apps.applets.tests.unit","test_filter_schedule_events","TestEventsPeriodicityWeekdays","","","test_filter_events[date5-1]",""
"passed","Mon Oct 21 21:04:09 GMT 2024","Mon Oct 21 21:04:09 GMT 2024","1","src.apps.schedule.tests.unit.domain","test_schedule_request_data","","","","test_event_request_with_random_notification__from_time_not_in_between_start_time_and_end_time[event_daily_data-not_valid_from0]",""
"passed","Mon Oct 21 21:03:35 GMT 2024","Mon Oct 21 21:03:35 GMT 2024","0","src.apps.applets.tests.unit","test_filter_schedule_events","TestEventsPeriodicityOnce","","","test_filter_events__cross_day_event[2-0]",""
"passed","Mon Oct 21 21:04:15 GMT 2024","Mon Oct 21 21:04:15 GMT 2024","59","src.apps.transfer_ownership","tests","TestTransfer","","","test_accept_transfer_report_settings_are_kept",""
"passed","Mon Oct 21 21:04:24 GMT 2024","Mon Oct 21 21:04:24 GMT 2024","3","src.apps.users.tests.unit","test_user_crud","","","","test_get_user_by_email_or_none__user_does_not_exist",""
"passed","Mon Oct 21 21:02:37 GMT 2024","Mon Oct 21 21:02:37 GMT 2024","0","src.apps.activities.tests.unit.domain","test_activity_item_create","","","","test_multi_select_response_values_multiple_none_options",""
"passed","Mon Oct 21 21:02:31 GMT 2024","Mon Oct 21 21:02:31 GMT 2024","8","src.apps.activities.tests","test_activities","TestActivities","","","test_public_activity_detail",""
"passed","Mon Oct 21 21:04:14 GMT 2024","Mon Oct 21 21:04:14 GMT 2024","23","src.apps.themes","tests","TestThemes","","","test_update_theme",""
"passed","Mon Oct 21 21:03:35 GMT 2024","Mon Oct 21 21:03:35 GMT 2024","0","src.apps.applets.tests.unit","test_filter_schedule_events","TestEventsPeriodicityMontly","","","test_filter_events__cross_day_event__start_date_and_and_date_is_last_day_of_month[date4-1]",""
"passed","Mon Oct 21 21:04:10 GMT 2024","Mon Oct 21 21:04:10 GMT 2024","36","src.apps.subjects.tests","tests","TestSubjects","","","test_create_temporary_multiinformant_relation_no_op",""
"passed","Mon Oct 21 21:03:29 GMT 2024","Mon Oct 21 21:03:29 GMT 2024","62","src.apps.applets.tests","test_applet_activity_items","TestActivityItems","","","test_create_applet__item_single_multi_select_with_image[single_select_item_create]",""
"passed","Mon Oct 21 21:02:38 GMT 2024","Mon Oct 21 21:02:38 GMT 2024","36","src.apps.activity_assignments.tests","test_assignments","TestActivityAssignments","","","test_create_multiple_assignments_duplicated",""
"passed","Mon Oct 21 21:02:49 GMT 2024","Mon Oct 21 21:02:49 GMT 2024","44","src.apps.answers.tests","test_answers","TestAnswerActivityItems","","","test_answers_export",""
"passed","Mon Oct 21 21:04:02 GMT 2024","Mon Oct 21 21:04:02 GMT 2024","34","src.apps.schedule.tests","test_schedule","TestSchedule","","","test_schedule_delete_specific_event",""
"passed","Mon Oct 21 21:03:35 GMT 2024","Mon Oct 21 21:03:35 GMT 2024","0","src.apps.applets.tests.unit","test_filter_schedule_events","TestEventsPeriodicityWeekdays","","","test_filter_events[date8-0]",""
"passed","Mon Oct 21 21:04:10 GMT 2024","Mon Oct 21 21:04:10 GMT 2024","1","src.apps.schedule.tests.unit.domain","test_schedule_request_data","","","","test_timer_is_required_if_timer_type_is_not_no_set",""
"passed","Mon Oct 21 21:04:15 GMT 2024","Mon Oct 21 21:04:15 GMT 2024","31","src.apps.transfer_ownership","tests","TestTransfer","","","test_accept_transfer_if_deleted_subject_already_exists",""
"passed","Mon Oct 21 21:04:31 GMT 2024","Mon Oct 21 21:04:31 GMT 2024","16","src.apps.workspaces.tests","test_workspaces","TestWorkspaces","","","test_user_last_activity_workspace_respondent_retrieve",""
"passed","Mon Oct 21 21:02:31 GMT 2024","Mon Oct 21 21:02:31 GMT 2024","248","src.apps.activities.tests","test_activities","TestActivities","","","test_activity_detail",""
"passed","Mon Oct 21 21:02:59 GMT 2024","Mon Oct 21 21:02:59 GMT 2024","34","src.apps.answers.tests","test_answers","TestAnswerActivityItems","","","test_access_to_activity_list[owner-200]",""
