"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6","Applet ""Transfer Ownership"" endpoints tests → Transfer Decline → 401 Unauthorized","","Thu Feb 13 19:07:25 GMT 2025","passed","Thu Feb 13 19:07:25 GMT 2025","","Transfer Decline →","401 Unauthorized",""
"","172","Activity Assessment & Review CRUD tests → Submit Assessment tests → 422 Unprocessable Entity → Create Assessment with missing itemIds param","","Thu Feb 13 19:02:36 GMT 2025","passed","Thu Feb 13 19:02:36 GMT 2025","","422 Unprocessable Entity →","Create Assessment with missing itemIds param",""
"","93","Applet public access tests → Get public applet base info by key → 404: invalid key","","Thu Feb 13 19:06:22 GMT 2025","passed","Thu Feb 13 19:06:22 GMT 2025","","Get public applet base info by key →","404: invalid key",""
"","382","Applet Events CRUD tests → Import Applet Events tests → 201 Import Events (general Always Available activity Event & general scheduled activity Event)","","Thu Feb 13 19:05:57 GMT 2025","failed","Thu Feb 13 19:05:57 GMT 2025","","Import Applet Events tests →","201 Import Events (general Always Available activity Event & general scheduled activity Event)",""
"","120","Applet Events CRUD tests → Update Applet Event tests → 422 Unprocessable Entity → Update Event with missing endTime (periodicity type: DAILY) param","","Thu Feb 13 19:05:48 GMT 2025","passed","Thu Feb 13 19:05:48 GMT 2025","","422 Unprocessable Entity →","Update Event with missing endTime (periodicity type: DAILY) param",""
"","215","Workspaces endpoints tests → Workspaces created → Get workspace by ownerId → 404 (non-existent ownerId)","","Thu Feb 13 19:14:25 GMT 2025","passed","Thu Feb 13 19:14:25 GMT 2025","","Get workspace by ownerId →","404 (non-existent ownerId)",""
"","506","Workspaces endpoints tests → Workspaces created → Get workspace respondents → First workspace respondents","","Thu Feb 13 19:14:32 GMT 2025","passed","Thu Feb 13 19:14:32 GMT 2025","","Get workspace respondents →","First workspace respondents",""
"","277","User Events scenario tests → User should be able to see events related to a specific Applet","","Thu Feb 13 19:12:58 GMT 2025","failed","Thu Feb 13 19:12:58 GMT 2025","","User Events scenario tests →","User should be able to see events related to a specific Applet",""
"","219","Administration tests → Respondents tests → Set schedule for respondents tests → 403 Forbidden (Editor can NOT schedule Event)","","Thu Feb 13 19:11:24 GMT 2025","passed","Thu Feb 13 19:11:24 GMT 2025","","Set schedule for respondents tests →","403 Forbidden (Editor can NOT schedule Event)",""
"","1440","Applet ""Transfer Ownership"" scenario tests → Transfer Ownership to unregistered user → New user registers in the app","","Thu Feb 13 19:07:04 GMT 2025","passed","Thu Feb 13 19:07:05 GMT 2025","","Transfer Ownership to unregistered user →","New user registers in the app",""
"","240","Multiinformant assessment validate tests → 200 OK: valid activityFlow","","Thu Feb 13 19:03:13 GMT 2025","passed","Thu Feb 13 19:03:13 GMT 2025","","Multiinformant assessment validate tests →","200 OK: valid activityFlow",""
"","286","Summary & Review activities tests → Get Summary and Review Activities (non-empty list) tests → Get Review Activities list tests → 200 OK (non-empty list)","","Thu Feb 13 19:03:28 GMT 2025","passed","Thu Feb 13 19:03:28 GMT 2025","","Get Review Activities list tests →","200 OK (non-empty list)",""
"","248","""Workspace Folders"" endpoints tests → Workspace is created → Pin/Unpin Folder → Pin Folder → 400 (non-existent folder)","","Thu Feb 13 19:13:20 GMT 2025","passed","Thu Feb 13 19:13:20 GMT 2025","","Pin Folder →","400 (non-existent folder)",""
"","240","Administration tests → Organizers tests → View all organizers tests → 403 Forbidden (Editor can NOT view organizers)","","Thu Feb 13 19:11:15 GMT 2025","passed","Thu Feb 13 19:11:15 GMT 2025","","View all organizers tests →","403 Forbidden (Editor can NOT view organizers)",""
"","473","Access link tests → Delete Access link tests → 404 (Delete already deleted Access link)","","Thu Feb 13 19:03:51 GMT 2025","passed","Thu Feb 13 19:03:51 GMT 2025","","Delete Access link tests →","404 (Delete already deleted Access link)",""
"","263","Activity Assessment & Review CRUD tests → Get Assessment & Review tests → Get Assessment tests → 200 OK (no Assessment data)","","Thu Feb 13 19:02:19 GMT 2025","passed","Thu Feb 13 19:02:19 GMT 2025","","Get Assessment tests →","200 OK (no Assessment data)",""
"","109","Update User tests → 422 Unprocessable Entity Update user with missing lastName param","","Thu Feb 13 19:12:56 GMT 2025","passed","Thu Feb 13 19:12:56 GMT 2025","","422 Unprocessable Entity","Update user with missing lastName param",""
"","7","Workspaces endpoints tests → Empty workspaces → Get workspace applets → 401 Unauthorized","","Thu Feb 13 19:14:11 GMT 2025","passed","Thu Feb 13 19:14:11 GMT 2025","","Get workspace applets →","401 Unauthorized",""
"","243","Answers CRUD tests → Answers handling after invitation acceptance by respondent → Get activity answers list & Answers of respondent tests → 404 Not Found (Get activity answers list of not existing Applet)","","Thu Feb 13 19:01:42 GMT 2025","passed","Thu Feb 13 19:01:42 GMT 2025","","Get activity answers list & Answers of respondent tests →","404 Not Found (Get activity answers list of not existing Applet)",""
"","693","Applets CRUD endpoints tests → Update applet → 400 Bad Request (duplicate name)","","Thu Feb 13 19:04:06 GMT 2025","passed","Thu Feb 13 19:04:06 GMT 2025","","Update applet →","400 Bad Request (duplicate name)",""
