"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","280","Activity Assessment & Review CRUD tests → Delete Assessment tests → 404 Not Found (Delete submitted assessment for not existing answer)","","Fri Jun 06 15:15:23 GMT 2025","passed","Fri Jun 06 15:15:23 GMT 2025","","Delete Assessment tests →","404 Not Found (Delete submitted assessment for not existing answer)",""
"","6900","Applet ""Transfer Ownership"" scenario tests → Transfer Accept → Send transfer request to two different users","","Fri Jun 06 15:20:55 GMT 2025","passed","Fri Jun 06 15:21:01 GMT 2025","","Transfer Accept →","Send transfer request to two different users",""
"","427","Shell account invitation scenario tests → Accept invitation by already registered user → New user can access invitation by key","","Fri Jun 06 15:26:02 GMT 2025","passed","Fri Jun 06 15:26:02 GMT 2025","","Accept invitation by already registered user →","New user can access invitation by key",""
"","347","Activity Versions & Identifiers tests → Get Versions tests → 404 Not Found (Get versions of not existing Applet)","","Fri Jun 06 15:15:44 GMT 2025","passed","Fri Jun 06 15:15:44 GMT 2025","","Get Versions tests →","404 Not Found (Get versions of not existing Applet)",""
"","694","Applet Events CRUD tests → Get general and individual Applet Events → 404 Not Found (Get Applet Events of deleted Applet)","","Fri Jun 06 15:19:05 GMT 2025","passed","Fri Jun 06 15:19:05 GMT 2025","","Get general and individual Applet Events →","404 Not Found (Get Applet Events of deleted Applet)",""
"","397","Invitations endpoints tests → Get invitations → No Invitations created → Get invitations for invitor → 200 OK (empty list)","","Fri Jun 06 15:24:39 GMT 2025","passed","Fri Jun 06 15:24:39 GMT 2025","","Get invitations for invitor →","200 OK (empty list)",""
"","615","Invitations scenario tests → Accept invitation positive flow → Invitation is not available for invitor anymore","","Fri Jun 06 15:24:07 GMT 2025","passed","Fri Jun 06 15:24:07 GMT 2025","","Accept invitation positive flow →","Invitation is not available for invitor anymore",""
"","326","Administration tests → Applets tests → View General calendar in workspace of Applet owner tests → 200 OK (Manager can view General calendar)","","Fri Jun 06 15:27:23 GMT 2025","passed","Fri Jun 06 15:27:23 GMT 2025","","View General calendar in workspace of Applet owner tests →","200 OK (Manager can view General calendar)",""
"","297","Workspaces endpoints tests → Empty workspaces → Get workspace applets → 200 OK","","Fri Jun 06 15:30:43 GMT 2025","passed","Fri Jun 06 15:30:43 GMT 2025","","Get workspace applets →","200 OK",""
"","393","Answers CRUD tests → Answers handling after invitation acceptance by respondent → Create Answer tests → 422 Unprocessable Entity → Create Answer with missing submitId param","","Fri Jun 06 15:14:38 GMT 2025","passed","Fri Jun 06 15:14:38 GMT 2025","","422 Unprocessable Entity →","Create Answer with missing submitId param",""
"","65","Create User tests → 422 Unprocessable Entity (Create user with invalid email format)","","Fri Jun 06 15:28:22 GMT 2025","passed","Fri Jun 06 15:28:22 GMT 2025","","Create User tests →","422 Unprocessable Entity (Create user with invalid email format)",""
"","257","Applet public access tests → Get public applet by key → 404: invalid key","","Fri Jun 06 15:20:32 GMT 2025","passed","Fri Jun 06 15:20:32 GMT 2025","","Get public applet by key →","404: invalid key",""
"","70","Get User Device Information → 401 Unathorized error","","Fri Jun 06 15:29:07 GMT 2025","passed","Fri Jun 06 15:29:07 GMT 2025","","Get User Device Information →","401 Unathorized error",""
"","172","Update Password tests → 401 Unauthorized (Update password with not existing token)","","Fri Jun 06 15:28:51 GMT 2025","passed","Fri Jun 06 15:28:51 GMT 2025","","Update Password tests →","401 Unauthorized (Update password with not existing token)",""
"","1151","Administration tests → Organizers tests → Invite new organizer tests → 403 Forbidden (Reviewer can NOT invite manager, coordinator, editor, reviewer)","","Fri Jun 06 15:26:49 GMT 2025","passed","Fri Jun 06 15:26:50 GMT 2025","","Invite new organizer tests →","403 Forbidden (Reviewer can NOT invite manager, coordinator, editor, reviewer)",""
"","806","Invitations scenario tests → Accept invitation positive flow → Invitor can see invitation before it accepted","","Fri Jun 06 15:24:07 GMT 2025","passed","Fri Jun 06 15:24:07 GMT 2025","","Accept invitation positive flow →","Invitor can see invitation before it accepted",""
"","362","Applet Library tests → Applet is added to the library → Cart test → Get Cart items (empty cart)","","Fri Jun 06 15:16:43 GMT 2025","passed","Fri Jun 06 15:16:43 GMT 2025","","Cart test →","Get Cart items (empty cart)",""
"","184","Applet Events CRUD tests → Update Applet Event tests → 422 Unprocessable Entity → Update Event with missing accessBeforeSchedule (periodicity type: ONCE) param","","Fri Jun 06 15:19:29 GMT 2025","passed","Fri Jun 06 15:19:29 GMT 2025","","422 Unprocessable Entity →","Update Event with missing accessBeforeSchedule (periodicity type: ONCE) param",""
"","173","Access link tests → Create Access link tests → 401 Unauthorized (Create Access link with invalid token)","","Fri Jun 06 15:16:49 GMT 2025","passed","Fri Jun 06 15:16:49 GMT 2025","","Create Access link tests →","401 Unauthorized (Create Access link with invalid token)",""
"","727","Applet builder tests → Create applet → Positive tests → Applet with all hidden activities","","Fri Jun 06 15:17:25 GMT 2025","passed","Fri Jun 06 15:17:25 GMT 2025","","Positive tests →","Applet with all hidden activities",""
"","368","Flow Versions & Identifiers tests → Get flow Identifiers tests → 404 Not Found (Get flow identifiers of not existing Applet)","","Fri Jun 06 15:15:36 GMT 2025","passed","Fri Jun 06 15:15:36 GMT 2025","","Get flow Identifiers tests →","404 Not Found (Get flow identifiers of not existing Applet)",""
"","799","Activity Assignments tests → Positive tests → Assign activity and activity flow to different users","","Fri Jun 06 15:12:00 GMT 2025","passed","Fri Jun 06 15:12:00 GMT 2025","","Positive tests →","Assign activity and activity flow to different users",""
"","412","Invitations endpoints tests → Create shell account → 200 OK: shell account with min required attributes","","Fri Jun 06 15:25:06 GMT 2025","passed","Fri Jun 06 15:25:06 GMT 2025","","Create shell account →","200 OK: shell account with min required attributes",""
"","298","Applets ""retentions"" endpoint tests → 200 OK → Ten days","","Fri Jun 06 15:18:28 GMT 2025","passed","Fri Jun 06 15:18:28 GMT 2025","","200 OK →","Ten days",""
"","295","Applet Events CRUD tests → Update Applet Event tests → 422 Unprocessable Entity → Update Event with missing startTime (periodicity type: WEEKDAYS) param","","Fri Jun 06 15:19:29 GMT 2025","passed","Fri Jun 06 15:19:29 GMT 2025","","422 Unprocessable Entity →","Update Event with missing startTime (periodicity type: WEEKDAYS) param",""
"","389","Logs upload/download tests → Download Logs → 200 OK","","Fri Jun 06 15:23:28 GMT 2025","passed","Fri Jun 06 15:23:28 GMT 2025","","Download Logs →","200 OK",""
"","388","Workspaces endpoints tests → Workspaces created → Get user workspaces → Second applet owner","","Fri Jun 06 15:31:00 GMT 2025","passed","Fri Jun 06 15:31:00 GMT 2025","","Get user workspaces →","Second applet owner",""
"","66","Retrieve latest report negative tests → 401 Unauthorized (Get summary latest report with not existing token)","","Fri Jun 06 15:13:50 GMT 2025","passed","Fri Jun 06 15:13:50 GMT 2025","","Retrieve latest report negative tests →","401 Unauthorized (Get summary latest report with not existing token)",""
"","257","Invitations endpoints tests → Send invitation → Invitation Reviewer Send → 422 Missing attributes Missing firstName","","Fri Jun 06 15:24:57 GMT 2025","passed","Fri Jun 06 15:24:57 GMT 2025","","422 Missing attributes","Missing firstName",""
"","250","Activity Assessment & Review CRUD tests → Submit Assessment tests → 422 Unprocessable Entity → Create Assessment with missing itemIds param","","Fri Jun 06 15:15:21 GMT 2025","passed","Fri Jun 06 15:15:21 GMT 2025","","422 Unprocessable Entity →","Create Assessment with missing itemIds param",""
"","173","""Themes"" endpoints tests → Get Themes → 401 Unauthorized (invalid token)","","Fri Jun 06 15:28:15 GMT 2025","passed","Fri Jun 06 15:28:15 GMT 2025","","Get Themes →","401 Unauthorized (invalid token)",""
"","162","Shell account invitation scenario tests → Accept invitation by unregistered user → Send invitation to the shell account","","Fri Jun 06 15:25:46 GMT 2025","failed","Fri Jun 06 15:25:46 GMT 2025","","Accept invitation by unregistered user →","Send invitation to the shell account",""
"","2724","Create Answers for different item types tests → SingleSelect item","","Fri Jun 06 15:13:09 GMT 2025","passed","Fri Jun 06 15:13:11 GMT 2025","","Create Answers for different item types tests →","SingleSelect item",""
"","283","Applet Events CRUD tests → Update Applet Event tests → 422 Unprocessable Entity → Update Event with missing endTime (periodicity type: MONTHLY) param","","Fri Jun 06 15:19:29 GMT 2025","passed","Fri Jun 06 15:19:29 GMT 2025","","422 Unprocessable Entity →","Update Event with missing endTime (periodicity type: MONTHLY) param",""
"","400","Workspaces endpoints tests → Workspaces created → Get workspace Applets → First applet owner gets collaborated applets","","Fri Jun 06 15:31:02 GMT 2025","passed","Fri Jun 06 15:31:02 GMT 2025","","Get workspace Applets →","First applet owner gets collaborated applets",""
"","394","Answers CRUD tests → Answers handling after invitation acceptance by respondent → Create Answer tests → 201 (Answer can be created by Applet Owner)","","Fri Jun 06 15:14:36 GMT 2025","passed","Fri Jun 06 15:14:36 GMT 2025","","Create Answer tests →","201 (Answer can be created by Applet Owner)",""
"","180","Invitations endpoints tests → Send invitation → Invitation Respondent Send → 422 Missing attributes Missing secretUserId","","Fri Jun 06 15:24:51 GMT 2025","passed","Fri Jun 06 15:24:51 GMT 2025","","422 Missing attributes","Missing secretUserId",""
"","702","Workspaces managers access tests → Set workspace managers applet access list → 200 OK (grant manager's permissions for reviewer)","","Fri Jun 06 15:30:16 GMT 2025","passed","Fri Jun 06 15:30:16 GMT 2025","","Set workspace managers applet access list →","200 OK (grant manager's permissions for reviewer)",""
"","422","Applet public links tests → Accept Public invitation tests → 200 OK (Accept Public Invitation for created Applet)","","Fri Jun 06 15:25:17 GMT 2025","passed","Fri Jun 06 15:25:17 GMT 2025","","Accept Public invitation tests →","200 OK (Accept Public Invitation for created Applet)",""
"","307","Administration tests → Applets tests → Export & view data in workspace of Applet owner tests → Export data tests → 200 OK (Coordinator can export his own data)","","Fri Jun 06 15:27:25 GMT 2025","passed","Fri Jun 06 15:27:25 GMT 2025","","Export data tests →","200 OK (Coordinator can export his own data)",""
"","892","Shell account invitation scenario tests → Send shell account invitation to an existing respondent → Verify 2 or more shell accounts invitations can be sent to the same email","","Fri Jun 06 15:26:14 GMT 2025","passed","Fri Jun 06 15:26:14 GMT 2025","","Send shell account invitation to an existing respondent →","Verify 2 or more shell accounts invitations can be sent to the same email",""
"","263","Applets ""unique_name"" endpoint tests → 422 missing attribute (name)","","Fri Jun 06 15:22:05 GMT 2025","passed","Fri Jun 06 15:22:05 GMT 2025","","Applets ""unique_name"" endpoint tests →","422 missing attribute (name)",""
"","466","Applet ""Transfer Ownership"" endpoints tests → Transfer Accept → 200 OK","","Fri Jun 06 15:21:47 GMT 2025","passed","Fri Jun 06 15:21:47 GMT 2025","","Transfer Accept →","200 OK",""
"","271","Applet versions endpoints tests → Get applet versions → 404 (incorrect appletId)","","Fri Jun 06 15:22:12 GMT 2025","passed","Fri Jun 06 15:22:12 GMT 2025","","Get applet versions →","404 (incorrect appletId)",""
"","303","Workspaces endpoints tests → Empty workspaces → Get workspace respondents → 404 Not Found (non-existent ownerId)","","Fri Jun 06 15:30:44 GMT 2025","passed","Fri Jun 06 15:30:44 GMT 2025","","Get workspace respondents →","404 Not Found (non-existent ownerId)",""
