"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","458","""Themes"" endpoints tests → Create Theme → 400 Bad Request (duplicate name)","","Thu May 08 06:18:45 GMT 2025","passed","Thu May 08 06:18:45 GMT 2025","","Create Theme →","400 Bad Request (duplicate name)",""
"","223","Administration tests → Respondents tests → Set schedule for respondents tests → 403 Forbidden (Respondent can NOT schedule Event)","","Thu May 08 06:17:41 GMT 2025","passed","Thu May 08 06:17:41 GMT 2025","","Set schedule for respondents tests →","403 Forbidden (Respondent can NOT schedule Event)",""
"","30","Invitations endpoints tests → Accept invitation → 401 Unauthorized (invalid token)","","Thu May 08 06:15:31 GMT 2025","passed","Thu May 08 06:15:31 GMT 2025","","Accept invitation →","401 Unauthorized (invalid token)",""
"","302","Delete and remove individual Events scenario tests → Delete individual scheduled user Events scenario tests → Second Respondent should have individual scheduled flow Event & general Always Available activity Event if individual scheduled flow Event has NOT been deleted","","Thu May 08 06:10:50 GMT 2025","passed","Thu May 08 06:10:50 GMT 2025","","Delete individual scheduled user Events scenario tests →","Second Respondent should have individual scheduled flow Event & general Always Available activity Event if individual scheduled flow Event has NOT been deleted",""
"","327","Answers CRUD tests → Answers handling after invitation acceptance by respondent → Create Answer tests → 201 (Answer can be created by Applet Owner)","","Thu May 08 06:06:59 GMT 2025","passed","Thu May 08 06:06:59 GMT 2025","","Create Answer tests →","201 (Answer can be created by Applet Owner)",""
"","1049","Answers scenario tests → Applet owner should NOT be able to see Answers of respondent in the Applet duplicate","","Thu May 08 06:06:27 GMT 2025","passed","Thu May 08 06:06:28 GMT 2025","","Answers scenario tests →","Applet owner should NOT be able to see Answers of respondent in the Applet duplicate",""
"","260","Files upload/download tests → Upload/Download answers (applet files) → Check answer (file) uploaded → 200 OK (empty list)","","Thu May 08 06:14:24 GMT 2025","passed","Thu May 08 06:14:24 GMT 2025","","Check answer (file) uploaded →","200 OK (empty list)",""
"","293","Applet versions endpoints tests → Update Applet → Add Activity → Remove Activity → Add Activity Flow → Remove Activity Flow → Add Activity Item → Remove Activity Item → Update Activity → Get applet versions","","Thu May 08 06:13:49 GMT 2025","passed","Thu May 08 06:13:49 GMT 2025","","Update Activity →","Get applet versions",""
"","702","Create User tests → 201 Create User","","Thu May 08 06:18:50 GMT 2025","passed","Thu May 08 06:18:50 GMT 2025","","Create User tests →","201 Create User",""
"","446","User Password tests → Recover password tests → 201 Recover password","","Thu May 08 06:19:02 GMT 2025","passed","Thu May 08 06:19:02 GMT 2025","","Recover password tests →","201 Recover password",""
"","215","Administration tests → Organizers tests → Change organizer roles/permissions tests → 403 Forbidden (Respondent can NOT grant manager's permissions to coordinator)","","Thu May 08 06:17:34 GMT 2025","passed","Thu May 08 06:17:34 GMT 2025","","Change organizer roles/permissions tests →","403 Forbidden (Respondent can NOT grant manager's permissions to coordinator)",""
"","254","Get applet completed activities tests → 404 Not Found: invalid applet id","","Thu May 08 06:05:11 GMT 2025","passed","Thu May 08 06:05:11 GMT 2025","","Get applet completed activities tests →","404 Not Found: invalid applet id",""
"","162","Applet Events CRUD tests → Create cross-day events tests → 422 (Cross-day Event with ONCE periodicity type and availability range: 00:00:00-00:00:00)","","Thu May 08 06:11:31 GMT 2025","passed","Thu May 08 06:11:31 GMT 2025","","Create cross-day events tests →","422 (Cross-day Event with ONCE periodicity type and availability range: 00:00:00-00:00:00)",""
"","170","Applet builder tests → Create applet → Negative tests → Duplicate Item name","","Thu May 08 06:09:24 GMT 2025","passed","Thu May 08 06:09:24 GMT 2025","","Negative tests →","Duplicate Item name",""
"","398","Administration tests → Applets tests → View General calendar in workspace of Applet owner tests → 403 Forbidden (Respondent can NOT view General calendar)","","Thu May 08 06:17:51 GMT 2025","passed","Thu May 08 06:17:51 GMT 2025","","View General calendar in workspace of Applet owner tests →","403 Forbidden (Respondent can NOT view General calendar)",""
"","513","Applet builder tests → Create applet → Positive tests → Performance task activities: A/B Trails Tablet and A/B Trails Mobile","","Thu May 08 06:09:13 GMT 2025","passed","Thu May 08 06:09:13 GMT 2025","","Positive tests →","Performance task activities: A/B Trails Tablet and A/B Trails Mobile",""
"","173","Invitations endpoints tests → Get invitations → No Invitations created → Get invitation by key → 422 Unprocessable entity (invalid key)","","Thu May 08 06:15:30 GMT 2025","passed","Thu May 08 06:15:30 GMT 2025","","Get invitation by key →","422 Unprocessable entity (invalid key)",""
"","306","Invitations endpoints tests → Invite Shell account → 200 OK","","Thu May 08 06:15:54 GMT 2025","passed","Thu May 08 06:15:54 GMT 2025","","Invite Shell account →","200 OK",""
"","235","Activity Assessment & Review CRUD tests → Submit Assessment tests → 422 Unprocessable Entity → Create Assessment with missing itemIds param","","Thu May 08 06:07:35 GMT 2025","passed","Thu May 08 06:07:35 GMT 2025","","422 Unprocessable Entity →","Create Assessment with missing itemIds param",""
"","66","""Authentication"" endpoints tests → Delete Token → 401 Unauthorized (non-existent token)","","Thu May 08 06:14:02 GMT 2025","passed","Thu May 08 06:14:02 GMT 2025","","Delete Token →","401 Unauthorized (non-existent token)",""
"","133","Answers CRUD tests → Answers handling after invitation acceptance by respondent → Create Answer tests → 422 Unprocessable Entity → Create Answer with missing appletId param","","Thu May 08 06:07:02 GMT 2025","passed","Thu May 08 06:07:02 GMT 2025","","422 Unprocessable Entity →","Create Answer with missing appletId param",""
"","936","""Authentication"" endpoints tests → Get Token → 200 OK","","Thu May 08 06:13:59 GMT 2025","passed","Thu May 08 06:13:59 GMT 2025","","Get Token →","200 OK",""
"","252","Workspaces endpoints tests → Workspaces created → Get workspace applet managers → Negative tests → 403 Forbidden (invalid applet id)","","Thu May 08 06:21:15 GMT 2025","passed","Thu May 08 06:21:15 GMT 2025","","Negative tests →","403 Forbidden (invalid applet id)",""
"","205","Applets ""retentions"" endpoint tests → 200 OK → 1000 years","","Thu May 08 06:10:32 GMT 2025","passed","Thu May 08 06:10:32 GMT 2025","","200 OK →","1000 years",""
"","158","""Authentication"" endpoints tests → Refresh Token → 200 OK","","Thu May 08 06:14:01 GMT 2025","passed","Thu May 08 06:14:01 GMT 2025","","Refresh Token →","200 OK",""
"","265","Administration tests → Applets tests → Update Applet in workspace of Applet owner tests → 403 Forbidden (Coordinator can NOT update Applet)","","Thu May 08 06:17:44 GMT 2025","passed","Thu May 08 06:17:44 GMT 2025","","Update Applet in workspace of Applet owner tests →","403 Forbidden (Coordinator can NOT update Applet)",""
"","277","Applet versions endpoints tests → Update Applet → Add Activity → Remove Activity → Add Activity Flow → Remove Activity Flow → Add Activity Item → Remove Activity Item → Get applet version by id","","Thu May 08 06:13:46 GMT 2025","passed","Thu May 08 06:13:46 GMT 2025","","Remove Activity Item →","Get applet version by id",""
