"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","252","Applets CRUD endpoints tests → Get applets list → Test for filters (query params) → Search","","Fri Nov 29 15:32:17 GMT 2024","passed","Fri Nov 29 15:32:17 GMT 2024","","Test for filters (query params) →","Search",""
"","118","Answers CRUD tests → Answers handling after invitation acceptance by respondent → Check answer existence tests → 422 Unprocessable Entity (missing body params)","","Fri Nov 29 15:30:40 GMT 2024","passed","Fri Nov 29 15:30:40 GMT 2024","","Check answer existence tests →","422 Unprocessable Entity (missing body params)",""
"","317","Applet Events CRUD tests → Create cross-day events tests → 201 Created (Cross-day Event with WEEKDAYS periodicity type and availability range: 23:59:00-23:58:00)","","Fri Nov 29 15:34:14 GMT 2024","passed","Fri Nov 29 15:34:14 GMT 2024","","Create cross-day events tests →","201 Created (Cross-day Event with WEEKDAYS periodicity type and availability range: 23:59:00-23:58:00)",""
"","393","Files upload/download tests → Upload/Download answers (applet files) → Check answer (file) uploaded → 200 OK (multiple files, uploaded = false)","","Fri Nov 29 15:36:45 GMT 2024","passed","Fri Nov 29 15:36:45 GMT 2024","","Check answer (file) uploaded →","200 OK (multiple files, uploaded = false)",""
"","275","Workspaces endpoints tests → Empty workspaces → Get workspace applets → 200 OK","","Fri Nov 29 15:42:37 GMT 2024","passed","Fri Nov 29 15:42:37 GMT 2024","","Get workspace applets →","200 OK",""
"","277","Answers scenario tests → Review count in activity answers after submitting assessment by Applet owner and Reviewer Get review count by Applet owner","","Fri Nov 29 15:30:25 GMT 2024","passed","Fri Nov 29 15:30:25 GMT 2024","","Review count in activity answers after submitting assessment by Applet owner and Reviewer","Get review count by Applet owner",""
"","20","Workspaces endpoints tests → Empty workspaces → Get workspace managers → 401 Unauthorized","","Fri Nov 29 15:42:38 GMT 2024","passed","Fri Nov 29 15:42:38 GMT 2024","","Get workspace managers →","401 Unauthorized",""
"","183","Get User Device Information → 422 Unprocessable Entity","","Fri Nov 29 15:41:23 GMT 2024","passed","Fri Nov 29 15:41:23 GMT 2024","","Get User Device Information →","422 Unprocessable Entity",""
"","243","Applets CRUD endpoints tests → Create applet → 403 Forbidden (non-existent workspace)","","Fri Nov 29 15:32:18 GMT 2024","passed","Fri Nov 29 15:32:18 GMT 2024","","Create applet →","403 Forbidden (non-existent workspace)",""
"","463","Access link tests → Get Access link tests → 404 Not Found (Get deleted Access link)","","Fri Nov 29 15:32:09 GMT 2024","passed","Fri Nov 29 15:32:09 GMT 2024","","Get Access link tests →","404 Not Found (Get deleted Access link)",""
"","144","Applet public links tests → Get public link tests → 200 Get public link by Id of created Applet","","Fri Nov 29 15:38:14 GMT 2024","passed","Fri Nov 29 15:38:14 GMT 2024","","Get public link tests →","200 Get public link by Id of created Applet",""
"","417","Invitations scenario tests → Invite unregistered user flow → Send invitation to unregistered user","","Fri Nov 29 15:37:36 GMT 2024","passed","Fri Nov 29 15:37:36 GMT 2024","","Invite unregistered user flow →","Send invitation to unregistered user",""
"","1630","Applet public links tests → Accept Public invitation tests → 200 OK (any other user can also accept public link invitation)","","Fri Nov 29 15:38:18 GMT 2024","passed","Fri Nov 29 15:38:19 GMT 2024","","Accept Public invitation tests →","200 OK (any other user can also accept public link invitation)",""
"","419","Logs upload/download tests → Download Logs → 200 OK","","Fri Nov 29 15:36:50 GMT 2024","passed","Fri Nov 29 15:36:50 GMT 2024","","Download Logs →","200 OK",""
"","132","Files upload/download tests → Upload File → 422 Empty form data","","Fri Nov 29 15:36:36 GMT 2024","passed","Fri Nov 29 15:36:36 GMT 2024","","Upload File →","422 Empty form data",""
"","219","Activity Assignments tests → Negative tests → Create Assignments → 403 Forbidden","","Fri Nov 29 15:28:38 GMT 2024","passed","Fri Nov 29 15:28:38 GMT 2024","","Create Assignments →","403 Forbidden",""
"","273","Logs upload/download tests → Upload Logs → 200 OK","","Fri Nov 29 15:36:50 GMT 2024","passed","Fri Nov 29 15:36:50 GMT 2024","","Upload Logs →","200 OK",""
