"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Aug 22 20:29:27 GMT 2024","Thu Aug 22 20:29:27 GMT 2024","876","","Get User tests →","","""before all"" hook for ""200 Get created User""","","Get User tests → ""before all"" hook for ""200 Get created User""",""
"passed","Thu Aug 22 20:29:25 GMT 2024","Thu Aug 22 20:29:25 GMT 2024","34","","422 Unprocessable Entity","","Create user with missing firstName param","","Create User tests → 422 Unprocessable Entity Create user with missing firstName param",""
"failed","Thu Aug 22 20:29:00 GMT 2024","Thu Aug 22 20:29:00 GMT 2024","145","","Get Token →","","200 OK","","""Authentication"" endpoints tests → Get Token → 200 OK",""
"failed","Thu Aug 22 20:29:24 GMT 2024","Thu Aug 22 20:29:24 GMT 2024","776","","Create User tests →","","201 Create User","","Create User tests → 201 Create User",""
"passed","Thu Aug 22 20:29:36 GMT 2024","Thu Aug 22 20:29:36 GMT 2024","27","","422 Unprocessable Entity","","Approve user password recovery with missing password param","","User Password tests → Password recovery approve tests → 422 Unprocessable Entity Approve user password recovery with missing password param",""
"failed","Thu Aug 22 20:28:42 GMT 2024","Thu Aug 22 20:28:42 GMT 2024","827","","Applets ""retentions"" endpoint tests →","","""before all"" hook for ""401 Unauthorized""","","Applets ""retentions"" endpoint tests → ""before all"" hook for ""401 Unauthorized""",""
"failed","Thu Aug 22 20:29:26 GMT 2024","Thu Aug 22 20:29:26 GMT 2024","796","","Delete User tests →","","""before each"" hook for ""204 Delete created User""","","Delete User tests → ""before each"" hook for ""204 Delete created User""",""
"failed","Thu Aug 22 20:28:49 GMT 2024","Thu Aug 22 20:28:49 GMT 2024","854","","Applet public access tests →","","""before all"" hook in ""Applet public access tests →""","","Applet public access tests → ""before all"" hook in ""Applet public access tests →""",""
"failed","Thu Aug 22 20:28:31 GMT 2024","Thu Aug 22 20:28:31 GMT 2024","825","","Answers CRUD tests →","","""before all"" hook for ""Respondent should not be able to submit Answer before invitation acceptance""","","Answers CRUD tests → ""before all"" hook for ""Respondent should not be able to submit Answer before invitation acceptance""",""
"failed","Thu Aug 22 20:28:52 GMT 2024","Thu Aug 22 20:28:55 GMT 2024","3718","","Applet ""Transfer Ownership"" scenario tests →","","""before all"" hook in ""Applet ""Transfer Ownership"" scenario tests →""","","Applet ""Transfer Ownership"" scenario tests → ""before all"" hook in ""Applet ""Transfer Ownership"" scenario tests →""",""
"failed","Thu Aug 22 20:29:21 GMT 2024","Thu Aug 22 20:29:21 GMT 2024","854","","Delete Subjects (remove applet access) tests →","","""before all"" hook for ""Verify workspace users applet access list before respondents access removed""","","Delete Subjects (remove applet access) tests → ""before all"" hook for ""Verify workspace users applet access list before respondents access removed""",""
"failed","Thu Aug 22 20:29:38 GMT 2024","Thu Aug 22 20:29:41 GMT 2024","3732","","User Events scenario tests →","","""before all"" hook for ""Reviewer & Manager should get general scheduled activity Event & general always available flow Events from the 1st Applet""","","User Events scenario tests → ""before all"" hook for ""Reviewer & Manager should get general scheduled activity Event & general always available flow Events from the 1st Applet""",""
"failed","Thu Aug 22 20:29:03 GMT 2024","Thu Aug 22 20:29:03 GMT 2024","766","","Logs upload/download tests →","","""before all"" hook in ""Logs upload/download tests →""","","Logs upload/download tests → ""before all"" hook in ""Logs upload/download tests →""",""
"failed","Thu Aug 22 20:28:43 GMT 2024","Thu Aug 22 20:28:43 GMT 2024","827","","Duplicate Applet endpoint tests →","","""before all"" hook for ""200 OK""","","Duplicate Applet endpoint tests → ""before all"" hook for ""200 OK""",""
"failed","Thu Aug 22 20:29:01 GMT 2024","Thu Aug 22 20:29:01 GMT 2024","223","","OpenAPI auth →","","200 OK","","""Authentication"" endpoints tests → OpenAPI auth → 200 OK",""
"failed","Thu Aug 22 20:29:29 GMT 2024","Thu Aug 22 20:29:35 GMT 2024","6090","","Password recovery approve tests →","","After password recovery approve user can login with new password and cannot login with an old one","","User Password tests → Password recovery approve tests → After password recovery approve user can login with new password and cannot login with an old one",""
"passed","Thu Aug 22 20:29:25 GMT 2024","Thu Aug 22 20:29:25 GMT 2024","34","","422 Unprocessable Entity","","Create user with empty firstName param","","Create User tests → 422 Unprocessable Entity Create user with empty firstName param",""
"passed","Thu Aug 22 20:29:25 GMT 2024","Thu Aug 22 20:29:25 GMT 2024","24","","422 Unprocessable Entity","","Create user with empty password param","","Create User tests → 422 Unprocessable Entity Create user with empty password param",""
"failed","Thu Aug 22 20:28:49 GMT 2024","Thu Aug 22 20:28:49 GMT 2024","812","","Applet Events scenario tests →","","""before all"" hook for ""End-To-End scenario (Individual activity Always Available Event)""","","Applet Events scenario tests → ""before all"" hook for ""End-To-End scenario (Individual activity Always Available Event)""",""
"failed","Thu Aug 22 20:29:04 GMT 2024","Thu Aug 22 20:29:04 GMT 2024","873","","Invitations scenario tests →","","""before all"" hook in ""Invitations scenario tests →""","","Invitations scenario tests → ""before all"" hook in ""Invitations scenario tests →""",""
"failed","Thu Aug 22 20:29:01 GMT 2024","Thu Aug 22 20:29:01 GMT 2024","226","","Tokens invalidation tests →","","""before each"" hook for ""Verify both access ans refresh tokens are invalidated after logout""","","""Authentication"" endpoints tests → Tokens invalidation tests → ""before each"" hook for ""Verify both access ans refresh tokens are invalidated after logout""",""
"failed","Thu Aug 22 20:28:38 GMT 2024","Thu Aug 22 20:28:38 GMT 2024","866","","Applet Library tests →","","""before all"" hook in ""Applet Library tests →""","","Applet Library tests → ""before all"" hook in ""Applet Library tests →""",""
"failed","Thu Aug 22 20:29:05 GMT 2024","Thu Aug 22 20:29:06 GMT 2024","1638","","Invitations endpoints tests →","","""before all"" hook in ""Invitations endpoints tests →""","","Invitations endpoints tests → ""before all"" hook in ""Invitations endpoints tests →""",""
"failed","Thu Aug 22 20:28:34 GMT 2024","Thu Aug 22 20:28:34 GMT 2024","860","","Activity Versions & Identifiers tests →","","""before all"" hook in ""Activity Versions & Identifiers tests →""","","Activity Versions & Identifiers tests → ""before all"" hook in ""Activity Versions & Identifiers tests →""",""
"failed","Thu Aug 22 20:29:08 GMT 2024","Thu Aug 22 20:29:09 GMT 2024","1658","","Accept Public invitation tests →","","""before each"" hook for ""200 OK (Accept Public Invitation for created Applet)""","","Applet public links tests → Accept Public invitation tests → ""before each"" hook for ""200 OK (Accept Public Invitation for created Applet)""",""
"failed","Thu Aug 22 20:29:00 GMT 2024","Thu Aug 22 20:29:00 GMT 2024","118","","Get Token →","","401 incorrect email","","""Authentication"" endpoints tests → Get Token → 401 incorrect email",""
"failed","Thu Aug 22 20:28:32 GMT 2024","Thu Aug 22 20:28:32 GMT 2024","862","","Get Assessment & Review of updated activity tests →","","""before all"" hook for ""Get Assessment info before switching to a new assessment version""","","Get Assessment & Review of updated activity tests → ""before all"" hook for ""Get Assessment info before switching to a new assessment version""",""
"failed","Thu Aug 22 20:28:33 GMT 2024","Thu Aug 22 20:28:33 GMT 2024","830","","Activity Assessment & Review CRUD tests →","","""before all"" hook in ""Activity Assessment & Review CRUD tests →""","","Activity Assessment & Review CRUD tests → ""before all"" hook in ""Activity Assessment & Review CRUD tests →""",""
"failed","Thu Aug 22 20:29:38 GMT 2024","Thu Aug 22 20:29:38 GMT 2024","841","","Get User Device Information →","","""before all"" hook for ""200 Get User Device""","","Get User Device Information → ""before all"" hook for ""200 Get User Device""",""
"failed","Thu Aug 22 20:29:00 GMT 2024","Thu Aug 22 20:29:00 GMT 2024","159","","Get Token →","","401 incorrect password","","""Authentication"" endpoints tests → Get Token → 401 incorrect password",""
"failed","Thu Aug 22 20:29:28 GMT 2024","Thu Aug 22 20:29:28 GMT 2024","788","","Recover password tests →","","""before all"" hook for ""201 Recover password""","","User Password tests → Recover password tests → ""before all"" hook for ""201 Recover password""",""
"failed","Thu Aug 22 20:28:27 GMT 2024","Thu Aug 22 20:28:27 GMT 2024","854","","Get submit dates & exported Answers data tests →","","""before all"" hook in ""Get submit dates & exported Answers data tests →""","","Get submit dates & exported Answers data tests → ""before all"" hook in ""Get submit dates & exported Answers data tests →""",""
