"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 28 06:55:52 GMT 2024","Fri Jun 28 06:55:52 GMT 2024","413","","Create Theme →","","201 Created","","""Themes"" endpoints tests → Create Theme → 201 Created",""
"passed","Fri Jun 28 06:51:54 GMT 2024","Fri Jun 28 06:51:54 GMT 2024","406","","Invite unregistered user flow →","","New user can see the applet","","Invitations scenario tests → Invite unregistered user flow → New user can see the applet",""
"passed","Fri Jun 28 06:44:55 GMT 2024","Fri Jun 28 06:44:55 GMT 2024","276","","400 / 422 Bad Request →","","Missing period","","Applets ""retentions"" endpoint tests → 400 / 422 Bad Request → Missing period",""
"passed","Fri Jun 28 06:57:19 GMT 2024","Fri Jun 28 06:57:20 GMT 2024","1122","","Pin Folder →","","400 (applet not in folder)","","""Workspace Folders"" endpoints tests → Workspace is created → Pin/Unpin Folder → Pin Folder → 400 (applet not in folder)",""
"failed","Fri Jun 28 06:42:07 GMT 2024","Fri Jun 28 06:42:07 GMT 2024","401","","Get flow Identifiers tests →","","404 Not Found (not existing activityFlowId)","","Flow Versions & Identifiers tests → Get flow Identifiers tests → 404 Not Found (not existing activityFlowId)",""
"passed","Fri Jun 28 06:43:22 GMT 2024","Fri Jun 28 06:43:22 GMT 2024","398","","Test for filters (query params) →","","Search","","Applets CRUD endpoints tests → Get applets list → Test for filters (query params) → Search",""
"passed","Fri Jun 28 06:52:10 GMT 2024","Fri Jun 28 06:52:10 GMT 2024","393","","Accept invitation →","","200 OK","","Invitations endpoints tests → Accept invitation → 200 OK",""
"passed","Fri Jun 28 06:41:48 GMT 2024","Fri Jun 28 06:41:48 GMT 2024","384","","Get Assessment tests →","","404 Not Found (Get Assessment of not existing Answer)","","Activity Assessment & Review CRUD tests → Get Assessment & Review tests → Get Assessment tests → 404 Not Found (Get Assessment of not existing Answer)",""
"passed","Fri Jun 28 06:48:26 GMT 2024","Fri Jun 28 06:48:26 GMT 2024","345","","Get applet versions →","","404 (incorrect appletId)","","Applet versions endpoints tests → Get applet versions → 404 (incorrect appletId)",""
"passed","Fri Jun 28 06:46:21 GMT 2024","Fri Jun 28 06:46:21 GMT 2024","527","","Create cross-day events tests →","","201 Created (Cross-day Event with DAILY periodicity type and availability range: 23:59:00-23:58:00)","","Applet Events CRUD tests → Create cross-day events tests → 201 Created (Cross-day Event with DAILY periodicity type and availability range: 23:59:00-23:58:00)",""
