"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 16 17:15:15 GMT 2024","Fri Aug 16 17:15:15 GMT 2024","246","","422 Unprocessable Entity →","","Update Event with missing startTime (periodicity type: WEEKLY) param","","Applet Events CRUD tests → Update Applet Event tests → 422 Unprocessable Entity → Update Event with missing startTime (periodicity type: WEEKLY) param",""
"passed","Fri Aug 16 17:12:19 GMT 2024","Fri Aug 16 17:12:19 GMT 2024","290","","Get Library Applet by id →","","200 OK","","Applet Library tests → Applet is added to the library → Get Library Applet by id → 200 OK",""
"passed","Fri Aug 16 17:20:16 GMT 2024","Fri Aug 16 17:20:16 GMT 2024","392","","Invitation Managers Send →","","404 - Applet does not exist","","Invitations endpoints tests → Send invitation → Invitation Managers Send → 404 - Applet does not exist",""
"passed","Fri Aug 16 17:22:38 GMT 2024","Fri Aug 16 17:22:38 GMT 2024","906","","Update Applet in workspace of Applet owner tests →","","200 OK (Editor can update Applet)","","Administration tests → Applets tests → Update Applet in workspace of Applet owner tests → 200 OK (Editor can update Applet)",""
"passed","Fri Aug 16 17:11:08 GMT 2024","Fri Aug 16 17:11:08 GMT 2024","393","","Delete Assessment tests →","","204 No Content (Delete submitted assessment)","","Activity Assessment & Review CRUD tests → Delete Assessment tests → 204 No Content (Delete submitted assessment)",""
"passed","Fri Aug 16 17:12:17 GMT 2024","Fri Aug 16 17:12:17 GMT 2024","481","","Share applet to the library","","200 OK","","Applet Library tests → Share applet to the library 200 OK",""
"passed","Fri Aug 16 17:11:07 GMT 2024","Fri Aug 16 17:11:07 GMT 2024","317","","422 Unprocessable Entity →","","Create Assessment with missing assessmentVersionId param","","Activity Assessment & Review CRUD tests → Submit Assessment tests → 422 Unprocessable Entity → Create Assessment with missing assessmentVersionId param",""
"passed","Fri Aug 16 17:22:50 GMT 2024","Fri Aug 16 17:22:50 GMT 2024","415","","View respondent's data tests →","","403 Forbidden (Respondent can NOT view data)","","Administration tests → Applets tests → Export & view data in workspace of Applet owner tests → View respondent's data tests → 403 Forbidden (Respondent can NOT view data)",""
"passed","Fri Aug 16 17:16:32 GMT 2024","Fri Aug 16 17:16:32 GMT 2024","148","","Applets ""setFolder"" endpoint tests →","","401 Unauthorized","","Applets ""setFolder"" endpoint tests → 401 Unauthorized",""
"passed","Fri Aug 16 17:26:46 GMT 2024","Fri Aug 16 17:26:46 GMT 2024","147","","Get workspace Folder Applets →","","401 Unauthorized","","Workspaces endpoints tests → Workspaces created → Get workspace Folder Applets → 401 Unauthorized",""
"passed","Fri Aug 16 17:22:10 GMT 2024","Fri Aug 16 17:22:10 GMT 2024","421","","Transfer ownership of Applet tests →","","403 Forbidden (Manager can not transfer ownership)","","Administration tests → Transfer ownership of Applet tests → 403 Forbidden (Manager can not transfer ownership)",""
"passed","Fri Aug 16 17:23:41 GMT 2024","Fri Aug 16 17:23:41 GMT 2024","148","","Create Theme →","","401 Unauthorized (invalid token)","","""Themes"" endpoints tests → Create Theme → 401 Unauthorized (invalid token)",""
"passed","Fri Aug 16 17:19:17 GMT 2024","Fri Aug 16 17:19:17 GMT 2024","391","","Answer URL","","403 Forbidden (invalid applet id)","","Files upload/download directly to S3 bucket tests → Generate presigned links EPs negative tests Answer URL 403 Forbidden (invalid applet id)",""
"passed","Fri Aug 16 17:08:50 GMT 2024","Fri Aug 16 17:08:52 GMT 2024","2810","","Create Answers for different item types tests →","","SingleSelect item","","Create Answers for different item types tests → SingleSelect item",""
"passed","Fri Aug 16 17:22:26 GMT 2024","Fri Aug 16 17:22:26 GMT 2024","332","","Invite new respondent tests →","","403 Forbidden (Editor can NOT invite new respondent)","","Administration tests → Respondents tests → Invite new respondent tests → 403 Forbidden (Editor can NOT invite new respondent)",""
"passed","Fri Aug 16 17:26:48 GMT 2024","Fri Aug 16 17:26:48 GMT 2024","147","","Get workspace applet details →","","401 Unauthorized","","Workspaces endpoints tests → Workspaces created → Get workspace applet details → 401 Unauthorized",""
"passed","Fri Aug 16 17:07:59 GMT 2024","Fri Aug 16 17:07:59 GMT 2024","338","","Edit Note tests →","","404 Not Found (Update Note of not existing Answer)","","Answer Notes tests → Edit Note tests → 404 Not Found (Update Note of not existing Answer)",""
"passed","Fri Aug 16 17:18:07 GMT 2024","Fri Aug 16 17:18:07 GMT 2024","148","","Refresh Token →","","422 Unprocessable Entity (missing attribute)","","""Authentication"" endpoints tests → Refresh Token → 422 Unprocessable Entity (missing attribute)",""
"passed","Fri Aug 16 17:20:19 GMT 2024","Fri Aug 16 17:20:19 GMT 2024","662","","200 OK (send to unregistered user)","","All properties, language: en","","Invitations endpoints tests → Send invitation → Invitation Managers Send → 200 OK (send to unregistered user) All properties, language: en",""
"passed","Fri Aug 16 17:25:06 GMT 2024","Fri Aug 16 17:25:06 GMT 2024","685","","Create Folder →","","400 Bad request (duplicate item)","","""Workspace Folders"" endpoints tests → Workspace is created → Create Folder → 400 Bad request (duplicate item)",""
"passed","Fri Aug 16 17:26:52 GMT 2024","Fri Aug 16 17:26:52 GMT 2024","411","","Get workspace applet respondents →","","First workspace applet respondents","","Workspaces endpoints tests → Workspaces created → Get workspace applet respondents → First workspace applet respondents",""
"passed","Fri Aug 16 17:25:08 GMT 2024","Fri Aug 16 17:25:08 GMT 2024","149","","Update Folder →","","401 Unauthorized (invalid token)","","""Workspace Folders"" endpoints tests → Workspace is created → Update Folder → 401 Unauthorized (invalid token)",""
"passed","Fri Aug 16 17:07:59 GMT 2024","Fri Aug 16 17:07:59 GMT 2024","819","","Edit Note tests →","","200 OK (Note can be updated successfully) & Applet owner retrieves Note list with update Note","","Answer Notes tests → Edit Note tests → 200 OK (Note can be updated successfully) & Applet owner retrieves Note list with update Note",""
"passed","Fri Aug 16 17:11:16 GMT 2024","Fri Aug 16 17:11:16 GMT 2024","420","","Flow has been updated →","","200 OK (Get flow versions after adding new activity in flow)","","Flow Versions & Identifiers tests → Get flow Versions tests → Flow has been updated → 200 OK (Get flow versions after adding new activity in flow)",""
"passed","Fri Aug 16 17:18:45 GMT 2024","Fri Aug 16 17:18:45 GMT 2024","404","","Check logs existence →","","200 OK (empty list)","","Logs upload/download tests → Check logs existence → 200 OK (empty list)",""
"passed","Fri Aug 16 17:26:39 GMT 2024","Fri Aug 16 17:26:39 GMT 2024","340","","Get workspace Applets →","","Reviewer gets own applets","","Workspaces endpoints tests → Workspaces created → Get workspace Applets → Reviewer gets own applets",""
"passed","Fri Aug 16 17:22:12 GMT 2024","Fri Aug 16 17:22:14 GMT 2024","2636","","Invite new organizer tests →","","200 OK (Manager can invite manager, coordinator, editor, reviewer)","","Administration tests → Organizers tests → Invite new organizer tests → 200 OK (Manager can invite manager, coordinator, editor, reviewer)",""
"passed","Fri Aug 16 17:26:22 GMT 2024","Fri Aug 16 17:26:22 GMT 2024","381","","Get workspace managers →","","200 OK","","Workspaces endpoints tests → Empty workspaces → Get workspace managers → 200 OK",""
"passed","Fri Aug 16 17:12:44 GMT 2024","Fri Aug 16 17:12:45 GMT 2024","1249","","Get applets list →","","200 OK (not-empty list)","","Applets CRUD endpoints tests → Get applets list → 200 OK (not-empty list)",""
"passed","Fri Aug 16 17:26:53 GMT 2024","Fri Aug 16 17:26:53 GMT 2024","339","","Negative tests →","","403 Forbidden (invalid applet id)","","Workspaces endpoints tests → Workspaces created → Get workspace applet respondents → Negative tests → 403 Forbidden (invalid applet id)",""
"passed","Fri Aug 16 17:17:41 GMT 2024","Fri Aug 16 17:17:41 GMT 2024","398","","Get applet version by id →","","404 (incorrect versionId)","","Applet versions endpoints tests → Get applet version by id → 404 (incorrect versionId)",""
"passed","Fri Aug 16 17:23:36 GMT 2024","Fri Aug 16 17:23:36 GMT 2024","423","","Delete subjects","","200 OK: manager","","""Subjects"" endpoints CRUD tests → Delete subjects 200 OK: manager",""
"passed","Fri Aug 16 17:18:27 GMT 2024","Fri Aug 16 17:18:29 GMT 2024","2527","","Download Answer →","","200 OK","","Files upload/download tests → Upload/Download answers (applet files) → Download Answer → 200 OK",""
"passed","Fri Aug 16 17:23:54 GMT 2024","Fri Aug 16 17:23:54 GMT 2024","555","","Delete User tests →","","404 Not found (Delete already deleted user)","","Delete User tests → 404 Not found (Delete already deleted user)",""
