"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","379","Administration tests → Perform activities tests → 200 OK (Applet owner can submit answers)","","Wed Mar 12 16:33:38 GMT 2025","passed","Wed Mar 12 16:33:38 GMT 2025","","Perform activities tests →","200 OK (Applet owner can submit answers)",""
"","75","""Workspace Folders"" endpoints tests → Workspace is created → Update Folder → 401 Unauthorized (invalid token)","","Wed Mar 12 16:35:26 GMT 2025","passed","Wed Mar 12 16:35:26 GMT 2025","","Update Folder →","401 Unauthorized (invalid token)",""
"","284","Administration tests → Organizers tests → Change organizer roles/permissions tests → 403 Forbidden (Reviewer can NOT grant editor's permissions to respondent)","","Wed Mar 12 16:33:15 GMT 2025","passed","Wed Mar 12 16:33:15 GMT 2025","","Change organizer roles/permissions tests →","403 Forbidden (Reviewer can NOT grant editor's permissions to respondent)",""
"","564","Applet Library tests → Applet is added to the library → Update Library item → 400 Bad Request (not unique name)","","Wed Mar 12 16:24:44 GMT 2025","passed","Wed Mar 12 16:24:44 GMT 2025","","Update Library item →","400 Bad Request (not unique name)",""
"","302","Applets ""setFolder"" endpoint tests → 422 (incorrect folderId)","","Wed Mar 12 16:27:40 GMT 2025","passed","Wed Mar 12 16:27:40 GMT 2025","","Applets ""setFolder"" endpoint tests →","422 (incorrect folderId)",""
"","331","Invitations endpoints tests → Create shell account → 403: Forbidden","","Wed Mar 12 16:31:26 GMT 2025","passed","Wed Mar 12 16:31:26 GMT 2025","","Create shell account →","403: Forbidden",""
"","1607","Applet ""Transfer Ownership"" scenario tests → Transfer Ownership to unregistered user → New user registers in the app","","Wed Mar 12 16:28:22 GMT 2025","passed","Wed Mar 12 16:28:23 GMT 2025","","Transfer Ownership to unregistered user →","New user registers in the app",""
"","77","Files upload/download tests → Upload/Download answers (applet files) → Upload Answer → 401 Unauthorized","","Wed Mar 12 16:29:39 GMT 2025","passed","Wed Mar 12 16:29:39 GMT 2025","","Upload Answer →","401 Unauthorized",""
"","363","Multiinformant assessment validate tests → 200 OK: sourceSubjectId = respondent, targetSubjectId = manager","","Wed Mar 12 16:24:06 GMT 2025","passed","Wed Mar 12 16:24:06 GMT 2025","","Multiinformant assessment validate tests →","200 OK: sourceSubjectId = respondent, targetSubjectId = manager",""
"","278","Shell account invitation scenario tests → Decline invitation by unregistered user → New user can decline invitation after registration","","Wed Mar 12 16:32:15 GMT 2025","passed","Wed Mar 12 16:32:15 GMT 2025","","Decline invitation by unregistered user →","New user can decline invitation after registration",""
"","257","Summary & Review activities tests → Get Summary and Review Activities (non-empty list) tests → Get Summary Activities list tests → 404 Not Found (Get Summary Activities list of not existing Applet)","","Wed Mar 12 16:24:24 GMT 2025","passed","Wed Mar 12 16:24:24 GMT 2025","","Get Summary Activities list tests →","404 Not Found (Get Summary Activities list of not existing Applet)",""
"","329","Applet versions endpoints tests → Update Applet → Add Activity → Remove Activity → Add Activity Flow → Remove Activity Flow → Add Activity Item → Remove Activity Item → Update Activity → Update Activity Item → Update Activity Flow → Update Applet description → Get applet versions","","Wed Mar 12 16:29:17 GMT 2025","passed","Wed Mar 12 16:29:17 GMT 2025","","Update Applet description →","Get applet versions",""
"","76","Applets CRUD endpoints tests → Update applet → 401 Unauthorized","","Wed Mar 12 16:25:12 GMT 2025","passed","Wed Mar 12 16:25:12 GMT 2025","","Update applet →","401 Unauthorized",""
"","283","Applets ""report configuration"" endpoint tests → 404 Not Found (invalid applet id)","","Wed Mar 12 16:27:34 GMT 2025","passed","Wed Mar 12 16:27:34 GMT 2025","","Applets ""report configuration"" endpoint tests →","404 Not Found (invalid applet id)",""
"","366","Shell account invitation scenario tests → Accept invitation by unregistered user → Verify there's no shell account anymore in the list of respondents","","Wed Mar 12 16:32:04 GMT 2025","failed","Wed Mar 12 16:32:04 GMT 2025","","Accept invitation by unregistered user →","Verify there's no shell account anymore in the list of respondents",""
"","68","Workspaces endpoints tests → Workspaces created → Pin user (manager) on workspace → 401 Unauthorized","","Wed Mar 12 16:37:05 GMT 2025","passed","Wed Mar 12 16:37:05 GMT 2025","","Pin user (manager) on workspace →","401 Unauthorized",""
"","367","Activity Assignments tests → Negative tests → Create Assignments → 404 Not Found: applet","","Wed Mar 12 16:20:01 GMT 2025","passed","Wed Mar 12 16:20:01 GMT 2025","","Create Assignments →","404 Not Found: applet",""
"","1954","Applet builder tests → Update applet → Change item type","","Wed Mar 12 16:25:37 GMT 2025","passed","Wed Mar 12 16:25:38 GMT 2025","","Update applet →","Change item type",""
"","350","""Subjects"" endpoints CRUD tests → Get subjects 200 OK: respondent","","Wed Mar 12 16:34:10 GMT 2025","passed","Wed Mar 12 16:34:10 GMT 2025","","Get subjects","200 OK: respondent",""
"","370","Shell account invitation scenario tests → Accept invitation by unregistered user → New user can accept invitation after registration","","Wed Mar 12 16:32:04 GMT 2025","passed","Wed Mar 12 16:32:04 GMT 2025","","Accept invitation by unregistered user →","New user can accept invitation after registration",""
"","824","Delete and remove individual Events scenario tests → Remove individual scheduled user Events scenario tests → Third respondent should have general Always Available activity/flow Events after removal of individual scheduled activity Event","","Wed Mar 12 16:26:20 GMT 2025","passed","Wed Mar 12 16:26:20 GMT 2025","","Remove individual scheduled user Events scenario tests →","Third respondent should have general Always Available activity/flow Events after removal of individual scheduled activity Event",""
"","76","Files upload/download tests → Upload/Download answers (applet files) → Check answer (file) uploaded → 401 Unauthorized","","Wed Mar 12 16:29:44 GMT 2025","passed","Wed Mar 12 16:29:44 GMT 2025","","Check answer (file) uploaded →","401 Unauthorized",""
