"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","""Subjects"" endpoints CRUD tests → ""after all"" hook in """"Subjects"" endpoints CRUD tests →""","","Mon Dec 09 20:49:40 GMT 2024","failed","Mon Dec 09 20:49:40 GMT 2024","","""Subjects"" endpoints CRUD tests →","""after all"" hook in """"Subjects"" endpoints CRUD tests →""",""
"","0","Invitations scenario tests → ""after all"" hook in ""Invitations scenario tests →""","","Mon Dec 09 20:49:40 GMT 2024","failed","Mon Dec 09 20:49:40 GMT 2024","","Invitations scenario tests →","""after all"" hook in ""Invitations scenario tests →""",""
"","3","Activity Assessment & Review CRUD tests → ""before all"" hook in ""Activity Assessment & Review CRUD tests →""","","Mon Dec 09 20:49:39 GMT 2024","failed","Mon Dec 09 20:49:39 GMT 2024","","Activity Assessment & Review CRUD tests →","""before all"" hook in ""Activity Assessment & Review CRUD tests →""",""
"","0","Applets ""report configuration"" endpoint tests → ""after all"" hook for ""404 Not Found (invalid applet id)""","","Mon Dec 09 20:49:40 GMT 2024","failed","Mon Dec 09 20:49:40 GMT 2024","","Applets ""report configuration"" endpoint tests →","""after all"" hook for ""404 Not Found (invalid applet id)""",""
"","1","User Password tests → Recover password tests → ""before all"" hook for ""201 Recover password""","","Mon Dec 09 20:49:40 GMT 2024","failed","Mon Dec 09 20:49:40 GMT 2024","","Recover password tests →","""before all"" hook for ""201 Recover password""",""
"","5","Applet Events scenario tests → ""before all"" hook for ""End-To-End scenario (Individual activity Always Available Event)""","","Mon Dec 09 20:49:40 GMT 2024","failed","Mon Dec 09 20:49:40 GMT 2024","","Applet Events scenario tests →","""before all"" hook for ""End-To-End scenario (Individual activity Always Available Event)""",""
"","2","Get submit dates & exported Answers data tests → ""after all"" hook in ""Get submit dates & exported Answers data tests →""","","Mon Dec 09 20:49:39 GMT 2024","failed","Mon Dec 09 20:49:39 GMT 2024","","Get submit dates & exported Answers data tests →","""after all"" hook in ""Get submit dates & exported Answers data tests →""",""
"","1","Update Password tests → ""before each"" hook for ""200 Update password""","","Mon Dec 09 20:49:40 GMT 2024","failed","Mon Dec 09 20:49:40 GMT 2024","","Update Password tests →","""before each"" hook for ""200 Update password""",""
"","16","Get submit dates & exported Answers data tests → ""before all"" hook in ""Get submit dates & exported Answers data tests →""","","Mon Dec 09 20:49:39 GMT 2024","failed","Mon Dec 09 20:49:39 GMT 2024","","Get submit dates & exported Answers data tests →","""before all"" hook in ""Get submit dates & exported Answers data tests →""",""
"","1","Delete User tests → ""before each"" hook for ""204 Delete created User""","","Mon Dec 09 20:49:40 GMT 2024","failed","Mon Dec 09 20:49:40 GMT 2024","","Delete User tests →","""before each"" hook for ""204 Delete created User""",""
"","0","Summary & Review activities tests → ""after all"" hook in ""Summary & Review activities tests →""","","Mon Dec 09 20:49:40 GMT 2024","failed","Mon Dec 09 20:49:40 GMT 2024","","Summary & Review activities tests →","""after all"" hook in ""Summary & Review activities tests →""",""
"","0","Delete and remove individual Events scenario tests → ""after all"" hook in ""Delete and remove individual Events scenario tests →""","","Mon Dec 09 20:49:40 GMT 2024","failed","Mon Dec 09 20:49:40 GMT 2024","","Delete and remove individual Events scenario tests →","""after all"" hook in ""Delete and remove individual Events scenario tests →""",""
"","2","Get applet completed activities tests → ""after all"" hook for ""422 Unprocessable entity: invalid query params""","","Mon Dec 09 20:49:39 GMT 2024","failed","Mon Dec 09 20:49:39 GMT 2024","","Get applet completed activities tests →","""after all"" hook for ""422 Unprocessable entity: invalid query params""",""
"","2","""Subjects"" endpoints CRUD tests → ""before all"" hook in """"Subjects"" endpoints CRUD tests →""","","Mon Dec 09 20:49:40 GMT 2024","failed","Mon Dec 09 20:49:40 GMT 2024","","""Subjects"" endpoints CRUD tests →","""before all"" hook in """"Subjects"" endpoints CRUD tests →""",""
"","59","Activity Assignments tests → ""before all"" hook in ""Activity Assignments tests →""","","Mon Dec 09 20:49:39 GMT 2024","failed","Mon Dec 09 20:49:39 GMT 2024","","Activity Assignments tests →","""before all"" hook in ""Activity Assignments tests →""",""
"","1","Shell account invitation scenario tests → ""after all"" hook in ""Shell account invitation scenario tests →""","","Mon Dec 09 20:49:40 GMT 2024","failed","Mon Dec 09 20:49:40 GMT 2024","","Shell account invitation scenario tests →","""after all"" hook in ""Shell account invitation scenario tests →""",""
"","1","""Authentication"" endpoints tests → ""after all"" hook in """"Authentication"" endpoints tests →""","","Mon Dec 09 20:49:40 GMT 2024","failed","Mon Dec 09 20:49:40 GMT 2024","","""Authentication"" endpoints tests →","""after all"" hook in """"Authentication"" endpoints tests →""",""
"","10","Workspaces endpoints tests → ""before all"" hook in ""Workspaces endpoints tests →""","","Mon Dec 09 20:49:40 GMT 2024","failed","Mon Dec 09 20:49:40 GMT 2024","","Workspaces endpoints tests →","""before all"" hook in ""Workspaces endpoints tests →""",""
"","2","Multiinformant assessment validate tests → ""before all"" hook for ""200 OK: invalid source subject Id""","","Mon Dec 09 20:49:40 GMT 2024","failed","Mon Dec 09 20:49:40 GMT 2024","","Multiinformant assessment validate tests →","""before all"" hook for ""200 OK: invalid source subject Id""",""
"","2","Applet builder tests → ""before all"" hook in ""Applet builder tests →""","","Mon Dec 09 20:49:40 GMT 2024","failed","Mon Dec 09 20:49:40 GMT 2024","","Applet builder tests →","""before all"" hook in ""Applet builder tests →""",""
"","1","Applets ""retentions"" endpoint tests → ""after all"" hook for ""404 applet Not found""","","Mon Dec 09 20:49:40 GMT 2024","failed","Mon Dec 09 20:49:40 GMT 2024","","Applets ""retentions"" endpoint tests →","""after all"" hook for ""404 applet Not found""",""
"","6","Administration tests → ""before all"" hook in ""Administration tests →""","","Mon Dec 09 20:49:40 GMT 2024","failed","Mon Dec 09 20:49:40 GMT 2024","","Administration tests →","""before all"" hook in ""Administration tests →""",""
"","3","Get Assessment & Review of updated activity tests → ""before all"" hook for ""Get Assessment info before switching to a new assessment version""","","Mon Dec 09 20:49:39 GMT 2024","failed","Mon Dec 09 20:49:39 GMT 2024","","Get Assessment & Review of updated activity tests →","""before all"" hook for ""Get Assessment info before switching to a new assessment version""",""
"","2","Activity Assignments tests → ""after all"" hook in ""Activity Assignments tests →""","","Mon Dec 09 20:49:39 GMT 2024","failed","Mon Dec 09 20:49:39 GMT 2024","","Activity Assignments tests →","""after all"" hook in ""Activity Assignments tests →""",""
"","3","Create Answers for different item types tests → ""before all"" hook for ""Multiselect item""","","Mon Dec 09 20:49:39 GMT 2024","failed","Mon Dec 09 20:49:39 GMT 2024","","Create Answers for different item types tests →","""before all"" hook for ""Multiselect item""",""
"","1","Applet Library tests → ""after all"" hook in ""Applet Library tests →""","","Mon Dec 09 20:49:40 GMT 2024","failed","Mon Dec 09 20:49:40 GMT 2024","","Applet Library tests →","""after all"" hook in ""Applet Library tests →""",""
"","1","Applets ""unique_name"" endpoint tests → ""after all"" hook for ""422 invalid attribute (excludingAppletId)""","","Mon Dec 09 20:49:40 GMT 2024","failed","Mon Dec 09 20:49:40 GMT 2024","","Applets ""unique_name"" endpoint tests →","""after all"" hook for ""422 invalid attribute (excludingAppletId)""",""
"","1","Activity Assessment & Review CRUD tests → ""after all"" hook in ""Activity Assessment & Review CRUD tests →""","","Mon Dec 09 20:49:39 GMT 2024","failed","Mon Dec 09 20:49:39 GMT 2024","","Activity Assessment & Review CRUD tests →","""after all"" hook in ""Activity Assessment & Review CRUD tests →""",""
"","1","Applets ""report configuration"" endpoint tests → ""before all"" hook for ""200 OK""","","Mon Dec 09 20:49:40 GMT 2024","failed","Mon Dec 09 20:49:40 GMT 2024","","Applets ""report configuration"" endpoint tests →","""before all"" hook for ""200 OK""",""
