"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","493","Applets ""report configuration"" endpoint tests → 200 OK","","Tue Mar 11 05:41:20 GMT 2025","passed","Tue Mar 11 05:41:20 GMT 2025","","Applets ""report configuration"" endpoint tests →","200 OK",""
"","60","""Authentication"" endpoints tests → OpenAPI auth → 422 Unprocessable Entity (missing attribute)","","Tue Mar 11 05:43:03 GMT 2025","passed","Tue Mar 11 05:43:03 GMT 2025","","OpenAPI auth →","422 Unprocessable Entity (missing attribute)",""
"","278","Administration tests → Respondents tests → Invite new reviewer for a specific respondent tests → 403 Forbidden (Reviewer can NOT invite new reviewer for a specific respondent)","","Tue Mar 11 05:46:41 GMT 2025","passed","Tue Mar 11 05:46:41 GMT 2025","","Invite new reviewer for a specific respondent tests →","403 Forbidden (Reviewer can NOT invite new reviewer for a specific respondent)",""
"","232","Applets GET ""base info"" endpoint tests → 403 Forbidden","","Tue Mar 11 05:39:15 GMT 2025","passed","Tue Mar 11 05:39:15 GMT 2025","","Applets GET ""base info"" endpoint tests →","403 Forbidden",""
"","363","Retrieve latest report negative tests → 400 Bad request (Get summary latest report with not existing Activity)","","Tue Mar 11 05:35:55 GMT 2025","passed","Tue Mar 11 05:35:55 GMT 2025","","Retrieve latest report negative tests →","400 Bad request (Get summary latest report with not existing Activity)",""
"","243","Shell account invitation scenario tests → Decline invitation by unregistered user → New user can't see the applet","","Tue Mar 11 05:45:39 GMT 2025","passed","Tue Mar 11 05:45:39 GMT 2025","","Decline invitation by unregistered user →","New user can't see the applet",""
"","645","Files upload/download directly to S3 bucket tests → Upload media files directly to storage (S3 bucket) Upload media file directly to generated link","","Tue Mar 11 05:43:37 GMT 2025","passed","Tue Mar 11 05:43:37 GMT 2025","","Upload media files directly to storage (S3 bucket)","Upload media file directly to generated link",""
"","262","Answers CRUD tests → Answers handling after invitation acceptance by respondent → Get activity answers list & Answers of respondent tests → 404 Not Found (Get Answer with not existing activityId)","","Tue Mar 11 05:36:41 GMT 2025","passed","Tue Mar 11 05:36:41 GMT 2025","","Get activity answers list & Answers of respondent tests →","404 Not Found (Get Answer with not existing activityId)",""
"","61","User Password tests → Password recovery approve tests → 422 Unprocessable Entity Approve user password recovery with missing key param","","Tue Mar 11 05:48:08 GMT 2025","passed","Tue Mar 11 05:48:08 GMT 2025","","422 Unprocessable Entity","Approve user password recovery with missing key param",""
"","249","Answers CRUD tests → Answers handling after invitation acceptance by respondent → Check answer existence tests → 200 OK (exists = false, non-existent activity id)","","Tue Mar 11 05:36:38 GMT 2025","passed","Tue Mar 11 05:36:38 GMT 2025","","Check answer existence tests →","200 OK (exists = false, non-existent activity id)",""
"","165","Applet Events CRUD tests → Create cross-day events tests → 422 (Cross-day Event with WEEKLY periodicity type and availability range: 23:59:00-23:59:00)","","Tue Mar 11 05:40:56 GMT 2025","passed","Tue Mar 11 05:40:56 GMT 2025","","Create cross-day events tests →","422 (Cross-day Event with WEEKLY periodicity type and availability range: 23:59:00-23:59:00)",""
"","150","Applet public access tests → Invite link with { requireLogin: true } created → Get public applet events: 404 Not found","","Tue Mar 11 05:41:19 GMT 2025","passed","Tue Mar 11 05:41:19 GMT 2025","","Invite link with { requireLogin: true } created →","Get public applet events: 404 Not found",""
"","318","Applets CRUD endpoints tests → Get applets list → Test for filters (query params) → Search","","Tue Mar 11 05:39:05 GMT 2025","passed","Tue Mar 11 05:39:05 GMT 2025","","Test for filters (query params) →","Search",""
"","2003","Create Answers for different item types tests → All rows items","","Tue Mar 11 05:35:22 GMT 2025","passed","Tue Mar 11 05:35:24 GMT 2025","","Create Answers for different item types tests →","All rows items",""
"","174","Applet Events CRUD tests → Update Applet Event tests → 422 Unprocessable Entity (Update Event type by params - activityId, flowId, respondentId)","","Tue Mar 11 05:40:39 GMT 2025","passed","Tue Mar 11 05:40:39 GMT 2025","","Update Applet Event tests →","422 Unprocessable Entity (Update Event type by params - activityId, flowId, respondentId)",""
"","55","Applet ""Transfer Ownership"" endpoints tests → Transfer Accept → 401 Unauthorized","","Tue Mar 11 05:42:18 GMT 2025","passed","Tue Mar 11 05:42:18 GMT 2025","","Transfer Accept →","401 Unauthorized",""
"","278","Applet versions endpoints tests → Update Applet → Add Activity → Get applet version by id","","Tue Mar 11 05:42:42 GMT 2025","passed","Tue Mar 11 05:42:42 GMT 2025","","Add Activity →","Get applet version by id",""
"","318","Shell account invitation scenario tests → Decline invitation by unregistered user → Verify shell account remains the same in the list of respondents","","Tue Mar 11 05:45:39 GMT 2025","passed","Tue Mar 11 05:45:39 GMT 2025","","Decline invitation by unregistered user →","Verify shell account remains the same in the list of respondents",""
"","558","Applet Events CRUD tests → Get general and individual Applet Events → 404 Not Found (Get Applet Events of deleted Applet)","","Tue Mar 11 05:40:23 GMT 2025","passed","Tue Mar 11 05:40:23 GMT 2025","","Get general and individual Applet Events →","404 Not Found (Get Applet Events of deleted Applet)",""
"","300","Flow Versions & Identifiers tests → Get flow Versions tests → 200: Empty list (Get flow versions of not existing activityFlowId)","","Tue Mar 11 05:37:56 GMT 2025","passed","Tue Mar 11 05:37:56 GMT 2025","","Get flow Versions tests →","200: Empty list (Get flow versions of not existing activityFlowId)",""
"","247","Shell account invitation scenario tests → Accept invitation by already registered user → Verify Invitation key expires after accepting the invite","","Tue Mar 11 05:45:44 GMT 2025","passed","Tue Mar 11 05:45:44 GMT 2025","","Accept invitation by already registered user →","Verify Invitation key expires after accepting the invite",""
"","395","Activity Assessment & Review CRUD tests → Submit Assessment tests → 422 Unprocessable Entity → Create Assessment with missing itemIds param","","Tue Mar 11 05:37:37 GMT 2025","passed","Tue Mar 11 05:37:37 GMT 2025","","422 Unprocessable Entity →","Create Assessment with missing itemIds param",""
"","231","Activity Versions & Identifiers tests → Get Identifiers tests → 404 Not Found (Get identifiers of not existing Applet)","","Tue Mar 11 05:38:10 GMT 2025","passed","Tue Mar 11 05:38:10 GMT 2025","","Get Identifiers tests →","404 Not Found (Get identifiers of not existing Applet)",""
"","240","Answers CRUD tests → Answers handling after invitation acceptance by respondent → Check answer existence tests → 200 OK (exists = true, check by applet owner with submitId)","","Tue Mar 11 05:36:38 GMT 2025","passed","Tue Mar 11 05:36:38 GMT 2025","","Check answer existence tests →","200 OK (exists = true, check by applet owner with submitId)",""
"","379","Workspaces endpoints tests → Workspaces created → Get user workspaces → Reviewer user","","Tue Mar 11 05:49:58 GMT 2025","passed","Tue Mar 11 05:49:58 GMT 2025","","Get user workspaces →","Reviewer user",""
"","60","""Authentication"" endpoints tests → Delete refresh Token → 401 Unauthorized (non-existent token)","","Tue Mar 11 05:43:02 GMT 2025","passed","Tue Mar 11 05:43:02 GMT 2025","","Delete refresh Token →","401 Unauthorized (non-existent token)",""
"","146","Invitations endpoints tests → Send invitation → Invitation Respondent Send → 422 Missing attributes Missing secretUserId","","Tue Mar 11 05:44:42 GMT 2025","passed","Tue Mar 11 05:44:42 GMT 2025","","422 Missing attributes","Missing secretUserId",""
"","298","Activity Versions & Identifiers tests → Get Identifiers tests → 404 Not Found (not existing activityId)","","Tue Mar 11 05:38:10 GMT 2025","passed","Tue Mar 11 05:38:10 GMT 2025","","Get Identifiers tests →","404 Not Found (not existing activityId)",""
"","243","Multiinformant assessment validate tests → 200 OK: invalid source subject Id","","Tue Mar 11 05:38:13 GMT 2025","passed","Tue Mar 11 05:38:13 GMT 2025","","Multiinformant assessment validate tests →","200 OK: invalid source subject Id",""
"","2173","Create Answers for different item types tests → Multiselect item","","Tue Mar 11 05:35:22 GMT 2025","passed","Tue Mar 11 05:35:24 GMT 2025","","Create Answers for different item types tests →","Multiselect item",""
"","306","Workspaces endpoints tests → Workspaces created → Search workspace Applets → 200 OK (no result)","","Tue Mar 11 05:50:05 GMT 2025","passed","Tue Mar 11 05:50:05 GMT 2025","","Search workspace Applets →","200 OK (no result)",""
"","773","Invitations endpoints tests → Send invitation → Invitation Reviewer Send → 200 OK (send to unregistered user) All properties, language: en","","Tue Mar 11 05:44:45 GMT 2025","passed","Tue Mar 11 05:44:45 GMT 2025","","200 OK (send to unregistered user)","All properties, language: en",""
"","56","Answer Notes tests → Get Notes list tests → Get Notes list (not empty) 401 Unauthorized (Get Note list with not existing token)","","Tue Mar 11 05:34:39 GMT 2025","passed","Tue Mar 11 05:34:39 GMT 2025","","Get Notes list (not empty)","401 Unauthorized (Get Note list with not existing token)",""
"","260","Workspaces endpoints tests → Workspaces created → Get workspace applet respondent by id → 403 Forbidden","","Tue Mar 11 05:50:21 GMT 2025","passed","Tue Mar 11 05:50:21 GMT 2025","","Get workspace applet respondent by id →","403 Forbidden",""
"","337","Get User tests → 404 Not found (Get deleted user)","","Tue Mar 11 05:47:52 GMT 2025","passed","Tue Mar 11 05:47:52 GMT 2025","","Get User tests →","404 Not found (Get deleted user)",""
"","326","Shell account invitation scenario tests → Accept invitation by already registered user → New user can accept invitation","","Tue Mar 11 05:45:44 GMT 2025","passed","Tue Mar 11 05:45:44 GMT 2025","","Accept invitation by already registered user →","New user can accept invitation",""
"","217","Answers CRUD tests → Answers handling after invitation acceptance by respondent → Get activity answers list & Answers of respondent tests → 404 Not Found (Get Answer of not existing Applet)","","Tue Mar 11 05:36:41 GMT 2025","passed","Tue Mar 11 05:36:41 GMT 2025","","Get activity answers list & Answers of respondent tests →","404 Not Found (Get Answer of not existing Applet)",""
"","991","Workspace folder for different users tests → Manager is invited to the applet → Manager creates own folder in the same workspace Get folders (manager)","","Tue Mar 11 05:48:59 GMT 2025","passed","Tue Mar 11 05:48:59 GMT 2025","","Manager creates own folder in the same workspace","Get folders (manager)",""
"","426","Administration tests → Respondents tests → Invite new respondent tests → 200 OK (Manager can invite new respondent)","","Tue Mar 11 05:46:37 GMT 2025","passed","Tue Mar 11 05:46:37 GMT 2025","","Invite new respondent tests →","200 OK (Manager can invite new respondent)",""
"","752","""Authentication"" endpoints tests → Get Token → 401 incorrect password","","Tue Mar 11 05:42:57 GMT 2025","passed","Tue Mar 11 05:42:57 GMT 2025","","Get Token →","401 incorrect password",""
"","149","Update Password tests → 422 Unprocessable Entity Update password with missing password param","","Tue Mar 11 05:48:17 GMT 2025","passed","Tue Mar 11 05:48:17 GMT 2025","","422 Unprocessable Entity","Update password with missing password param",""
"","57","Applet Events CRUD tests → Delete scheduled Applet Event by Id tests → 401 Unauthorized (Delete individual scheduled activity Event with not existing appletOwnerToken)","","Tue Mar 11 05:40:35 GMT 2025","passed","Tue Mar 11 05:40:35 GMT 2025","","Delete scheduled Applet Event by Id tests →","401 Unauthorized (Delete individual scheduled activity Event with not existing appletOwnerToken)",""
"","9138","User Password tests → Password recovery approve tests → After password recovery approve user can login with new password and cannot login with an old one","","Tue Mar 11 05:47:57 GMT 2025","passed","Tue Mar 11 05:48:06 GMT 2025","","Password recovery approve tests →","After password recovery approve user can login with new password and cannot login with an old one",""
"","682","Administration tests → Applets tests → Create Applet in workspace of Applet owner tests → 201 Created (Editor can create Applet in workspace of Applet owner)","","Tue Mar 11 05:46:44 GMT 2025","passed","Tue Mar 11 05:46:44 GMT 2025","","Create Applet in workspace of Applet owner tests →","201 Created (Editor can create Applet in workspace of Applet owner)",""
"","211","Files upload/download directly to S3 bucket tests → Upload log files directly to storage (S3 bucket) Generate presigned logs url","","Tue Mar 11 05:43:39 GMT 2025","passed","Tue Mar 11 05:43:39 GMT 2025","","Upload log files directly to storage (S3 bucket)","Generate presigned logs url",""
"","399","Applet Events scenario tests → End-To-End scenario (General scheduled activity Event)","","Tue Mar 11 05:41:04 GMT 2025","failed","Tue Mar 11 05:41:04 GMT 2025","","Applet Events scenario tests →","End-To-End scenario (General scheduled activity Event)",""
"","235","Applet Library tests → Applet is added to the library → Check Library item name → 200 OK: new unique name","","Tue Mar 11 05:38:47 GMT 2025","passed","Tue Mar 11 05:38:47 GMT 2025","","Check Library item name →","200 OK: new unique name",""
