"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 08 06:17:45 GMT 2024","Thu Aug 08 06:17:45 GMT 2024","122","","Update applet →","","401 Unauthorized","","Applets CRUD endpoints tests → Update applet → 401 Unauthorized",""
"passed","Thu Aug 08 06:27:13 GMT 2024","Thu Aug 08 06:27:13 GMT 2024","217","","Presign link","","422 Unprocessable entity (empty body)","","Files upload/download directly to S3 bucket tests → Generate presigned links EPs negative tests Presign link 422 Unprocessable entity (empty body)",""
"passed","Thu Aug 08 06:19:40 GMT 2024","Thu Aug 08 06:19:40 GMT 2024","885","","Get Applet Event by Id tests →","","404 Not Found (Get individual scheduled activity Event of deleted Applet)","","Applet Events CRUD tests → Get Applet Event by Id tests → 404 Not Found (Get individual scheduled activity Event of deleted Applet)",""
"passed","Thu Aug 08 06:24:27 GMT 2024","Thu Aug 08 06:24:27 GMT 2024","730","","OpenAPI auth →","","401 Unauthorized (incorrect password)","","""Authentication"" endpoints tests → OpenAPI auth → 401 Unauthorized (incorrect password)",""
"passed","Thu Aug 08 06:25:16 GMT 2024","Thu Aug 08 06:25:16 GMT 2024","243","","Check answer (file) uploaded →","","422 Unprocessable entity","","Files upload/download tests → Upload/Download answers (applet files) → Check answer (file) uploaded → 422 Unprocessable entity",""
"passed","Thu Aug 08 06:19:23 GMT 2024","Thu Aug 08 06:19:23 GMT 2024","927","","Create Events tests →","","201 Create general scheduled activity Event & general Always Available activity Event","","Applet Events CRUD tests → Create Events tests → 201 Create general scheduled activity Event & general Always Available activity Event",""
"passed","Thu Aug 08 06:19:50 GMT 2024","Thu Aug 08 06:19:50 GMT 2024","227","","Update Applet Event tests →","","422 Unprocessable Entity (Update Event type by params - activityId, flowId, respondentId)","","Applet Events CRUD tests → Update Applet Event tests → 422 Unprocessable Entity (Update Event type by params - activityId, flowId, respondentId)",""
"passed","Thu Aug 08 06:14:16 GMT 2024","Thu Aug 08 06:14:18 GMT 2024","2567","","Create Answers for different item types tests →","","All rows items","","Create Answers for different item types tests → All rows items",""
"passed","Thu Aug 08 06:24:25 GMT 2024","Thu Aug 08 06:24:25 GMT 2024","272","","Delete refresh Token →","","200 OK","","""Authentication"" endpoints tests → Delete refresh Token → 200 OK",""
"passed","Thu Aug 08 06:20:05 GMT 2024","Thu Aug 08 06:20:05 GMT 2024","410","","Import Applet Events tests →","","201 Import Events (general Always Available activity Event & general scheduled activity Event)","","Applet Events CRUD tests → Import Applet Events tests → 201 Import Events (general Always Available activity Event & general scheduled activity Event)",""
"passed","Thu Aug 08 06:19:26 GMT 2024","Thu Aug 08 06:19:26 GMT 2024","218","","422 Unprocessable Entity →","","Create Event with missing endTime (periodicity type: DAILY) param","","Applet Events CRUD tests → Create Events tests → 422 Unprocessable Entity → Create Event with missing endTime (periodicity type: DAILY) param",""
"passed","Thu Aug 08 06:20:08 GMT 2024","Thu Aug 08 06:20:08 GMT 2024","489","","200 OK (Get all created and imported Applet Events)","","200 OK (Get all general Applet Events)","","Applet Events CRUD tests → Import Applet Events tests → 200 OK (Get all created and imported Applet Events) 200 OK (Get all general Applet Events)",""
"passed","Thu Aug 08 06:27:07 GMT 2024","Thu Aug 08 06:27:07 GMT 2024","220","","Upload log files directly to storage (S3 bucket)","","Generate presigned logs url","","Files upload/download directly to S3 bucket tests → Upload log files directly to storage (S3 bucket) Generate presigned logs url",""
"passed","Thu Aug 08 06:13:38 GMT 2024","Thu Aug 08 06:13:38 GMT 2024","294","","Get applet completed activities tests →","","422 Unprocessable entity: invalid query params","","Get applet completed activities tests → 422 Unprocessable entity: invalid query params",""
"passed","Thu Aug 08 06:33:45 GMT 2024","Thu Aug 08 06:33:45 GMT 2024","448","","Get workspace respondents →","","First workspace respondents","","Workspaces endpoints tests → Workspaces created → Get workspace respondents → First workspace respondents",""
"passed","Thu Aug 08 06:24:07 GMT 2024","Thu Aug 08 06:24:07 GMT 2024","371","","Add Activity Flow →","","Get applet version by id","","Applet versions endpoints tests → Update Applet → Add Activity → Remove Activity → Add Activity Flow → Get applet version by id",""
"passed","Thu Aug 08 06:16:14 GMT 2024","Thu Aug 08 06:16:14 GMT 2024","312","","Delete Assessment tests →","","404 Not Found (Delete not existing assessment)","","Activity Assessment & Review CRUD tests → Delete Assessment tests → 404 Not Found (Delete not existing assessment)",""
"passed","Thu Aug 08 06:24:54 GMT 2024","Thu Aug 08 06:24:54 GMT 2024","234","","Upload Answer →","","422 Empty form data","","Files upload/download tests → Upload/Download answers (applet files) → Upload Answer → 422 Empty form data",""
"passed","Thu Aug 08 06:31:12 GMT 2024","Thu Aug 08 06:31:12 GMT 2024","126","","422 Unprocessable Entity","","Create user with missing lastName param","","Create User tests → 422 Unprocessable Entity Create user with missing lastName param",""
"passed","Thu Aug 08 06:27:27 GMT 2024","Thu Aug 08 06:27:27 GMT 2024","339","","Re-send invitation flow →","","Invitor can see new invitation","","Invitations scenario tests → Re-send invitation flow → Invitor can see new invitation",""
"passed","Thu Aug 08 06:33:59 GMT 2024","Thu Aug 08 06:33:59 GMT 2024","112","","Get workspace respondent applet access list →","","401 Unauthorized","","Workspaces endpoints tests → Workspaces created → Get workspace respondent applet access list → 401 Unauthorized",""
"passed","Thu Aug 08 06:30:13 GMT 2024","Thu Aug 08 06:30:13 GMT 2024","457","","View General calendar in workspace of Applet owner tests →","","403 Forbidden (Respondent can NOT view General calendar)","","Administration tests → Applets tests → View General calendar in workspace of Applet owner tests → 403 Forbidden (Respondent can NOT view General calendar)",""
"passed","Thu Aug 08 06:16:56 GMT 2024","Thu Aug 08 06:16:57 GMT 2024","1070","","Get Summary Activities list tests →","","200 OK (non-empty list)","","Summary & Review activities tests → Get Summary and Review Activities (non-empty list) tests → Get Summary Activities list tests → 200 OK (non-empty list)",""
"failed","Thu Aug 08 06:23:25 GMT 2024","Thu Aug 08 06:23:25 GMT 2024","275","","Transfer Ownership to unregistered user →","","New user can accept transfer request after registration","","Applet ""Transfer Ownership"" scenario tests → Transfer Ownership to unregistered user → New user can accept transfer request after registration",""
"passed","Thu Aug 08 06:34:00 GMT 2024","Thu Aug 08 06:34:00 GMT 2024","328","","Get workspace applet respondent by id →","","200 OK (manager)","","Workspaces endpoints tests → Workspaces created → Get workspace applet respondent by id → 200 OK (manager)",""
"passed","Thu Aug 08 06:27:27 GMT 2024","Thu Aug 08 06:27:27 GMT 2024","312","","Re-send invitation flow →","","Invited user can't accept old invitation","","Invitations scenario tests → Re-send invitation flow → Invited user can't accept old invitation",""
"passed","Thu Aug 08 06:13:26 GMT 2024","Thu Aug 08 06:13:26 GMT 2024","294","","Get Notes list (not empty)","","404 Not Found (Get Note list of not existing Applet)","","Answer Notes tests → Get Notes list tests → Get Notes list (not empty) 404 Not Found (Get Note list of not existing Applet)",""
"passed","Thu Aug 08 06:20:04 GMT 2024","Thu Aug 08 06:20:04 GMT 2024","304","","Remove individual scheduled Applet Events negative tests →","","404 Not Found (Remove scheduled Events of a particular user with not existing Applet)","","Applet Events CRUD tests → Remove individual scheduled Applet Events negative tests → 404 Not Found (Remove scheduled Events of a particular user with not existing Applet)",""
"passed","Thu Aug 08 06:29:56 GMT 2024","Thu Aug 08 06:29:56 GMT 2024","293","","Change organizer roles/permissions tests →","","403 Forbidden (Coordinator can NOT grant editor's permissions to respondent)","","Administration tests → Organizers tests → Change organizer roles/permissions tests → 403 Forbidden (Coordinator can NOT grant editor's permissions to respondent)",""
"passed","Thu Aug 08 06:16:26 GMT 2024","Thu Aug 08 06:16:26 GMT 2024","321","","Get flow identifiers after answer submitting →","","200 OK (Get flow identifiers)","","Flow Versions & Identifiers tests → Get flow Identifiers tests → Get flow identifiers after answer submitting → 200 OK (Get flow identifiers)",""
"passed","Thu Aug 08 06:29:56 GMT 2024","Thu Aug 08 06:29:56 GMT 2024","342","","Change organizer roles/permissions tests →","","200 OK (Manager can grant reviewer's permissions to coordinator)","","Administration tests → Organizers tests → Change organizer roles/permissions tests → 200 OK (Manager can grant reviewer's permissions to coordinator)",""
"passed","Thu Aug 08 06:17:49 GMT 2024","Thu Aug 08 06:17:49 GMT 2024","727","","Delete applet →","","204 No Content","","Applets CRUD endpoints tests → Delete applet → 204 No Content",""
"passed","Thu Aug 08 06:16:58 GMT 2024","Thu Aug 08 06:16:58 GMT 2024","136","","Get Review Activities list tests →","","401 Unauthorized (Get Review Activities list with not existing token)","","Summary & Review activities tests → Get Summary and Review Activities (non-empty list) tests → Get Review Activities list tests → 401 Unauthorized (Get Review Activities list with not existing token)",""
"passed","Thu Aug 08 06:18:57 GMT 2024","Thu Aug 08 06:18:59 GMT 2024","2609","","Duplicate Applet endpoint tests →","","200 OK","","Duplicate Applet endpoint tests → 200 OK",""
"passed","Thu Aug 08 06:17:18 GMT 2024","Thu Aug 08 06:17:18 GMT 2024","293","","Check Library item name →","","200 OK: new unique name","","Applet Library tests → Applet is added to the library → Check Library item name → 200 OK: new unique name",""
"passed","Thu Aug 08 06:19:53 GMT 2024","Thu Aug 08 06:19:53 GMT 2024","222","","422 Unprocessable Entity →","","Update Event with missing selectedDate param (periodicity type: WEEKLY)","","Applet Events CRUD tests → Update Applet Event tests → 422 Unprocessable Entity → Update Event with missing selectedDate param (periodicity type: WEEKLY)",""
"passed","Thu Aug 08 06:20:09 GMT 2024","Thu Aug 08 06:20:09 GMT 2024","453","","Create cross-day events tests →","","201 Created (Cross-day Event with DAILY periodicity type and availability range: 00:01:00-00:00:00)","","Applet Events CRUD tests → Create cross-day events tests → 201 Created (Cross-day Event with DAILY periodicity type and availability range: 00:01:00-00:00:00)",""
"passed","Thu Aug 08 06:20:09 GMT 2024","Thu Aug 08 06:20:09 GMT 2024","453","","Create cross-day events tests →","","201 Created (Cross-day Event with ONCE periodicity type and availability range: 00:01:00-00:00:00)","","Applet Events CRUD tests → Create cross-day events tests → 201 Created (Cross-day Event with ONCE periodicity type and availability range: 00:01:00-00:00:00)",""
"passed","Thu Aug 08 06:19:53 GMT 2024","Thu Aug 08 06:19:53 GMT 2024","232","","422 Unprocessable Entity →","","Update Event with missing timer param (timer type: IDLE)","","Applet Events CRUD tests → Update Applet Event tests → 422 Unprocessable Entity → Update Event with missing timer param (timer type: IDLE)",""
"passed","Thu Aug 08 06:32:16 GMT 2024","Thu Aug 08 06:32:16 GMT 2024","631","","Create Folder →","","201 Created","","""Workspace Folders"" endpoints tests → Workspace is created → Create Folder → 201 Created",""
"passed","Thu Aug 08 06:27:12 GMT 2024","Thu Aug 08 06:27:12 GMT 2024","132","","Answer URL","","401 Unauthorized","","Files upload/download directly to S3 bucket tests → Generate presigned links EPs negative tests Answer URL 401 Unauthorized",""
"passed","Thu Aug 08 06:29:01 GMT 2024","Thu Aug 08 06:29:01 GMT 2024","398","","Accept invitation by already registered user →","","Verify shell account is in pending status in the list of respondents","","Shell account invitation scenario tests → Accept invitation by already registered user → Verify shell account is in pending status in the list of respondents",""
"passed","Thu Aug 08 06:14:16 GMT 2024","Thu Aug 08 06:14:18 GMT 2024","2450","","Create Answers for different item types tests →","","All web-app items","","Create Answers for different item types tests → All web-app items",""
