"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 25 15:40:47 GMT 2024","Tue Jun 25 15:40:47 GMT 2024","443","","Delete subjects","","422: Missing deleteAnswers flag","","""Subjects"" endpoints CRUD tests → Delete subjects 422: Missing deleteAnswers flag",""
"passed","Tue Jun 25 15:39:38 GMT 2024","Tue Jun 25 15:39:38 GMT 2024","447","","Invite new reviewer for a specific respondent tests →","","200 OK (Coordinator can invite new reviewer for a specific respondent)","","Administration tests → Respondents tests → Invite new reviewer for a specific respondent tests → 200 OK (Coordinator can invite new reviewer for a specific respondent)",""
"passed","Tue Jun 25 15:40:43 GMT 2024","Tue Jun 25 15:40:43 GMT 2024","444","","Update subjects","","200 OK: respondent","","""Subjects"" endpoints CRUD tests → Update subjects 200 OK: respondent",""
"passed","Tue Jun 25 15:25:55 GMT 2024","Tue Jun 25 15:25:55 GMT 2024","669","","Get activity answers list & Answers of respondent tests →","","404 Not Found (Get Answer with not existing answerId)","","Answers CRUD tests → Answers handling after invitation acceptance by respondent → Get activity answers list & Answers of respondent tests → 404 Not Found (Get Answer with not existing answerId)",""
"passed","Tue Jun 25 15:23:37 GMT 2024","Tue Jun 25 15:23:37 GMT 2024","389","","Respondent completes the 1st activity within default always available event →","","200 OK (empty list): fromDate > today","","Get applet completed activities tests → Respondent completes the 1st activity within default always available event → 200 OK (empty list): fromDate > today",""
"passed","Tue Jun 25 15:44:22 GMT 2024","Tue Jun 25 15:44:22 GMT 2024","140","","Update workspace applet respondent →","","401 Unauthorized","","Workspaces endpoints tests → Workspaces created → Update workspace applet respondent → 401 Unauthorized",""
"passed","Tue Jun 25 15:33:09 GMT 2024","Tue Jun 25 15:33:09 GMT 2024","374","","Get applet versions →","","404 (incorrect appletId)","","Applet versions endpoints tests → Get applet versions → 404 (incorrect appletId)",""
"passed","Tue Jun 25 15:37:31 GMT 2024","Tue Jun 25 15:37:31 GMT 2024","538","","Invite Shell account →","","200 OK","","Invitations endpoints tests → Invite Shell account → 200 OK",""
"passed","Tue Jun 25 15:39:59 GMT 2024","Tue Jun 25 15:39:59 GMT 2024","581","","Perform activities tests →","","200 OK (Reviewer can submit answers)","","Administration tests → Perform activities tests → 200 OK (Reviewer can submit answers)",""
"passed","Tue Jun 25 15:27:58 GMT 2024","Tue Jun 25 15:27:58 GMT 2024","448","","Delete Access link tests →","","204 No Content (Delete created Access link)","","Access link tests → Delete Access link tests → 204 No Content (Delete created Access link)",""
"passed","Tue Jun 25 15:27:45 GMT 2024","Tue Jun 25 15:27:45 GMT 2024","142","","Update Library item →","","401 Unauthorized","","Applet Library tests → Applet is added to the library → Update Library item → 401 Unauthorized",""
"passed","Tue Jun 25 15:24:06 GMT 2024","Tue Jun 25 15:24:07 GMT 2024","1081","","Get exported data & dates after answer submit →","","200 OK (Get exported data by respondent - should see only his own data)","","Get submit dates & exported Answers data tests → Get exported data & dates after answer submit → 200 OK (Get exported data by respondent - should see only his own data)",""
"passed","Tue Jun 25 15:27:42 GMT 2024","Tue Jun 25 15:27:42 GMT 2024","313","","Get Library items list","","200 OK (search by activity name)","","Applet Library tests → Applet is added to the library → Get Library items list 200 OK (search by activity name)",""
"passed","Tue Jun 25 15:26:35 GMT 2024","Tue Jun 25 15:26:36 GMT 2024","1224","","Assessment has been submitted →","","200 OK (Get Review)","","Activity Assessment & Review CRUD tests → Get Assessment & Review tests → Assessment has been submitted → 200 OK (Get Review)",""
"failed","Tue Jun 25 15:36:44 GMT 2024","Tue Jun 25 15:36:49 GMT 2024","5239","","Invite unregistered user flow →","","New user should receive an e-mail with invitation","","Invitations scenario tests → Invite unregistered user flow → New user should receive an e-mail with invitation",""
"passed","Tue Jun 25 15:27:53 GMT 2024","Tue Jun 25 15:27:53 GMT 2024","152","","Create Access link tests →","","401 Unauthorized (Create Access link with invalid token)","","Access link tests → Create Access link tests → 401 Unauthorized (Create Access link with invalid token)",""
"passed","Tue Jun 25 15:23:23 GMT 2024","Tue Jun 25 15:23:23 GMT 2024","434","","Delete Note tests →","","404 Not Found (Delete Note for not existing activity)","","Answer Notes tests → Delete Note tests → 404 Not Found (Delete Note for not existing activity)",""
"passed","Tue Jun 25 15:37:26 GMT 2024","Tue Jun 25 15:37:26 GMT 2024","480","","Create shell account →","","200 OK: shell account with email","","Invitations endpoints tests → Create shell account → 200 OK: shell account with email",""
"failed","Tue Jun 25 15:29:00 GMT 2024","Tue Jun 25 15:29:02 GMT 2024","2854","","Update applet →","","Change item type","","Applet builder tests → Update applet → Change item type",""
"passed","Tue Jun 25 15:32:08 GMT 2024","Tue Jun 25 15:32:08 GMT 2024","443","","Applets ""setFolder"" endpoint tests →","","200 OK (unset folder)","","Applets ""setFolder"" endpoint tests → 200 OK (unset folder)",""
"passed","Tue Jun 25 15:44:03 GMT 2024","Tue Jun 25 15:44:03 GMT 2024","417","","Test for filters (query params) →","","Search by secretUserId","","Workspaces endpoints tests → Workspaces created → Get workspace respondents → Test for filters (query params) → Search by secretUserId",""
"passed","Tue Jun 25 15:33:39 GMT 2024","Tue Jun 25 15:33:39 GMT 2024","140","","Delete Token →","","401 Unauthorized (non-existent token)","","""Authentication"" endpoints tests → Delete Token → 401 Unauthorized (non-existent token)",""
"passed","Tue Jun 25 15:30:37 GMT 2024","Tue Jun 25 15:30:37 GMT 2024","279","","422 Unprocessable Entity →","","Update Event with missing endTime (periodicity type: WEEKDAYS) param","","Applet Events CRUD tests → Update Applet Event tests → 422 Unprocessable Entity → Update Event with missing endTime (periodicity type: WEEKDAYS) param",""
"passed","Tue Jun 25 15:23:16 GMT 2024","Tue Jun 25 15:23:16 GMT 2024","423","","Create Notes tests →","","403 Forbidden (Create Note by respondent)","","Answer Notes tests → Create Notes tests → 403 Forbidden (Create Note by respondent)",""
