"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","254","Workspaces endpoints tests → Workspaces created → Update workspace applet respondent → 404 Not Found (invalid applet id)","","Wed Aug 20 15:20:44 UTC 2025","passed","Wed Aug 20 15:20:44 UTC 2025","","Update workspace applet respondent →","404 Not Found (invalid applet id)",""
"","20","Activity Versions & Identifiers tests → Get Identifiers tests → 401 Unauthorized (Get identifiers with not existing token)","","Wed Aug 20 15:08:39 UTC 2025","passed","Wed Aug 20 15:08:39 UTC 2025","","Get Identifiers tests →","401 Unauthorized (Get identifiers with not existing token)",""
"","51","Invitations endpoints tests → Create shell account → 401: Unauthorized","","Wed Aug 20 15:15:44 UTC 2025","passed","Wed Aug 20 15:15:44 UTC 2025","","Create shell account →","401: Unauthorized",""
"","882","Administration tests → Organizers tests → Invite new organizer tests → 403 Forbidden (Editor can NOT invite manager, coordinator, editor, reviewer)","","Wed Aug 20 15:17:09 UTC 2025","passed","Wed Aug 20 15:17:09 UTC 2025","","Invite new organizer tests →","403 Forbidden (Editor can NOT invite manager, coordinator, editor, reviewer)",""
"","37","Files upload/download directly to S3 bucket tests → Generate presigned links EPs negative tests Logs URL 401 Unauthorized","","Wed Aug 20 15:14:54 UTC 2025","passed","Wed Aug 20 15:14:54 UTC 2025","","Logs URL","401 Unauthorized",""
"","215","Administration tests → Organizers tests → Change organizer roles/permissions tests → 200 OK (Manager can grant reviewer's permissions to coordinator)","","Wed Aug 20 15:17:17 UTC 2025","passed","Wed Aug 20 15:17:17 UTC 2025","","Change organizer roles/permissions tests →","200 OK (Manager can grant reviewer's permissions to coordinator)",""
"","226","Answer Notes tests → Create Notes tests → 404 Not Found (Create Note for not existing activity)","","Wed Aug 20 15:05:46 UTC 2025","passed","Wed Aug 20 15:05:46 UTC 2025","","Create Notes tests →","404 Not Found (Create Note for not existing activity)",""
"","16","Files upload/download tests → Upload/Download answers (applet files) → Check answer (file) uploaded → 401 Unauthorized","","Wed Aug 20 15:14:18 UTC 2025","passed","Wed Aug 20 15:14:18 UTC 2025","","Check answer (file) uploaded →","401 Unauthorized",""
"","494","Workspaces endpoints tests → Workspaces created → Get workspace Applets → Reviewer gets collaborated applets","","Wed Aug 20 15:20:26 UTC 2025","passed","Wed Aug 20 15:20:26 UTC 2025","","Get workspace Applets →","Reviewer gets collaborated applets",""
"","48","Multiinformant assessment validate tests → 401: Unauthorized","","Wed Aug 20 15:08:43 UTC 2025","passed","Wed Aug 20 15:08:43 UTC 2025","","Multiinformant assessment validate tests →","401: Unauthorized",""
