"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","291","Applet versions endpoints tests → Update Applet → Add Activity → Remove Activity → Add Activity Flow → Remove Activity Flow → Add Activity Item → Remove Activity Item → Update Activity → Get applet version by id","","Wed Mar 05 17:41:18 GMT 2025","passed","Wed Mar 05 17:41:18 GMT 2025","","Update Activity →","Get applet version by id",""
"","21","Workspaces endpoints tests → Workspaces created → Get managers priority role → 401 Unauthorized","","Wed Mar 05 17:48:15 GMT 2025","passed","Wed Mar 05 17:48:15 GMT 2025","","Get managers priority role →","401 Unauthorized",""
"","867","Applets CRUD endpoints tests → Create applet → 400 Bad Request (duplicate name)","","Wed Mar 05 17:37:40 GMT 2025","passed","Wed Mar 05 17:37:40 GMT 2025","","Create applet →","400 Bad Request (duplicate name)",""
"","227","""Authentication"" endpoints tests → Delete Token → 200 OK","","Wed Mar 05 17:41:27 GMT 2025","passed","Wed Mar 05 17:41:27 GMT 2025","","Delete Token →","200 OK",""
"","221","Activity Assignments tests → Negative tests → Create Assignments → 403 Forbidden","","Wed Mar 05 17:33:13 GMT 2025","passed","Wed Mar 05 17:33:13 GMT 2025","","Create Assignments →","403 Forbidden",""
"","263","Summary & Review activity flow tests → Get Summary activity flow tests → 404 Not Found (Get Summary activity flow of not existing Applet)","","Wed Mar 05 17:37:14 GMT 2025","passed","Wed Mar 05 17:37:14 GMT 2025","","Get Summary activity flow tests →","404 Not Found (Get Summary activity flow of not existing Applet)",""
"","165","Applet builder tests → Create applet → Negative tests → Single select item with incorrect responseType","","Wed Mar 05 17:38:15 GMT 2025","passed","Wed Mar 05 17:38:15 GMT 2025","","Negative tests →","Single select item with incorrect responseType",""
"","483","Applet ""Transfer Ownership"" scenario tests → Transfer Ownership to unregistered user → Send transfer request to unregistered user","","Wed Mar 05 17:40:33 GMT 2025","passed","Wed Mar 05 17:40:33 GMT 2025","","Transfer Ownership to unregistered user →","Send transfer request to unregistered user",""
"","220","Applets ""retentions"" endpoint tests → 200 OK → 1 indefinitely","","Wed Mar 05 17:38:33 GMT 2025","passed","Wed Mar 05 17:38:33 GMT 2025","","200 OK →","1 indefinitely",""
"","244","Workspaces endpoints tests → Workspaces created → Get workspace managers → Test for filters (query params) → Role","","Wed Mar 05 17:48:13 GMT 2025","passed","Wed Mar 05 17:48:13 GMT 2025","","Test for filters (query params) →","Role",""
"","324","Applet public links tests → Accept Public invitation tests → Status of Public Invitation has not changed after its acceptance","","Wed Mar 05 17:43:22 GMT 2025","passed","Wed Mar 05 17:43:22 GMT 2025","","Accept Public invitation tests →","Status of Public Invitation has not changed after its acceptance",""
"","22","Workspaces endpoints tests → Workspaces created → Get workspace respondent applet access list → 401 Unauthorized","","Wed Mar 05 17:48:19 GMT 2025","passed","Wed Mar 05 17:48:19 GMT 2025","","Get workspace respondent applet access list →","401 Unauthorized",""
"","124","Applets CRUD endpoints tests → Update applet → 422 Unprocessable Entity (missing attribute) Missing ""activities""","","Wed Mar 05 17:37:47 GMT 2025","passed","Wed Mar 05 17:37:47 GMT 2025","","422 Unprocessable Entity (missing attribute)","Missing ""activities""",""
"","330","Administration tests → Perform activities tests → 200 OK (Applet owner can submit answers)","","Wed Mar 05 17:45:12 GMT 2025","passed","Wed Mar 05 17:45:12 GMT 2025","","Perform activities tests →","200 OK (Applet owner can submit answers)",""
"","208","Workspaces endpoints tests → Workspaces created → Get managers priority role → 200 OK (Reviewer gets role in first user's workspace)","","Wed Mar 05 17:48:15 GMT 2025","passed","Wed Mar 05 17:48:15 GMT 2025","","Get managers priority role →","200 OK (Reviewer gets role in first user's workspace)",""
"","563","Applet Events CRUD tests → Get general and individual Applet Events → 404 Not Found (Get Applet Events of deleted Applet)","","Wed Mar 05 17:39:02 GMT 2025","passed","Wed Mar 05 17:39:02 GMT 2025","","Get general and individual Applet Events →","404 Not Found (Get Applet Events of deleted Applet)",""
"","22","Applet Events CRUD tests → Update Applet Event tests → 401 Unauthorized (Update general scheduled activity Event with not existing appletOwnerToken)","","Wed Mar 05 17:39:16 GMT 2025","passed","Wed Mar 05 17:39:16 GMT 2025","","Update Applet Event tests →","401 Unauthorized (Update general scheduled activity Event with not existing appletOwnerToken)",""
