"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","263","""Authentication"" endpoints tests → Delete Token → 200 OK","","Thu Dec 05 17:11:23 GMT 2024","passed","Thu Dec 05 17:11:23 GMT 2024","","Delete Token →","200 OK",""
"","254","Answers CRUD tests → Answers handling after invitation acceptance by respondent → Check answer existence tests → 200 OK (exists = true, check by respondent)","","Thu Dec 05 17:05:14 GMT 2024","passed","Thu Dec 05 17:05:14 GMT 2024","","Check answer existence tests →","200 OK (exists = true, check by respondent)",""
"","147","Applet Events CRUD tests → Update Applet Event tests → 422 Unprocessable Entity → Update Event with missing endTime (periodicity type: WEEKLY) param","","Thu Dec 05 17:08:50 GMT 2024","passed","Thu Dec 05 17:08:50 GMT 2024","","422 Unprocessable Entity →","Update Event with missing endTime (periodicity type: WEEKLY) param",""
"","46","Files upload/download directly to S3 bucket tests → Generate presigned links EPs negative tests Logs URL 401 Unauthorized","","Thu Dec 05 17:12:18 GMT 2024","passed","Thu Dec 05 17:12:18 GMT 2024","","Logs URL","401 Unauthorized",""
"","167","Files upload/download directly to S3 bucket tests → Generate presigned links EPs negative tests Presign link 422 Unprocessable entity (empty body)","","Thu Dec 05 17:12:19 GMT 2024","passed","Thu Dec 05 17:12:19 GMT 2024","","Presign link","422 Unprocessable entity (empty body)",""
"","240","Workspaces endpoints tests → Workspaces created → Get workspace applet respondent by id → 200 OK (invited respondent)","","Thu Dec 05 17:18:24 GMT 2024","passed","Thu Dec 05 17:18:24 GMT 2024","","Get workspace applet respondent by id →","200 OK (invited respondent)",""
"","144","""Authentication"" endpoints tests → Delete refresh Token → 200 OK","","Thu Dec 05 17:11:24 GMT 2024","passed","Thu Dec 05 17:11:24 GMT 2024","","Delete refresh Token →","200 OK",""
"","1491","Workspaces endpoints tests → Workspaces created → Update workspace applet respondent → 200 OK","","Thu Dec 05 17:18:25 GMT 2024","passed","Thu Dec 05 17:18:26 GMT 2024","","Update workspace applet respondent →","200 OK",""
"","264","Workspaces endpoints tests → Workspaces created → Get managers priority role → 200 OK (First applet owner gets role in second user's workspace)","","Thu Dec 05 17:18:19 GMT 2024","passed","Thu Dec 05 17:18:19 GMT 2024","","Get managers priority role →","200 OK (First applet owner gets role in second user's workspace)",""
"","233","""Themes"" endpoints tests → Delete Theme → 204 OK","","Thu Dec 05 17:15:49 GMT 2024","passed","Thu Dec 05 17:15:49 GMT 2024","","Delete Theme →","204 OK",""
"","43","User Password tests → Password recovery approve tests → 422 Unprocessable Entity Approve user password recovery with missing password param","","Thu Dec 05 17:16:18 GMT 2024","passed","Thu Dec 05 17:16:18 GMT 2024","","422 Unprocessable Entity","Approve user password recovery with missing password param",""
"","320","""Subjects"" endpoints CRUD tests → Update subjects 200 OK: manager","","Thu Dec 05 17:15:41 GMT 2024","passed","Thu Dec 05 17:15:41 GMT 2024","","Update subjects","200 OK: manager",""
"","1010","Administration tests → Organizers tests → Invite new organizer tests → 403 Forbidden (Respondent can NOT invite manager, coordinator, editor, reviewer)","","Thu Dec 05 17:14:41 GMT 2024","passed","Thu Dec 05 17:14:42 GMT 2024","","Invite new organizer tests →","403 Forbidden (Respondent can NOT invite manager, coordinator, editor, reviewer)",""
"","301","""Subjects"" endpoints CRUD tests → Get subjects 200 OK: shell account","","Thu Dec 05 17:15:39 GMT 2024","passed","Thu Dec 05 17:15:39 GMT 2024","","Get subjects","200 OK: shell account",""
