"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","805","Applet Events CRUD tests → Create Events tests → 201 Create general scheduled activity Event & general Always Available activity Event","","Mon Mar 03 21:50:42 GMT 2025","passed","Mon Mar 03 21:50:42 GMT 2025","","Create Events tests →","201 Create general scheduled activity Event & general Always Available activity Event",""
"","592","Shell account invitation scenario tests → Decline invitation by unregistered user → Shell account should be present in the list of respondents with ""not invited"" status before invitation is sent","","Mon Mar 03 21:55:40 GMT 2025","passed","Mon Mar 03 21:55:40 GMT 2025","","Decline invitation by unregistered user →","Shell account should be present in the list of respondents with ""not invited"" status before invitation is sent",""
"","117","Applets ""retentions"" endpoint tests → 400 / 422 Bad Request → 0 period","","Mon Mar 03 21:50:20 GMT 2025","passed","Mon Mar 03 21:50:20 GMT 2025","","400 / 422 Bad Request →","0 period",""
"","849","Applet builder tests → Create applet → Positive tests → Applet with all hidden items","","Mon Mar 03 21:49:42 GMT 2025","failed","Mon Mar 03 21:49:42 GMT 2025","","Positive tests →","Applet with all hidden items",""
"","248","Workspaces endpoints tests → Workspaces created → Get managers priority role → 200 Null (non-existent appletId)","","Mon Mar 03 21:59:52 GMT 2025","passed","Mon Mar 03 21:59:52 GMT 2025","","Get managers priority role →","200 Null (non-existent appletId)",""
"","224","Activity Assessment & Review CRUD tests → Get Assessment & Review tests → Get Reviews tests → 403 Forbidden (Get Review by respondent)","","Mon Mar 03 21:47:48 GMT 2025","passed","Mon Mar 03 21:47:48 GMT 2025","","Get Reviews tests →","403 Forbidden (Get Review by respondent)",""
"","156","Applet Events CRUD tests → Update Applet Event tests → 422 Unprocessable Entity → Update Event with missing endTime (periodicity type: ONCE) param","","Mon Mar 03 21:51:05 GMT 2025","passed","Mon Mar 03 21:51:05 GMT 2025","","422 Unprocessable Entity →","Update Event with missing endTime (periodicity type: ONCE) param",""
"","246","Answers CRUD tests → Answers handling after invitation acceptance by respondent → Check answer existence tests → 404 Not Found (applet id)","","Mon Mar 03 21:47:10 GMT 2025","passed","Mon Mar 03 21:47:10 GMT 2025","","Check answer existence tests →","404 Not Found (applet id)",""
"","819","Delete Subjects (remove applet access) tests → 200 OK: remove manager from respondents list and verify he remains in managers list","","Mon Mar 03 21:56:57 GMT 2025","passed","Mon Mar 03 21:56:57 GMT 2025","","Delete Subjects (remove applet access) tests →","200 OK: remove manager from respondents list and verify he remains in managers list",""
"","152","Applet Library tests → Applet is added to the library → Check Library item name → 422 missing attribute (name)","","Mon Mar 03 21:49:13 GMT 2025","passed","Mon Mar 03 21:49:13 GMT 2025","","Check Library item name →","422 missing attribute (name)",""
"","217","Shell account invitation scenario tests → Decline invitation by unregistered user → New user can decline invitation after registration","","Mon Mar 03 21:55:40 GMT 2025","passed","Mon Mar 03 21:55:40 GMT 2025","","Decline invitation by unregistered user →","New user can decline invitation after registration",""
"","411","Applet Events scenario tests → End-To-End scenario (General scheduled flow Event)","","Mon Mar 03 21:51:23 GMT 2025","failed","Mon Mar 03 21:51:23 GMT 2025","","Applet Events scenario tests →","End-To-End scenario (General scheduled flow Event)",""
"","246","Activity Assessment & Review CRUD tests → Delete Assessment tests → 404 Not Found (Delete not existing assessment)","","Mon Mar 03 21:48:07 GMT 2025","passed","Mon Mar 03 21:48:07 GMT 2025","","Delete Assessment tests →","404 Not Found (Delete not existing assessment)",""
"","259","Retrieve latest report negative tests → 400 Bad request (Get summary latest report with not existing Activity)","","Mon Mar 03 21:46:29 GMT 2025","passed","Mon Mar 03 21:46:29 GMT 2025","","Retrieve latest report negative tests →","400 Bad request (Get summary latest report with not existing Activity)",""
"","250","Workspaces endpoints tests → Workspaces created → Get workspace applet respondent by id → 200 OK (manager)","","Mon Mar 03 21:59:57 GMT 2025","passed","Mon Mar 03 21:59:57 GMT 2025","","Get workspace applet respondent by id →","200 OK (manager)",""
"","1546","Applet builder tests → Update applet → Change item type","","Mon Mar 03 21:50:02 GMT 2025","failed","Mon Mar 03 21:50:03 GMT 2025","","Update applet →","Change item type",""
"","21","""Workspace Folders"" endpoints tests → Workspace is created → Delete Folder → 401 Unauthorized (invalid token)","","Mon Mar 03 21:58:34 GMT 2025","passed","Mon Mar 03 21:58:34 GMT 2025","","Delete Folder →","401 Unauthorized (invalid token)",""
"","335","Summary & Review activities tests → Get Summary and Review Activities (empty list) tests → Get Summary Activities (empty list) →","","Mon Mar 03 21:48:55 GMT 2025","passed","Mon Mar 03 21:48:55 GMT 2025","","Get Summary and Review Activities (empty list) tests →","Get Summary Activities (empty list) →",""
"","124","Applet Events CRUD tests → Create Events tests → 422 Unprocessable Entity → Create Event with missing selectedDate param (periodicity type: ONCE)","","Mon Mar 03 21:50:44 GMT 2025","passed","Mon Mar 03 21:50:44 GMT 2025","","422 Unprocessable Entity →","Create Event with missing selectedDate param (periodicity type: ONCE)",""
"","111","Workspaces managers access tests → Remove manager access → 403 Forbidden (try to remove access for yourself)","","Mon Mar 03 21:59:08 GMT 2025","passed","Mon Mar 03 21:59:08 GMT 2025","","Remove manager access →","403 Forbidden (try to remove access for yourself)",""
"","255","""Subjects"" endpoints CRUD tests → Update subjects 403: Forbidden","","Mon Mar 03 21:57:22 GMT 2025","passed","Mon Mar 03 21:57:22 GMT 2025","","Update subjects","403: Forbidden",""
"","377","Applet Events CRUD tests → Create cross-day events tests → 201 Created (Cross-day Event with ONCE periodicity type and availability range: 23:59:00-23:58:00)","","Mon Mar 03 21:51:16 GMT 2025","failed","Mon Mar 03 21:51:16 GMT 2025","","Create cross-day events tests →","201 Created (Cross-day Event with ONCE periodicity type and availability range: 23:59:00-23:58:00)",""
"","526","Applet ""Transfer Ownership"" endpoints tests → Transfer Initiate → 200 OK","","Mon Mar 03 21:52:31 GMT 2025","passed","Mon Mar 03 21:52:31 GMT 2025","","Transfer Initiate →","200 OK",""
"","23","Applets CRUD endpoints tests → Create applet → 401 Unauthorized","","Mon Mar 03 21:49:28 GMT 2025","passed","Mon Mar 03 21:49:28 GMT 2025","","Create applet →","401 Unauthorized",""
"","22","User Password tests → Password recovery approve tests → 422 Unprocessable Entity Approve user password recovery with missing key param","","Mon Mar 03 21:57:57 GMT 2025","passed","Mon Mar 03 21:57:57 GMT 2025","","422 Unprocessable Entity","Approve user password recovery with missing key param",""
"","1001","Applet Events CRUD tests → Get general and individual Applet Events → 404 Not Found (Get Applet Events of deleted Applet)","","Mon Mar 03 21:50:47 GMT 2025","passed","Mon Mar 03 21:50:48 GMT 2025","","Get general and individual Applet Events →","404 Not Found (Get Applet Events of deleted Applet)",""
"","257","Invitations endpoints tests → Send invitation → Invitation Reviewer Send → 400 - Incorrect respondents list","","Mon Mar 03 21:54:46 GMT 2025","passed","Mon Mar 03 21:54:46 GMT 2025","","Invitation Reviewer Send →","400 - Incorrect respondents list",""
"","23","Invitations endpoints tests → Accept invitation → 401 Unauthorized (invalid token)","","Mon Mar 03 21:54:38 GMT 2025","passed","Mon Mar 03 21:54:38 GMT 2025","","Accept invitation →","401 Unauthorized (invalid token)",""
