"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","217","Invitations endpoints tests → Accept invitation → 422 - invalid invitation key","","Wed Nov 27 15:05:44 GMT 2024","passed","Wed Nov 27 15:05:44 GMT 2024","","Accept invitation →","422 - invalid invitation key",""
"","284","Workspaces managers access tests → Set workspace managers applet access list → 404 Not Found (incorrect managerId)","","Wed Nov 27 15:10:23 GMT 2024","passed","Wed Nov 27 15:10:23 GMT 2024","","Set workspace managers applet access list →","404 Not Found (incorrect managerId)",""
"","1362","Create User tests → Create user with already registered email & with email of already deleted user → 400 Bad Request (Create user with already registered email)","","Wed Nov 27 15:08:46 GMT 2024","passed","Wed Nov 27 15:08:47 GMT 2024","","Create user with already registered email & with email of already deleted user →","400 Bad Request (Create user with already registered email)",""
"","251","Applets ""setFolder"" endpoint tests → 200 OK (unset folder)","","Wed Nov 27 15:02:48 GMT 2024","passed","Wed Nov 27 15:02:48 GMT 2024","","Applets ""setFolder"" endpoint tests →","200 OK (unset folder)",""
"","629","""Authentication"" endpoints tests → Get Token → 200 OK","","Wed Nov 27 15:04:18 GMT 2024","passed","Wed Nov 27 15:04:18 GMT 2024","","Get Token →","200 OK",""
"","203","Workspaces endpoints tests → Workspaces created → Get managers priority role → 403 Access denied (user is not in workspace)","","Wed Nov 27 15:11:15 GMT 2024","passed","Wed Nov 27 15:11:15 GMT 2024","","Get managers priority role →","403 Access denied (user is not in workspace)",""
"","29","Applet Events CRUD tests → Update Applet Event tests → 401 Unauthorized (Update general scheduled activity Event with not existing appletOwnerToken)","","Wed Nov 27 15:01:49 GMT 2024","passed","Wed Nov 27 15:01:49 GMT 2024","","Update Applet Event tests →","401 Unauthorized (Update general scheduled activity Event with not existing appletOwnerToken)",""
"","2211","Create Answers for different item types tests → SingleSelect item","","Wed Nov 27 14:57:01 GMT 2024","passed","Wed Nov 27 14:57:03 GMT 2024","","Create Answers for different item types tests →","SingleSelect item",""
"","184","Applet builder tests → Create applet → Negative tests → Duplicate Activity name","","Wed Nov 27 15:00:42 GMT 2024","passed","Wed Nov 27 15:00:42 GMT 2024","","Negative tests →","Duplicate Activity name",""
"","346","Applets ""retentions"" endpoint tests → 200 OK → 1000 years","","Wed Nov 27 15:01:04 GMT 2024","passed","Wed Nov 27 15:01:04 GMT 2024","","200 OK →","1000 years",""
"","25","Duplicate Applet endpoint tests → 401 Unauthorized","","Wed Nov 27 15:01:06 GMT 2024","passed","Wed Nov 27 15:01:06 GMT 2024","","Duplicate Applet endpoint tests →","401 Unauthorized",""
"","162","Applets CRUD endpoints tests → Update applet → 422 Unprocessable Entity (missing attribute) Missing ""activity flows""","","Wed Nov 27 15:00:07 GMT 2024","passed","Wed Nov 27 15:00:07 GMT 2024","","422 Unprocessable Entity (missing attribute)","Missing ""activity flows""",""
"","1157","Applet builder tests → Create applet → Positive tests → Multiple activity with single item in each","","Wed Nov 27 15:00:15 GMT 2024","passed","Wed Nov 27 15:00:16 GMT 2024","","Positive tests →","Multiple activity with single item in each",""
"","205","Applet ""Transfer Ownership"" endpoints tests → Transfer Accept → 404 (invalid key)","","Wed Nov 27 15:03:41 GMT 2024","passed","Wed Nov 27 15:03:41 GMT 2024","","Transfer Accept →","404 (invalid key)",""
"","503","Invitations scenario tests → Decline invitation positive flow → Invitor can see invitation before it declined","","Wed Nov 27 15:05:20 GMT 2024","passed","Wed Nov 27 15:05:20 GMT 2024","","Decline invitation positive flow →","Invitor can see invitation before it declined",""
"","372","Workspaces endpoints tests → Workspaces created → Get workspace Applets → Reviewer gets own applets","","Wed Nov 27 15:11:00 GMT 2024","passed","Wed Nov 27 15:11:00 GMT 2024","","Get workspace Applets →","Reviewer gets own applets",""
"","218","Workspaces managers access tests → Remove manager access → 403 Forbidden (try to remove access for respondent)","","Wed Nov 27 15:10:27 GMT 2024","passed","Wed Nov 27 15:10:27 GMT 2024","","Remove manager access →","403 Forbidden (try to remove access for respondent)",""
