"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 12 01:28:44 GMT 2024","Mon Aug 12 01:28:44 GMT 2024","193","","Edit Note tests →","","404 Not Found (Update Note in not existing Applet)","","Answer Notes tests → Edit Note tests → 404 Not Found (Update Note in not existing Applet)",""
"passed","Mon Aug 12 01:30:56 GMT 2024","Mon Aug 12 01:30:56 GMT 2024","209","","Get flow Identifiers tests →","","200: Empty list (not existing activityFlowId)","","Flow Versions & Identifiers tests → Get flow Identifiers tests → 200: Empty list (not existing activityFlowId)",""
"passed","Mon Aug 12 01:37:43 GMT 2024","Mon Aug 12 01:37:43 GMT 2024","121","","422 Missing attributes","","Missing lastName","","Invitations endpoints tests → Send invitation → Invitation Respondent Send → 422 Missing attributes Missing lastName",""
"passed","Mon Aug 12 01:29:18 GMT 2024","Mon Aug 12 01:29:19 GMT 2024","1679","","Create Answers for different item types tests →","","Number select item","","Create Answers for different item types tests → Number select item",""
"passed","Mon Aug 12 01:40:23 GMT 2024","Mon Aug 12 01:40:23 GMT 2024","322","","Recover password tests →","","404 Bad request (Recover password of deleted user)","","User Password tests → Recover password tests → 404 Bad request (Recover password of deleted user)",""
"passed","Mon Aug 12 01:33:03 GMT 2024","Mon Aug 12 01:33:03 GMT 2024","320","","Get general and individual Applet Events →","","200 OK (without respondentId in the query)","","Applet Events CRUD tests → Get general and individual Applet Events → 200 OK (without respondentId in the query)",""
"failed","Mon Aug 12 01:34:02 GMT 2024","Mon Aug 12 01:34:02 GMT 2024","255","","Transfer Decline →","","Second receiver should become the owner","","Applet ""Transfer Ownership"" scenario tests → Transfer Decline → Second receiver should become the owner",""
"passed","Mon Aug 12 01:29:46 GMT 2024","Mon Aug 12 01:29:46 GMT 2024","237","","Retrieve latest report negative tests →","","400 Bad request (Get summary latest report with not existing Activity)","","Retrieve latest report negative tests → 400 Bad request (Get summary latest report with not existing Activity)",""
"passed","Mon Aug 12 01:40:02 GMT 2024","Mon Aug 12 01:40:02 GMT 2024","263","","Update subjects","","200 OK: applet owner","","""Subjects"" endpoints CRUD tests → Update subjects 200 OK: applet owner",""
"failed","Mon Aug 12 01:37:06 GMT 2024","Mon Aug 12 01:37:06 GMT 2024","2","","Upload answer files directly to storage (S3 bucket)","","Upload answer file directly to generated link","","Files upload/download directly to S3 bucket tests → Upload answer files directly to storage (S3 bucket) Upload answer file directly to generated link",""
