"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","399","Applet ""Transfer Ownership"" endpoints tests → Transfer Decline → 204 OK","","Mon Jun 09 15:03:29 GMT 2025","passed","Mon Jun 09 15:03:29 GMT 2025","","Transfer Decline →","204 OK",""
"","383","Applets ""unique_name"" endpoint tests → 200 OK: not unique name with excludingAppletId","","Mon Jun 09 15:03:39 GMT 2025","passed","Mon Jun 09 15:03:39 GMT 2025","","Applets ""unique_name"" endpoint tests →","200 OK: not unique name with excludingAppletId",""
"","300","Applet Events CRUD tests → Create Events tests → 422 Unprocessable Entity → Create Event with missing endTime (periodicity type: DAILY) param","","Mon Jun 09 15:00:25 GMT 2025","passed","Mon Jun 09 15:00:25 GMT 2025","","422 Unprocessable Entity →","Create Event with missing endTime (periodicity type: DAILY) param",""
"","453","Applet versions endpoints tests → Update Applet → Add Activity → Remove Activity → Add Activity Flow → Remove Activity Flow → Add Activity Item → Remove Activity Item → Update Activity → Update Activity Item → Update Activity Flow → Update Applet description → Get applet version by id","","Mon Jun 09 15:04:23 GMT 2025","passed","Mon Jun 09 15:04:23 GMT 2025","","Update Applet description →","Get applet version by id",""
"","189","Files upload/download tests → Download File → 401 Unauthorized","","Mon Jun 09 15:04:46 GMT 2025","passed","Mon Jun 09 15:04:46 GMT 2025","","Download File →","401 Unauthorized",""
"","531","Applet Events CRUD tests → Create cross-day events tests → 201 Created (Cross-day Event with WEEKDAYS periodicity type and availability range: 23:59:00-23:58:00)","","Mon Jun 09 15:01:12 GMT 2025","passed","Mon Jun 09 15:01:12 GMT 2025","","Create cross-day events tests →","201 Created (Cross-day Event with WEEKDAYS periodicity type and availability range: 23:59:00-23:58:00)",""
"","641","Administration tests → Organizers tests → Invite new organizer tests → 200 Ok (Coordinator can invite reviewer for a specific respondent)","","Mon Jun 09 15:08:50 GMT 2025","passed","Mon Jun 09 15:08:50 GMT 2025","","Invite new organizer tests →","200 Ok (Coordinator can invite reviewer for a specific respondent)",""
"","355","Files upload/download tests → Download File → 404 file not found","","Mon Jun 09 15:04:46 GMT 2025","passed","Mon Jun 09 15:04:46 GMT 2025","","Download File →","404 file not found",""
"","70","Applet Events CRUD tests → Get general and individual Applet Events → 401 Unauthorized (Get Applet Events with invalid appletOwnerToken)","","Mon Jun 09 15:00:31 GMT 2025","passed","Mon Jun 09 15:00:31 GMT 2025","","Get general and individual Applet Events →","401 Unauthorized (Get Applet Events with invalid appletOwnerToken)",""
"","428","Administration tests → Applets tests → Export & view data in workspace of Applet owner tests → View respondent's data tests → 403 Forbidden (Respondent can NOT view data)","","Mon Jun 09 15:09:41 GMT 2025","passed","Mon Jun 09 15:09:41 GMT 2025","","View respondent's data tests →","403 Forbidden (Respondent can NOT view data)",""
"","345","Applet Events CRUD tests → Create Events tests → 422 Unprocessable Entity → Create Event with missing accessBeforeSchedule (periodicity type: WEEKLY) param","","Mon Jun 09 15:00:25 GMT 2025","passed","Mon Jun 09 15:00:25 GMT 2025","","422 Unprocessable Entity →","Create Event with missing accessBeforeSchedule (periodicity type: WEEKLY) param",""
"","186","Applet Events CRUD tests → Get Applet Event by Id tests → 401 Unauthorized (Get individual scheduled activity Event with invalid appletOwnerToken)","","Mon Jun 09 15:00:41 GMT 2025","passed","Mon Jun 09 15:00:41 GMT 2025","","Get Applet Event by Id tests →","401 Unauthorized (Get individual scheduled activity Event with invalid appletOwnerToken)",""
"","69","Create User tests → 422 Unprocessable Entity Create user with missing lastName param","","Mon Jun 09 15:10:39 GMT 2025","passed","Mon Jun 09 15:10:39 GMT 2025","","422 Unprocessable Entity","Create user with missing lastName param",""
"","418","Workspaces endpoints tests → Workspaces created → Get user workspaces → Respondent user","","Mon Jun 09 15:13:21 GMT 2025","passed","Mon Jun 09 15:13:21 GMT 2025","","Get user workspaces →","Respondent user",""
"","4112","Applet Events scenario tests → End-To-End scenario (Individual activity Always Available Event)","","Mon Jun 09 15:01:22 GMT 2025","passed","Mon Jun 09 15:01:26 GMT 2025","","Applet Events scenario tests →","End-To-End scenario (Individual activity Always Available Event)",""
"","376","Invitations endpoints tests → Send invitation → Invitation Reviewer Send → 422 Missing attributes Missing firstName","","Mon Jun 09 15:06:56 GMT 2025","passed","Mon Jun 09 15:06:56 GMT 2025","","422 Missing attributes","Missing firstName",""
"","188","Create User tests → 422 Unprocessable Entity Create user with empty lastName param","","Mon Jun 09 15:10:39 GMT 2025","passed","Mon Jun 09 15:10:39 GMT 2025","","422 Unprocessable Entity","Create user with empty lastName param",""
