"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 06 15:09:22 GMT 2024","Fri Sep 06 15:09:22 GMT 2024","529","","200 OK (send to unregistered user)","","All properties, language: en","","Invitations endpoints tests → Send invitation → Invitation Respondent Send → 200 OK (send to unregistered user) All properties, language: en",""
"passed","Fri Sep 06 15:16:16 GMT 2024","Fri Sep 06 15:16:16 GMT 2024","392","","Get workspace Applets →","","Reviewer gets own applets","","Workspaces endpoints tests → Workspaces created → Get workspace Applets → Reviewer gets own applets",""
"passed","Fri Sep 06 15:09:24 GMT 2024","Fri Sep 06 15:09:24 GMT 2024","289","","422 Missing attributes","","Missing lastName","","Invitations endpoints tests → Send invitation → Invitation Respondent Send → 422 Missing attributes Missing lastName",""
"passed","Fri Sep 06 15:06:49 GMT 2024","Fri Sep 06 15:06:49 GMT 2024","343","","Get applet version by id →","","404 (incorrect appletId)","","Applet versions endpoints tests → Get applet version by id → 404 (incorrect appletId)",""
"passed","Fri Sep 06 15:06:22 GMT 2024","Fri Sep 06 15:06:22 GMT 2024","379","","Transfer Accept →","","403 Forbidden (for applet owner)","","Applet ""Transfer Ownership"" endpoints tests → Transfer Accept → 403 Forbidden (for applet owner)",""
"passed","Fri Sep 06 15:06:56 GMT 2024","Fri Sep 06 15:06:56 GMT 2024","521","","Add Activity Flow →","","Get applet version by id","","Applet versions endpoints tests → Update Applet → Add Activity → Remove Activity → Add Activity Flow → Get applet version by id",""
"passed","Fri Sep 06 15:16:36 GMT 2024","Fri Sep 06 15:16:36 GMT 2024","351","","Get managers priority role →","","200 OK (First applet owner gets own role)","","Workspaces endpoints tests → Workspaces created → Get managers priority role → 200 OK (First applet owner gets own role)",""
"passed","Fri Sep 06 15:11:33 GMT 2024","Fri Sep 06 15:11:33 GMT 2024","339","","Transfer ownership of Applet tests →","","403 Forbidden (Coordinator can not transfer ownership)","","Administration tests → Transfer ownership of Applet tests → 403 Forbidden (Coordinator can not transfer ownership)",""
"passed","Fri Sep 06 15:00:23 GMT 2024","Fri Sep 06 15:00:23 GMT 2024","324","","Get Review activity flow tests →","","422 Unprocessable Entity (Get Review activity flow list without createdDate query param)","","Summary & Review activity flow tests → Get Review activity flow tests → 422 Unprocessable Entity (Get Review activity flow list without createdDate query param)",""
"passed","Fri Sep 06 15:05:51 GMT 2024","Fri Sep 06 15:05:51 GMT 2024","540","","Transfer Decline →","","First receiver should not be able to accept request after declination","","Applet ""Transfer Ownership"" scenario tests → Transfer Decline → First receiver should not be able to accept request after declination",""
"passed","Fri Sep 06 15:15:22 GMT 2024","Fri Sep 06 15:15:22 GMT 2024","139","","Set workspace managers applet access list →","","401 Unauthorized","","Workspaces managers access tests → Set workspace managers applet access list → 401 Unauthorized",""
"passed","Fri Sep 06 14:58:56 GMT 2024","Fri Sep 06 14:58:56 GMT 2024","479","","New assessment activity for subsequent activity completions","","Get new assessment activity","","Get Assessment & Review of updated activity tests → Switch to a new assessment version New assessment activity for subsequent activity completions Get new assessment activity",""
"passed","Fri Sep 06 15:05:46 GMT 2024","Fri Sep 06 15:05:47 GMT 2024","1607","","First receiver should become the owner →","","Verify transferred events","","Applet ""Transfer Ownership"" scenario tests → Transfer Accept → First receiver should become the owner → Verify transferred events",""
"passed","Fri Sep 06 15:06:52 GMT 2024","Fri Sep 06 15:06:52 GMT 2024","517","","Add Activity →","","Get applet version by id","","Applet versions endpoints tests → Update Applet → Add Activity → Get applet version by id",""
"passed","Fri Sep 06 15:14:39 GMT 2024","Fri Sep 06 15:14:39 GMT 2024","269","","Update Folder →","","404 Not Found (non-existent theme)","","""Workspace Folders"" endpoints tests → Workspace is created → Update Folder → 404 Not Found (non-existent theme)",""
"passed","Fri Sep 06 15:06:04 GMT 2024","Fri Sep 06 15:06:05 GMT 2024","1632","","Transfer Ownership to unregistered user →","","New user registers in the app","","Applet ""Transfer Ownership"" scenario tests → Transfer Ownership to unregistered user → New user registers in the app",""
"passed","Fri Sep 06 15:06:40 GMT 2024","Fri Sep 06 15:06:40 GMT 2024","320","","Applets ""unique_name"" endpoint tests →","","422 missing attribute (name)","","Applets ""unique_name"" endpoint tests → 422 missing attribute (name)",""
"passed","Fri Sep 06 14:58:40 GMT 2024","Fri Sep 06 14:58:40 GMT 2024","410","","Get flow submissions list & Flow answers of respondent tests →","","404 Not Found (Get flow submission with not existing activityFlowId)","","Answers CRUD tests → Answers handling after invitation acceptance by respondent → Get flow submissions list & Flow answers of respondent tests → 404 Not Found (Get flow submission with not existing activityFlowId)",""
"passed","Fri Sep 06 15:05:51 GMT 2024","Fri Sep 06 15:05:51 GMT 2024","432","","Transfer Decline →","","First receiver declines transfer request","","Applet ""Transfer Ownership"" scenario tests → Transfer Decline → First receiver declines transfer request",""
"passed","Fri Sep 06 15:09:49 GMT 2024","Fri Sep 06 15:09:49 GMT 2024","149","","Get public link tests →","","422 Get public link by invalid Id of created Applet","","Applet public links tests → Get public link tests → 422 Get public link by invalid Id of created Applet",""
"passed","Fri Sep 06 15:13:00 GMT 2024","Fri Sep 06 15:13:00 GMT 2024","139","","Update subjects","","401: Unauthorized","","""Subjects"" endpoints CRUD tests → Update subjects 401: Unauthorized",""
"passed","Fri Sep 06 15:16:42 GMT 2024","Fri Sep 06 15:16:42 GMT 2024","349","","Pin user (manager) on workspace →","","403 Forbidden (invalid manager_id)","","Workspaces endpoints tests → Workspaces created → Pin user (manager) on workspace → 403 Forbidden (invalid manager_id)",""
