"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1268","Files upload/download tests → Upload File → 200 OK","","Fri Nov 29 15:01:13 GMT 2024","passed","Fri Nov 29 15:01:14 GMT 2024","","Upload File →","200 OK",""
"","231","Invitations endpoints tests → Send invitation → Invitation Managers Send → 422 - Incorrect ""role"" value","","Fri Nov 29 15:03:09 GMT 2024","passed","Fri Nov 29 15:03:09 GMT 2024","","Invitation Managers Send →","422 - Incorrect ""role"" value",""
"","146","Update Password tests → 401 Unauthorized (Update password with not existing token)","","Fri Nov 29 15:07:11 GMT 2024","passed","Fri Nov 29 15:07:11 GMT 2024","","Update Password tests →","401 Unauthorized (Update password with not existing token)",""
"","229","Applet Events CRUD tests → Update Applet Event tests → 422 Unprocessable Entity → Update Event with missing accessBeforeSchedule (periodicity type: MONTHLY) param","","Fri Nov 29 14:57:50 GMT 2024","passed","Fri Nov 29 14:57:50 GMT 2024","","422 Unprocessable Entity →","Update Event with missing accessBeforeSchedule (periodicity type: MONTHLY) param",""
"","304","Applet builder tests → Create applet → Negative tests → Incorrect conditional logic config (drawing item config)","","Fri Nov 29 14:56:24 GMT 2024","passed","Fri Nov 29 14:56:24 GMT 2024","","Negative tests →","Incorrect conditional logic config (drawing item config)",""
"","467","Answer Notes tests → Get Notes list tests → Get Notes list (not empty) 404 Not Found (Get Note list of not existing Applet)","","Fri Nov 29 14:50:49 GMT 2024","passed","Fri Nov 29 14:50:49 GMT 2024","","Get Notes list (not empty)","404 Not Found (Get Note list of not existing Applet)",""
"","5482","Invitations scenario tests → Invite unregistered user flow → New user should receive an e-mail with invitation","","Fri Nov 29 15:02:34 GMT 2024","passed","Fri Nov 29 15:02:39 GMT 2024","","Invite unregistered user flow →","New user should receive an e-mail with invitation",""
"","143","Get applet completed activities tests → 401 Unauthorized","","Fri Nov 29 14:51:02 GMT 2024","passed","Fri Nov 29 14:51:02 GMT 2024","","Get applet completed activities tests →","401 Unauthorized",""
"","243","Applet Events CRUD tests → Create Events tests → 422 Unprocessable Entity → Create Event with missing accessBeforeSchedule (periodicity type: WEEKDAYS) param","","Fri Nov 29 14:57:22 GMT 2024","passed","Fri Nov 29 14:57:22 GMT 2024","","422 Unprocessable Entity →","Create Event with missing accessBeforeSchedule (periodicity type: WEEKDAYS) param",""
"","360","Applet versions endpoints tests → Update Applet → Add Activity → Remove Activity → Add Activity Flow → Remove Activity Flow → Add Activity Item → Remove Activity Item → Get applet versions","","Fri Nov 29 15:00:48 GMT 2024","passed","Fri Nov 29 15:00:48 GMT 2024","","Remove Activity Item →","Get applet versions",""
"","318","Administration tests → Organizers tests → Change organizer roles/permissions tests → 403 Forbidden (Reviewer can NOT grant editor's permissions to respondent)","","Fri Nov 29 15:05:16 GMT 2024","passed","Fri Nov 29 15:05:16 GMT 2024","","Change organizer roles/permissions tests →","403 Forbidden (Reviewer can NOT grant editor's permissions to respondent)",""
"","157","Applet Events CRUD tests → Update Applet Event tests → 401 Unauthorized (Update general scheduled activity Event with not existing appletOwnerToken)","","Fri Nov 29 14:57:48 GMT 2024","passed","Fri Nov 29 14:57:48 GMT 2024","","Update Applet Event tests →","401 Unauthorized (Update general scheduled activity Event with not existing appletOwnerToken)",""
"","2739","Create Answers for different item types tests → All rows items","","Fri Nov 29 14:51:46 GMT 2024","passed","Fri Nov 29 14:51:48 GMT 2024","","Create Answers for different item types tests →","All rows items",""
"","4598","Applet Events scenario tests → End-To-End scenario (Individual activity Always Available Event)","","Fri Nov 29 14:58:18 GMT 2024","passed","Fri Nov 29 14:58:22 GMT 2024","","Applet Events scenario tests →","End-To-End scenario (Individual activity Always Available Event)",""
