"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 09 13:39:45 GMT 2024","Tue Jul 09 13:39:45 GMT 2024","267","","Check answer existence tests →","","200 OK (exists = true, check by applet owner)","","Answers CRUD tests → Answers handling after invitation acceptance by respondent → Check answer existence tests → 200 OK (exists = true, check by applet owner)",""
"passed","Tue Jul 09 13:40:17 GMT 2024","Tue Jul 09 13:40:17 GMT 2024","284","","Delete Assessment tests →","","404 Not Found (Delete submitted assessment for not existing answer)","","Activity Assessment & Review CRUD tests → Delete Assessment tests → 404 Not Found (Delete submitted assessment for not existing answer)",""
"passed","Tue Jul 09 13:39:04 GMT 2024","Tue Jul 09 13:39:04 GMT 2024","290","","Retrieve latest report negative tests →","","400 Bad Bad Request (Get summary latest report if Report Server is not configured)","","Retrieve latest report negative tests → 400 Bad Bad Request (Get summary latest report if Report Server is not configured)",""
"passed","Tue Jul 09 13:45:18 GMT 2024","Tue Jul 09 13:45:18 GMT 2024","281","","Get applet version by id →","","404 (incorrect appletId)","","Applet versions endpoints tests → Get applet version by id → 404 (incorrect appletId)",""
"passed","Tue Jul 09 13:54:21 GMT 2024","Tue Jul 09 13:54:21 GMT 2024","645","","Get managers priority role →","","200 OK (First applet owner gets role in second user's workspace with appletIds filter)","","Workspaces endpoints tests → Workspaces created → Get managers priority role → 200 OK (First applet owner gets role in second user's workspace with appletIds filter)",""
"passed","Tue Jul 09 13:54:15 GMT 2024","Tue Jul 09 13:54:15 GMT 2024","328","","Test for filters (query params) →","","Search by nickname is not allowed","","Workspaces endpoints tests → Workspaces created → Get workspace respondents → Test for filters (query params) → Search by nickname is not allowed",""
"passed","Tue Jul 09 13:44:46 GMT 2024","Tue Jul 09 13:44:47 GMT 2024","1420","","Transfer Ownership to unregistered user →","","New user registers in the app","","Applet ""Transfer Ownership"" scenario tests → Transfer Ownership to unregistered user → New user registers in the app",""
"passed","Tue Jul 09 13:39:45 GMT 2024","Tue Jul 09 13:39:45 GMT 2024","273","","Check answer existence tests →","","200 OK (exists = true, check by respondent)","","Answers CRUD tests → Answers handling after invitation acceptance by respondent → Check answer existence tests → 200 OK (exists = true, check by respondent)",""
"passed","Tue Jul 09 13:40:57 GMT 2024","Tue Jul 09 13:40:57 GMT 2024","55","","Get Summary Activities list tests →","","401 Unauthorized (Get Summary Activities list with not existing token)","","Summary & Review activities tests → Get Summary and Review Activities (non-empty list) tests → Get Summary Activities list tests → 401 Unauthorized (Get Summary Activities list with not existing token)",""
"passed","Tue Jul 09 13:49:12 GMT 2024","Tue Jul 09 13:49:12 GMT 2024","165","","Create shell account →","","422: Missing attribute","","Invitations endpoints tests → Create shell account → 422: Missing attribute",""
"failed","Tue Jul 09 13:41:51 GMT 2024","Tue Jul 09 13:41:51 GMT 2024","859","","Positive tests →","","Performance task activities: Gyroscope and touch","","Applet builder tests → Create applet → Positive tests → Performance task activities: Gyroscope and touch",""
"passed","Tue Jul 09 13:37:45 GMT 2024","Tue Jul 09 13:37:45 GMT 2024","256","","Get Notes list (not empty)","","403 Forbidden (Get Note list by respondent)","","Answer Notes tests → Get Notes list tests → Get Notes list (not empty) 403 Forbidden (Get Note list by respondent)",""
"passed","Tue Jul 09 13:43:31 GMT 2024","Tue Jul 09 13:43:31 GMT 2024","54","","Import Applet Events tests →","","401 Unauthorized (Import Events with not existing appletOwnerToken)","","Applet Events CRUD tests → Import Applet Events tests → 401 Unauthorized (Import Events with not existing appletOwnerToken)",""
"passed","Tue Jul 09 13:43:08 GMT 2024","Tue Jul 09 13:43:08 GMT 2024","54","","Delete all general scheduled Applet Events tests →","","401 Unauthorized (Delete all general scheduled Events with not existing appletOwnerToken)","","Applet Events CRUD tests → Delete all general scheduled Applet Events tests → 401 Unauthorized (Delete all general scheduled Events with not existing appletOwnerToken)",""
"passed","Tue Jul 09 13:50:52 GMT 2024","Tue Jul 09 13:50:52 GMT 2024","264","","Invite new respondent tests →","","403 Forbidden (Reviewer can NOT invite new respondent)","","Administration tests → Respondents tests → Invite new respondent tests → 403 Forbidden (Reviewer can NOT invite new respondent)",""
"passed","Tue Jul 09 13:45:26 GMT 2024","Tue Jul 09 13:45:26 GMT 2024","268","","Add Activity Item →","","Get applet version by id","","Applet versions endpoints tests → Update Applet → Add Activity → Remove Activity → Add Activity Flow → Remove Activity Flow → Add Activity Item → Get applet version by id",""
"passed","Tue Jul 09 13:52:57 GMT 2024","Tue Jul 09 13:52:57 GMT 2024","875","","Pin Folder →","","400 (applet not in folder)","","""Workspace Folders"" endpoints tests → Workspace is created → Pin/Unpin Folder → Pin Folder → 400 (applet not in folder)",""
"passed","Tue Jul 09 13:53:06 GMT 2024","Tue Jul 09 13:53:06 GMT 2024","576","","Manager is invited to the applet →","","Get folders (manager)","","Workspace folder for different users tests → Manager is invited to the applet → Get folders (manager)",""
"passed","Tue Jul 09 13:51:09 GMT 2024","Tue Jul 09 13:51:09 GMT 2024","311","","Export data tests →","","200 OK (Manager can export data)","","Administration tests → Applets tests → Export & view data in workspace of Applet owner tests → Export data tests → 200 OK (Manager can export data)",""
"passed","Tue Jul 09 13:54:11 GMT 2024","Tue Jul 09 13:54:11 GMT 2024","46","","Get workspace Folder Applets →","","401 Unauthorized","","Workspaces endpoints tests → Workspaces created → Get workspace Folder Applets → 401 Unauthorized",""
"passed","Tue Jul 09 13:53:52 GMT 2024","Tue Jul 09 13:53:52 GMT 2024","53","","Get workspace managers →","","401 Unauthorized","","Workspaces endpoints tests → Empty workspaces → Get workspace managers → 401 Unauthorized",""
"passed","Tue Jul 09 13:43:11 GMT 2024","Tue Jul 09 13:43:11 GMT 2024","54","","Get Applet Event by Id tests →","","401 Unauthorized (Get individual scheduled activity Event with invalid appletOwnerToken)","","Applet Events CRUD tests → Get Applet Event by Id tests → 401 Unauthorized (Get individual scheduled activity Event with invalid appletOwnerToken)",""
"passed","Tue Jul 09 13:41:17 GMT 2024","Tue Jul 09 13:41:17 GMT 2024","163","","Update Library item →","","422 missing attribute (name)","","Applet Library tests → Applet is added to the library → Update Library item → 422 missing attribute (name)",""
