"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","353","""Themes"" endpoints tests → Create Theme → 422 Unprocessable Entity (missing attribute) Missing name","","Wed Jun 18 13:26:58 GMT 2025","passed","Wed Jun 18 13:26:58 GMT 2025","","422 Unprocessable Entity (missing attribute)","Missing name",""
"","318","Applet public access tests → Get public applet base info by key → 404: invalid key","","Wed Jun 18 13:12:32 GMT 2025","passed","Wed Jun 18 13:12:32 GMT 2025","","Get public applet base info by key →","404: invalid key",""
"","3688","Workspaces endpoints tests → Workspaces created → Get workspace applet respondents → Second workspace first applet respondents","","Wed Jun 18 13:30:55 GMT 2025","failed","Wed Jun 18 13:30:58 GMT 2025","","Get workspace applet respondents →","Second workspace first applet respondents",""
"","270","Activity Versions & Identifiers tests → Get Versions tests → 404 Not Found (Get versions of not existing Applet)","","Wed Jun 18 13:03:52 GMT 2025","passed","Wed Jun 18 13:03:52 GMT 2025","","Get Versions tests →","404 Not Found (Get versions of not existing Applet)",""
"","1300","Applet versions endpoints tests → Update Applet → Add Activity → Remove Activity → Add Activity Flow → Remove Activity Flow → Add Activity Item → Get applet version by id","","Wed Jun 18 13:18:30 GMT 2025","passed","Wed Jun 18 13:18:31 GMT 2025","","Add Activity Item →","Get applet version by id",""
"","4665","Administration tests → Perform activities tests → 200 OK (Manager can submit answers)","","Wed Jun 18 13:25:33 GMT 2025","passed","Wed Jun 18 13:25:37 GMT 2025","","Perform activities tests →","200 OK (Manager can submit answers)",""
"","66","Invitations endpoints tests → Create shell account → 401: Unauthorized","","Wed Jun 18 13:22:15 GMT 2025","passed","Wed Jun 18 13:22:15 GMT 2025","","Create shell account →","401: Unauthorized",""
"","250","Invitations endpoints tests → Get invitations → Invitation created → Get invitation by key → 200 OK","","Wed Jun 18 13:21:48 GMT 2025","passed","Wed Jun 18 13:21:48 GMT 2025","","Get invitation by key →","200 OK",""
"","175","Files upload/download tests → Upload/Download answers (applet files) → Download Answer → 401 Unauthorized","","Wed Jun 18 13:20:20 GMT 2025","passed","Wed Jun 18 13:20:20 GMT 2025","","Download Answer →","401 Unauthorized",""
"","1035","Applet versions endpoints tests → Update Applet → Add Activity → Remove Activity → Add Activity Flow → Get applet version changes","","Wed Jun 18 13:18:12 GMT 2025","passed","Wed Jun 18 13:18:13 GMT 2025","","Add Activity Flow →","Get applet version changes",""
"","419","Invitations endpoints tests → Create shell account → 200 OK: shell account with email","","Wed Jun 18 13:22:15 GMT 2025","passed","Wed Jun 18 13:22:15 GMT 2025","","Create shell account →","200 OK: shell account with email",""
"","606","Get applet completed activities tests → 403 Forbidden (for another user)","","Wed Jun 18 12:59:09 GMT 2025","passed","Wed Jun 18 12:59:09 GMT 2025","","Get applet completed activities tests →","403 Forbidden (for another user)",""
"","1803","Applet Events CRUD tests → Create cross-day events tests → 422 (Cross-day Event with WEEKDAYS periodicity type and availability range: 15:30:00-15:30:00)","","Wed Jun 18 13:10:24 GMT 2025","passed","Wed Jun 18 13:10:25 GMT 2025","","Create cross-day events tests →","422 (Cross-day Event with WEEKDAYS periodicity type and availability range: 15:30:00-15:30:00)",""
"","2723","Applet Events CRUD tests → Import Applet Events tests → 404 Not Found (Import Events with not existing Applet)","","Wed Jun 18 13:10:01 GMT 2025","passed","Wed Jun 18 13:10:03 GMT 2025","","Import Applet Events tests →","404 Not Found (Import Events with not existing Applet)",""
"","1058","Applet builder tests → Create applet → Positive tests → Applet with maximum items settings","","Wed Jun 18 13:07:21 GMT 2025","passed","Wed Jun 18 13:07:22 GMT 2025","","Positive tests →","Applet with maximum items settings",""
"","1481","Applets CRUD endpoints tests → Create applet → 400 Bad Request (duplicate name)","","Wed Jun 18 13:06:55 GMT 2025","passed","Wed Jun 18 13:06:56 GMT 2025","","Create applet →","400 Bad Request (duplicate name)",""
"","4776","Workspaces endpoints tests → Workspaces created → Get workspace respondents → First workspace respondents","","Wed Jun 18 13:30:35 GMT 2025","failed","Wed Jun 18 13:30:39 GMT 2025","","Get workspace respondents →","First workspace respondents",""
"","66","Files upload/download tests → Upload File → 401 Unauthorized","","Wed Jun 18 13:20:06 GMT 2025","passed","Wed Jun 18 13:20:06 GMT 2025","","Upload File →","401 Unauthorized",""
"","324","Applet Events CRUD tests → Create Events tests → 422 Unprocessable Entity → Create Event with missing endTime (periodicity type: ONCE) param","","Wed Jun 18 13:09:06 GMT 2025","passed","Wed Jun 18 13:09:06 GMT 2025","","422 Unprocessable Entity →","Create Event with missing endTime (periodicity type: ONCE) param",""
"","340","Answers CRUD tests → Answers handling after invitation acceptance by respondent → Create Answer tests → 422 Unprocessable Entity → Create Answer with missing version param","","Wed Jun 18 13:02:28 GMT 2025","passed","Wed Jun 18 13:02:28 GMT 2025","","422 Unprocessable Entity →","Create Answer with missing version param",""
"","2899","Workspaces endpoints tests → Workspaces created → Get workspace respondents → Second workspace respondents","","Wed Jun 18 13:30:35 GMT 2025","failed","Wed Jun 18 13:30:37 GMT 2025","","Get workspace respondents →","Second workspace respondents",""
"","1026","Workspaces endpoints tests → Workspaces created → Pin user (manager) on workspace → 200 OK","","Wed Jun 18 13:31:24 GMT 2025","passed","Wed Jun 18 13:31:25 GMT 2025","","Pin user (manager) on workspace →","200 OK",""
"","65","Applet Events CRUD tests → Delete all general scheduled Applet Events tests → 401 Unauthorized (Delete all general scheduled Events with not existing appletOwnerToken)","","Wed Jun 18 13:09:18 GMT 2025","passed","Wed Jun 18 13:09:18 GMT 2025","","Delete all general scheduled Applet Events tests →","401 Unauthorized (Delete all general scheduled Events with not existing appletOwnerToken)",""
"","734","Applet ""Transfer Ownership"" endpoints tests → Transfer Decline → 404 (invalid applet id)","","Wed Jun 18 13:16:46 GMT 2025","passed","Wed Jun 18 13:16:46 GMT 2025","","Transfer Decline →","404 (invalid applet id)",""
"","65","Applet Events CRUD tests → Get Applet Event by Id tests → 401 Unauthorized (Get individual scheduled activity Event with invalid appletOwnerToken)","","Wed Jun 18 13:09:22 GMT 2025","passed","Wed Jun 18 13:09:22 GMT 2025","","Get Applet Event by Id tests →","401 Unauthorized (Get individual scheduled activity Event with invalid appletOwnerToken)",""
"","517","Applets ""setFolder"" endpoint tests → 422 missing attribute (appletId)","","Wed Jun 18 13:13:27 GMT 2025","passed","Wed Jun 18 13:13:27 GMT 2025","","Applets ""setFolder"" endpoint tests →","422 missing attribute (appletId)",""
