"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","132","Update Password tests → 422 Unprocessable Entity Update password with missing password param","","Thu Jan 30 09:02:02 GMT 2025","passed","Thu Jan 30 09:02:02 GMT 2025","","422 Unprocessable Entity","Update password with missing password param",""
"","151","Applet Events CRUD tests → Update Applet Event tests → 422 Unprocessable Entity → Update Event with missing timer param (timer type: TIMER)","","Thu Jan 30 08:54:24 GMT 2025","passed","Thu Jan 30 08:54:24 GMT 2025","","422 Unprocessable Entity →","Update Event with missing timer param (timer type: TIMER)",""
"","309","Workspaces endpoints tests → Workspaces created → Get workspace Applets → First applet owner gets own applets","","Thu Jan 30 09:03:43 GMT 2025","passed","Thu Jan 30 09:03:43 GMT 2025","","Get workspace Applets →","First applet owner gets own applets",""
"","256","Applet Events CRUD tests → Import Applet Events tests → 404 Not Found (Import Events with not existing Applet)","","Thu Jan 30 08:54:33 GMT 2025","passed","Thu Jan 30 08:54:33 GMT 2025","","Import Applet Events tests →","404 Not Found (Import Events with not existing Applet)",""
"","158","Shell account invitation scenario tests → Accept invitation by unregistered user → Send invitation to the shell account","","Thu Jan 30 08:59:14 GMT 2025","failed","Thu Jan 30 08:59:14 GMT 2025","","Accept invitation by unregistered user →","Send invitation to the shell account",""
"","143","""Workspace Folders"" endpoints tests → Workspace is created → Update Folder → 404 Not Found (non-existent theme)","","Thu Jan 30 09:02:30 GMT 2025","passed","Thu Jan 30 09:02:30 GMT 2025","","Update Folder →","404 Not Found (non-existent theme)",""
"","193","Applet public access tests → Get public activities by key → 200 OK","","Thu Jan 30 08:54:58 GMT 2025","passed","Thu Jan 30 08:54:58 GMT 2025","","Get public activities by key →","200 OK",""
"","436","Access link tests → Delete Access link tests → 404 (Delete already deleted Access link)","","Thu Jan 30 08:52:14 GMT 2025","passed","Thu Jan 30 08:52:14 GMT 2025","","Delete Access link tests →","404 (Delete already deleted Access link)",""
"","148","Files upload/download directly to S3 bucket tests → Generate presigned links EPs negative tests Answer URL 422 Unprocessable entity (empty body)","","Thu Jan 30 08:57:46 GMT 2025","passed","Thu Jan 30 08:57:46 GMT 2025","","Answer URL","422 Unprocessable entity (empty body)",""
"","629","Invitations endpoints tests → Send invitation → Invitation Managers Send → 200 OK (send to unregistered user) Role = editor","","Thu Jan 30 08:58:36 GMT 2025","passed","Thu Jan 30 08:58:36 GMT 2025","","200 OK (send to unregistered user)","Role = editor",""
"","542","Administration tests → Applets tests → Create Applet in workspace of Applet owner tests → 201 Created (Manager can create Applet in workspace of Applet owner)","","Thu Jan 30 09:00:30 GMT 2025","passed","Thu Jan 30 09:00:30 GMT 2025","","Create Applet in workspace of Applet owner tests →","201 Created (Manager can create Applet in workspace of Applet owner)",""
"","219","""Workspace Folders"" endpoints tests → Workspace is created → Pin/Unpin Folder → Unpin Folder → 204 OK","","Thu Jan 30 09:02:34 GMT 2025","passed","Thu Jan 30 09:02:34 GMT 2025","","Unpin Folder →","204 OK",""
"","157","Files upload/download directly to S3 bucket tests → Generate presigned links EPs negative tests Logs URL 422 Unprocessable entity (empty body)","","Thu Jan 30 08:57:46 GMT 2025","passed","Thu Jan 30 08:57:46 GMT 2025","","Logs URL","422 Unprocessable entity (empty body)",""
"","61","Workspaces endpoints tests → Empty workspaces → Get workspace respondents → 401 Unauthorized","","Thu Jan 30 09:03:28 GMT 2025","passed","Thu Jan 30 09:03:28 GMT 2025","","Get workspace respondents →","401 Unauthorized",""
"","1203","Applet builder tests → Create applet → Positive tests → Applet with maximum activity and items settings","","Thu Jan 30 08:52:40 GMT 2025","passed","Thu Jan 30 08:52:41 GMT 2025","","Positive tests →","Applet with maximum activity and items settings",""
"","256","Workspaces endpoints tests → Workspaces created → Get user workspaces → Second applet owner","","Thu Jan 30 09:03:41 GMT 2025","passed","Thu Jan 30 09:03:41 GMT 2025","","Get user workspaces →","Second applet owner",""
"","60","Workspaces endpoints tests → Workspaces created → Get workspace applet respondent by id → 401 Unauthorized","","Thu Jan 30 09:04:03 GMT 2025","passed","Thu Jan 30 09:04:03 GMT 2025","","Get workspace applet respondent by id →","401 Unauthorized",""
"","281","""Workspace Folders"" endpoints tests → Workspace is created → Pin/Unpin Folder → Unpin Folder → 400 (non-existent folder)","","Thu Jan 30 09:02:34 GMT 2025","passed","Thu Jan 30 09:02:34 GMT 2025","","Unpin Folder →","400 (non-existent folder)",""
"","271","Workspaces endpoints tests → Workspaces created → Get user workspaces → Reviewer user","","Thu Jan 30 09:03:41 GMT 2025","passed","Thu Jan 30 09:03:41 GMT 2025","","Get user workspaces →","Reviewer user",""
"","255","Shell account invitation scenario tests → Accept invitation by already registered user → New user can see the applet","","Thu Jan 30 08:59:28 GMT 2025","passed","Thu Jan 30 08:59:28 GMT 2025","","Accept invitation by already registered user →","New user can see the applet",""
"","673","""Workspace Folders"" endpoints tests → Workspace is created → Pin/Unpin Folder → Unpin Folder → 400 (applet not in folder)","","Thu Jan 30 09:02:34 GMT 2025","passed","Thu Jan 30 09:02:34 GMT 2025","","Unpin Folder →","400 (applet not in folder)",""
"","233","Shell account invitation scenario tests → Accept invitation by unregistered user → Verify invitation in list of invitations","","Thu Jan 30 08:59:14 GMT 2025","failed","Thu Jan 30 08:59:14 GMT 2025","","Accept invitation by unregistered user →","Verify invitation in list of invitations",""
"","252","Answers CRUD tests → Answers handling after invitation acceptance by respondent → Check answer existence tests → 200 OK (exists = true, check by respondent)","","Thu Jan 30 08:50:31 GMT 2025","passed","Thu Jan 30 08:50:31 GMT 2025","","Check answer existence tests →","200 OK (exists = true, check by respondent)",""
"","435","Activity Assessment & Review CRUD tests → Get Assessment & Review tests → Assessment has been submitted → 200 OK (Get submitted Assessment)","","Thu Jan 30 08:51:01 GMT 2025","passed","Thu Jan 30 08:51:01 GMT 2025","","Assessment has been submitted →","200 OK (Get submitted Assessment)",""
"","137","Applet Events CRUD tests → Update Applet Event tests → 422 Unprocessable Entity → Update Event with missing selectedDate param (periodicity type: MONTHLY)","","Thu Jan 30 08:54:24 GMT 2025","passed","Thu Jan 30 08:54:24 GMT 2025","","422 Unprocessable Entity →","Update Event with missing selectedDate param (periodicity type: MONTHLY)",""
"","273","Multiinformant assessment validate tests → 200 OK: valid activity","","Thu Jan 30 08:51:27 GMT 2025","passed","Thu Jan 30 08:51:27 GMT 2025","","Multiinformant assessment validate tests →","200 OK: valid activity",""
"","154","Files upload/download tests → Upload/Download answers (applet files) → Check answer (file) uploaded → 422 Unprocessable entity","","Thu Jan 30 08:57:05 GMT 2025","passed","Thu Jan 30 08:57:05 GMT 2025","","Check answer (file) uploaded →","422 Unprocessable entity",""
