"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 11 21:27:42 GMT 2024","Wed Sep 11 21:27:42 GMT 2024","775","","Invite new organizer tests →","","403 Forbidden (Reviewer can NOT invite manager, coordinator, editor, reviewer)","","Administration tests → Organizers tests → Invite new organizer tests → 403 Forbidden (Reviewer can NOT invite manager, coordinator, editor, reviewer)",""
"passed","Wed Sep 11 21:26:02 GMT 2024","Wed Sep 11 21:26:02 GMT 2024","279","","Get invitation by key →","","200 OK","","Invitations endpoints tests → Get invitations → Invitation created → Get invitation by key → 200 OK",""
"passed","Wed Sep 11 21:26:11 GMT 2024","Wed Sep 11 21:26:11 GMT 2024","113","","422 Missing attributes","","Missing language","","Invitations endpoints tests → Send invitation → Invitation Respondent Send → 422 Missing attributes Missing language",""
"passed","Wed Sep 11 21:20:45 GMT 2024","Wed Sep 11 21:20:45 GMT 2024","18","","Update Library item →","","401 Unauthorized","","Applet Library tests → Applet is added to the library → Update Library item → 401 Unauthorized",""
"passed","Wed Sep 11 21:28:47 GMT 2024","Wed Sep 11 21:28:47 GMT 2024","220","","Delete User tests →","","401 Unauthorized (Delete User with not existing token)","","Delete User tests → 401 Unauthorized (Delete User with not existing token)",""
"passed","Wed Sep 11 21:20:29 GMT 2024","Wed Sep 11 21:20:29 GMT 2024","21","","Get Summary Activities list tests →","","401 Unauthorized (Get Summary Activities list with not existing token)","","Summary & Review activities tests → Get Summary and Review Activities (non-empty list) tests → Get Summary Activities list tests → 401 Unauthorized (Get Summary Activities list with not existing token)",""
"passed","Wed Sep 11 21:19:53 GMT 2024","Wed Sep 11 21:19:53 GMT 2024","204","","Get Reviews tests →","","404 Not Found (Get Review of not existing Answer)","","Activity Assessment & Review CRUD tests → Get Assessment & Review tests → Get Reviews tests → 404 Not Found (Get Review of not existing Answer)",""
"passed","Wed Sep 11 21:29:42 GMT 2024","Wed Sep 11 21:29:42 GMT 2024","16","","Delete Folder →","","401 Unauthorized (invalid token)","","""Workspace Folders"" endpoints tests → Workspace is created → Delete Folder → 401 Unauthorized (invalid token)",""
"passed","Wed Sep 11 21:28:33 GMT 2024","Wed Sep 11 21:28:33 GMT 2024","233","","Get subjects","","403: Forbidden","","""Subjects"" endpoints CRUD tests → Get subjects 403: Forbidden",""
"passed","Wed Sep 11 21:28:08 GMT 2024","Wed Sep 11 21:28:08 GMT 2024","276","","Perform activities tests →","","200 OK (Reviewer can submit answers)","","Administration tests → Perform activities tests → 200 OK (Reviewer can submit answers)",""
"passed","Wed Sep 11 21:30:55 GMT 2024","Wed Sep 11 21:30:55 GMT 2024","188","","Get managers priority role →","","200 OK (First applet owner gets role in second user's workspace)","","Workspaces endpoints tests → Workspaces created → Get managers priority role → 200 OK (First applet owner gets role in second user's workspace)",""
"passed","Wed Sep 11 21:23:19 GMT 2024","Wed Sep 11 21:23:19 GMT 2024","185","","Applets ""setFolder"" endpoint tests →","","404 (incorrect appletId)","","Applets ""setFolder"" endpoint tests → 404 (incorrect appletId)",""
"passed","Wed Sep 11 21:23:16 GMT 2024","Wed Sep 11 21:23:16 GMT 2024","16","","Applets ""report configuration"" endpoint tests →","","401 Unauthorized","","Applets ""report configuration"" endpoint tests → 401 Unauthorized",""
