"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","248","Applet versions endpoints tests → Update Applet → Add Activity → Remove Activity → Add Activity Flow → Remove Activity Flow → Add Activity Item → Remove Activity Item → Update Activity → Update Activity Item → Update Activity Flow → Update Applet description → Get applet versions","","Thu Feb 13 05:21:57 GMT 2025","passed","Thu Feb 13 05:21:57 GMT 2025","","Update Applet description →","Get applet versions",""
"","474","Applet Library tests → Applet is added to the library → Update Library item → 400 Bad Request (not unique name)","","Thu Feb 13 05:17:59 GMT 2025","passed","Thu Feb 13 05:17:59 GMT 2025","","Update Library item →","400 Bad Request (not unique name)",""
"","5074","Applet ""Transfer Ownership"" scenario tests → Transfer Ownership to unregistered user → Unregistered user should receive invitation e-mail","","Thu Feb 13 05:21:10 GMT 2025","passed","Thu Feb 13 05:21:15 GMT 2025","","Transfer Ownership to unregistered user →","Unregistered user should receive invitation e-mail",""
"","321","Shell account invitation scenario tests → Decline invitation by unregistered user → New user can decline invitation after registration","","Thu Feb 13 05:24:29 GMT 2025","passed","Thu Feb 13 05:24:29 GMT 2025","","Decline invitation by unregistered user →","New user can decline invitation after registration",""
"","204","Applet Events CRUD tests → Create Events tests → 422 Unprocessable Entity → Create Event with missing timer param (timer type: IDLE)","","Thu Feb 13 05:19:40 GMT 2025","passed","Thu Feb 13 05:19:40 GMT 2025","","422 Unprocessable Entity →","Create Event with missing timer param (timer type: IDLE)",""
"","199","Administration tests → Organizers tests → Change organizer roles/permissions tests → 403 Forbidden (Reviewer can NOT grant editor's permissions to respondent)","","Thu Feb 13 05:25:22 GMT 2025","passed","Thu Feb 13 05:25:22 GMT 2025","","Change organizer roles/permissions tests →","403 Forbidden (Reviewer can NOT grant editor's permissions to respondent)",""
"","121","Applet public access tests → Get public events by key → 200 OK","","Thu Feb 13 05:20:27 GMT 2025","failed","Thu Feb 13 05:20:27 GMT 2025","","Get public events by key →","200 OK",""
"","271","Activity Assignments tests → Negative tests → Get Assignments list → 403 Forbidden","","Thu Feb 13 05:13:54 GMT 2025","passed","Thu Feb 13 05:13:54 GMT 2025","","Get Assignments list →","403 Forbidden",""
"","7","User Password tests → Password recovery approve tests → 422 Unprocessable Entity Approve user password recovery with missing password param","","Thu Feb 13 05:26:44 GMT 2025","passed","Thu Feb 13 05:26:44 GMT 2025","","422 Unprocessable Entity","Approve user password recovery with missing password param",""
"","216","Administration tests → Respondents tests → View all respondents tests → 403 Forbidden (Editor can NOT view all respondents)","","Thu Feb 13 05:25:25 GMT 2025","passed","Thu Feb 13 05:25:25 GMT 2025","","View all respondents tests →","403 Forbidden (Editor can NOT view all respondents)",""
