"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 09 06:09:16 GMT 2024","Wed Oct 09 06:09:16 GMT 2024","199","","Create Access link tests →","","404 Not Found (Create Access link with not existing applet)","","Access link tests → Create Access link tests → 404 Not Found (Create Access link with not existing applet)",""
"passed","Wed Oct 09 06:13:53 GMT 2024","Wed Oct 09 06:13:53 GMT 2024","277","","Update Activity Flow →","","Get applet version changes","","Applet versions endpoints tests → Update Applet → Add Activity → Remove Activity → Add Activity Flow → Remove Activity Flow → Add Activity Item → Remove Activity Item → Update Activity → Update Activity Item → Update Activity Flow → Get applet version changes",""
"passed","Wed Oct 09 06:17:32 GMT 2024","Wed Oct 09 06:17:32 GMT 2024","204","","Change organizer roles/permissions tests →","","403 Forbidden (Editor can NOT grant reviewer's permissions to coordinator)","","Administration tests → Organizers tests → Change organizer roles/permissions tests → 403 Forbidden (Editor can NOT grant reviewer's permissions to coordinator)",""
"passed","Wed Oct 09 06:05:26 GMT 2024","Wed Oct 09 06:05:26 GMT 2024","448","","Positive tests →","","Create empty assignment","","Activity Assignments tests → Positive tests → Create empty assignment",""
"passed","Wed Oct 09 06:10:14 GMT 2024","Wed Oct 09 06:10:15 GMT 2024","1654","","Update applet →","","Remove activity","","Applet builder tests → Update applet → Remove activity",""
"passed","Wed Oct 09 06:13:20 GMT 2024","Wed Oct 09 06:13:20 GMT 2024","203","","Transfer Accept →","","404 (Accept same request again)","","Applet ""Transfer Ownership"" endpoints tests → Transfer Accept → 404 (Accept same request again)",""
"passed","Wed Oct 09 06:17:38 GMT 2024","Wed Oct 09 06:17:38 GMT 2024","337","","View all respondents tests →","","200 OK (Applet owner can view all respondents)","","Administration tests → Respondents tests → View all respondents tests → 200 OK (Applet owner can view all respondents)",""
"passed","Wed Oct 09 06:12:52 GMT 2024","Wed Oct 09 06:12:52 GMT 2024","319","","First receiver should become the owner →","","Verify transferred applet details","","Applet ""Transfer Ownership"" scenario tests → Transfer Accept → First receiver should become the owner → Verify transferred applet details",""
"passed","Wed Oct 09 06:17:53 GMT 2024","Wed Oct 09 06:17:53 GMT 2024","228","","View respondent's data tests →","","403 Forbidden (Editor can NOT view data)","","Administration tests → Applets tests → Export & view data in workspace of Applet owner tests → View respondent's data tests → 403 Forbidden (Editor can NOT view data)",""
"passed","Wed Oct 09 06:15:51 GMT 2024","Wed Oct 09 06:15:51 GMT 2024","118","","422 Missing attributes","","Missing role","","Invitations endpoints tests → Send invitation → Invitation Managers Send → 422 Missing attributes Missing role",""
"passed","Wed Oct 09 06:10:14 GMT 2024","Wed Oct 09 06:10:16 GMT 2024","2362","","Update applet →","","Add activity flow","","Applet builder tests → Update applet → Add activity flow",""
"passed","Wed Oct 09 06:17:23 GMT 2024","Wed Oct 09 06:17:23 GMT 2024","207","","Transfer ownership of Applet tests →","","403 Forbidden (Reviewer can not transfer ownership)","","Administration tests → Transfer ownership of Applet tests → 403 Forbidden (Reviewer can not transfer ownership)",""
"passed","Wed Oct 09 06:12:18 GMT 2024","Wed Oct 09 06:12:18 GMT 2024","234","","Get public applet by key →","","200 OK","","Applet public access tests → Get public applet by key → 200 OK",""
"passed","Wed Oct 09 06:05:36 GMT 2024","Wed Oct 09 06:05:36 GMT 2024","759","","Get Notes list tests →","","200 OK (Get empty Notes list)","","Answer Notes tests → Get Notes list tests → 200 OK (Get empty Notes list)",""
"passed","Wed Oct 09 06:11:03 GMT 2024","Wed Oct 09 06:11:03 GMT 2024","137","","422 Unprocessable Entity →","","Create Event with missing endTime (periodicity type: WEEKDAYS) param","","Applet Events CRUD tests → Create Events tests → 422 Unprocessable Entity → Create Event with missing endTime (periodicity type: WEEKDAYS) param",""
"passed","Wed Oct 09 06:09:42 GMT 2024","Wed Oct 09 06:09:43 GMT 2024","1512","","Positive tests →","","Multiple activity with multiple items and multiple flows","","Applet builder tests → Create applet → Positive tests → Multiple activity with multiple items and multiple flows",""
"passed","Wed Oct 09 06:19:54 GMT 2024","Wed Oct 09 06:19:54 GMT 2024","243","","Applet Owner creates another folder","","Get folders (manager)","","Workspace folder for different users tests → Manager is invited to the applet → Manager creates own folder in the same workspace Applet Owner and Manager add the same applet in their folders Applet Owner creates another folder Get folders (manager)",""
"passed","Wed Oct 09 06:05:39 GMT 2024","Wed Oct 09 06:05:39 GMT 2024","335","","Create Notes tests →","","404 Not Found (Create Note for not existing Answer)","","Answer Notes tests → Create Notes tests → 404 Not Found (Create Note for not existing Answer)",""
