"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 12 21:17:34 GMT 2024","Thu Sep 12 21:17:34 GMT 2024","219","","422 Missing attributes","","Missing firstName","","Invitations endpoints tests → Send invitation → Invitation Reviewer Send → 422 Missing attributes Missing firstName",""
"passed","Thu Sep 12 21:19:44 GMT 2024","Thu Sep 12 21:19:44 GMT 2024","415","","Create Applet in workspace of Applet owner tests →","","403 Forbidden (Coordinator can NOT create Applet in workspace of Applet owner)","","Administration tests → Applets tests → Create Applet in workspace of Applet owner tests → 403 Forbidden (Coordinator can NOT create Applet in workspace of Applet owner)",""
"passed","Thu Sep 12 21:20:50 GMT 2024","Thu Sep 12 21:20:51 GMT 2024","1510","","Create user with already registered email & with email of already deleted user →","","400 Bad Request (Create user with already registered email)","","Create User tests → Create user with already registered email & with email of already deleted user → 400 Bad Request (Create user with already registered email)",""
"passed","Thu Sep 12 21:10:50 GMT 2024","Thu Sep 12 21:10:51 GMT 2024","1757","","Positive tests →","","Performance task activity: Flanker","","Applet builder tests → Create applet → Positive tests → Performance task activity: Flanker",""
"passed","Thu Sep 12 21:17:32 GMT 2024","Thu Sep 12 21:17:32 GMT 2024","850","","200 OK (send to unregistered user)","","With workspace prefix, language: fr","","Invitations endpoints tests → Send invitation → Invitation Reviewer Send → 200 OK (send to unregistered user) With workspace prefix, language: fr",""
"passed","Thu Sep 12 21:15:29 GMT 2024","Thu Sep 12 21:15:29 GMT 2024","259","","Remove Activity Item →","","Get applet versions","","Applet versions endpoints tests → Update Applet → Add Activity → Remove Activity → Add Activity Flow → Remove Activity Flow → Add Activity Item → Remove Activity Item → Get applet versions",""
"passed","Thu Sep 12 21:23:45 GMT 2024","Thu Sep 12 21:23:45 GMT 2024","55","","Update workspace applet respondent →","","401 Unauthorized","","Workspaces endpoints tests → Workspaces created → Update workspace applet respondent → 401 Unauthorized",""
"passed","Thu Sep 12 21:23:26 GMT 2024","Thu Sep 12 21:23:26 GMT 2024","283","","Search workspace Applets →","","200 OK (no result)","","Workspaces endpoints tests → Workspaces created → Search workspace Applets → 200 OK (no result)",""
"passed","Thu Sep 12 21:15:40 GMT 2024","Thu Sep 12 21:15:40 GMT 2024","55","","Refresh Token →","","422 Unprocessable Entity (missing attribute)","","""Authentication"" endpoints tests → Refresh Token → 422 Unprocessable Entity (missing attribute)",""
"passed","Thu Sep 12 21:11:23 GMT 2024","Thu Sep 12 21:11:23 GMT 2024","334","","Negative tests →","","Text item with incorrect config","","Applet builder tests → Create applet → Negative tests → Text item with incorrect config",""
