"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","648","Invitations endpoints tests → Send invitation → Invitation Managers Send → 200 OK (send to unregistered user) With workspace prefix, language: fr","","Mon Feb 17 20:57:26 GMT 2025","passed","Mon Feb 17 20:57:26 GMT 2025","","200 OK (send to unregistered user)","With workspace prefix, language: fr",""
"","196","Workspaces endpoints tests → Workspaces created → Update workspace applet respondent → 404 Not Found (invalid applet id)","","Mon Feb 17 21:02:53 GMT 2025","passed","Mon Feb 17 21:02:53 GMT 2025","","Update workspace applet respondent →","404 Not Found (invalid applet id)",""
"","263","Multiinformant assessment validate tests → 200 OK: sourceSubjectId = respondent, targetSubjectId = manager","","Mon Feb 17 20:50:59 GMT 2025","passed","Mon Feb 17 20:50:59 GMT 2025","","Multiinformant assessment validate tests →","200 OK: sourceSubjectId = respondent, targetSubjectId = manager",""
"","271","""Themes"" endpoints tests → Update Theme → 422 Unprocessable Entity (missing attribute)","","Mon Feb 17 21:00:10 GMT 2025","passed","Mon Feb 17 21:00:10 GMT 2025","","Update Theme →","422 Unprocessable Entity (missing attribute)",""
"","208","Administration tests → Respondents tests → Set schedule for respondents tests → 403 Forbidden (Editor can NOT schedule Event)","","Mon Feb 17 20:59:13 GMT 2025","passed","Mon Feb 17 20:59:13 GMT 2025","","Set schedule for respondents tests →","403 Forbidden (Editor can NOT schedule Event)",""
"","2125","Create Answers for different item types tests → Touch performance task","","Mon Feb 17 20:48:14 GMT 2025","passed","Mon Feb 17 20:48:16 GMT 2025","","Create Answers for different item types tests →","Touch performance task",""
"","237","Logs upload/download tests → Check logs existence → 200 OK (multiple files, uploaded = false)","","Mon Feb 17 20:56:12 GMT 2025","passed","Mon Feb 17 20:56:12 GMT 2025","","Check logs existence →","200 OK (multiple files, uploaded = false)",""
"","238","Invitations endpoints tests → Send invitation → Invitation Managers Send → 404 - Applet does not exist","","Mon Feb 17 20:57:24 GMT 2025","passed","Mon Feb 17 20:57:24 GMT 2025","","Invitation Managers Send →","404 - Applet does not exist",""
"","136","Applet Events CRUD tests → Create Events tests → 422 Unprocessable Entity → Create Event with missing timer param (timer type: TIMER)","","Mon Feb 17 20:53:09 GMT 2025","passed","Mon Feb 17 20:53:09 GMT 2025","","422 Unprocessable Entity →","Create Event with missing timer param (timer type: TIMER)",""
"","286","Answers CRUD tests → Answers handling after invitation acceptance by respondent → Get activity answers list & Answers of respondent tests → 404 Not Found (Get Answer with not existing answerId)","","Mon Feb 17 20:49:33 GMT 2025","passed","Mon Feb 17 20:49:33 GMT 2025","","Get activity answers list & Answers of respondent tests →","404 Not Found (Get Answer with not existing answerId)",""
