"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 13 13:21:43 GMT 2024","Tue Aug 13 13:21:43 GMT 2024","412","","Get dates before Answer submit →","","200 OK (Get empty submit dates)","","Get submit dates & exported Answers data tests → Get dates before Answer submit → 200 OK (Get empty submit dates)",""
"passed","Tue Aug 13 13:26:13 GMT 2024","Tue Aug 13 13:26:13 GMT 2024","337","","Applets GET ""base info"" endpoint tests →","","404 Not Found: invalid applet id","","Applets GET ""base info"" endpoint tests → 404 Not Found: invalid applet id",""
"passed","Tue Aug 13 13:21:43 GMT 2024","Tue Aug 13 13:21:43 GMT 2024","452","","Get dates before Answer submit →","","403 Forbidden (Get submit dates by respondent)","","Get submit dates & exported Answers data tests → Get dates before Answer submit → 403 Forbidden (Get submit dates by respondent)",""
"passed","Tue Aug 13 13:25:29 GMT 2024","Tue Aug 13 13:25:29 GMT 2024","392","","Share applet to the library","","200 OK","","Applet Library tests → Share applet to the library 200 OK",""
"passed","Tue Aug 13 13:24:37 GMT 2024","Tue Aug 13 13:24:37 GMT 2024","386","","Applet has been updated →","","200 OK (Get versions after updating item type, applet name and adding new item)","","Activity Versions & Identifiers tests → Get Versions tests → Applet has been updated → 200 OK (Get versions after updating item type, applet name and adding new item)",""
"failed","Tue Aug 13 13:21:44 GMT 2024","Tue Aug 13 13:21:44 GMT 2024","444","","Get exported data & dates after answer submit →","","200 OK (Get exported data by editor - should see only his own data)","","Get submit dates & exported Answers data tests → Get exported data & dates after answer submit → 200 OK (Get exported data by editor - should see only his own data)",""
"passed","Tue Aug 13 13:21:52 GMT 2024","Tue Aug 13 13:21:55 GMT 2024","3143","","Create Answers for different item types tests →","","Number select item","","Create Answers for different item types tests → Number select item",""
"passed","Tue Aug 13 13:29:43 GMT 2024","Tue Aug 13 13:29:43 GMT 2024","334","","Invite link with { requireLogin: true } created →","","Get public applet details: 404 Not found","","Applet public access tests → Invite link with { requireLogin: true } created → Get public applet details: 404 Not found",""
"failed","Tue Aug 13 13:41:37 GMT 2024","Tue Aug 13 13:41:37 GMT 2024","372","","Get user workspaces →","","Reviewer user","","Workspaces endpoints tests → Workspaces created → Get user workspaces → Reviewer user",""
"passed","Tue Aug 13 13:28:56 GMT 2024","Tue Aug 13 13:29:00 GMT 2024","4985","","Applet Events scenario tests →","","End-To-End scenario (Individual scheduled activity Event)","","Applet Events scenario tests → End-To-End scenario (Individual scheduled activity Event)",""
"passed","Tue Aug 13 13:40:57 GMT 2024","Tue Aug 13 13:40:57 GMT 2024","368","","Remove manager access →","","403 Forbidden (try to remove access for respondent)","","Workspaces managers access tests → Remove manager access → 403 Forbidden (try to remove access for respondent)",""
"passed","Tue Aug 13 13:24:07 GMT 2024","Tue Aug 13 13:24:07 GMT 2024","420","","Get Assessment tests →","","403 Forbidden (Get Assessment by respondent)","","Activity Assessment & Review CRUD tests → Get Assessment & Review tests → Get Assessment tests → 403 Forbidden (Get Assessment by respondent)",""
"passed","Tue Aug 13 13:27:56 GMT 2024","Tue Aug 13 13:27:56 GMT 2024","617","","Get general and individual Applet Events →","","200 OK (with respondentId in the query)","","Applet Events CRUD tests → Get general and individual Applet Events → 200 OK (with respondentId in the query)",""
"passed","Tue Aug 13 13:21:52 GMT 2024","Tue Aug 13 13:21:55 GMT 2024","3139","","Create Answers for different item types tests →","","A/B Trails Tablet performance task","","Create Answers for different item types tests → A/B Trails Tablet performance task",""
"passed","Tue Aug 13 13:24:07 GMT 2024","Tue Aug 13 13:24:07 GMT 2024","429","","Get Assessment tests →","","200 OK (no Assessment data)","","Activity Assessment & Review CRUD tests → Get Assessment & Review tests → Get Assessment tests → 200 OK (no Assessment data)",""
"passed","Tue Aug 13 13:41:40 GMT 2024","Tue Aug 13 13:41:40 GMT 2024","773","","Get workspace Applets →","","Reviewer gets collaborated applets","","Workspaces endpoints tests → Workspaces created → Get workspace Applets → Reviewer gets collaborated applets",""
"passed","Tue Aug 13 13:31:08 GMT 2024","Tue Aug 13 13:31:08 GMT 2024","454","","Remove Activity Item →","","Get applet versions","","Applet versions endpoints tests → Update Applet → Add Activity → Remove Activity → Add Activity Flow → Remove Activity Flow → Add Activity Item → Remove Activity Item → Get applet versions",""
