"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","463","""Workspace Folders"" endpoints tests → Workspace is created → Create Folder → 400 Bad request (duplicate item)","","Thu Aug 21 13:57:32 UTC 2025","passed","Thu Aug 21 13:57:32 UTC 2025","","Create Folder →","400 Bad request (duplicate item)",""
"","531","Files upload/download tests → Upload/Download answers (applet files) → Upload Answer → 200 OK","","Thu Aug 21 13:52:28 UTC 2025","passed","Thu Aug 21 13:52:28 UTC 2025","","Upload Answer →","200 OK",""
"","19","Activity Versions & Identifiers tests → Get Identifiers tests → 401 Unauthorized (Get identifiers with not existing token)","","Thu Aug 21 13:46:51 UTC 2025","passed","Thu Aug 21 13:46:51 UTC 2025","","Get Identifiers tests →","401 Unauthorized (Get identifiers with not existing token)",""
"","720","Administration tests → Organizers tests → Invite new organizer tests → 403 Forbidden (Coordinator can NOT invite manager, coordinator, editor)","","Thu Aug 21 13:55:22 UTC 2025","passed","Thu Aug 21 13:55:22 UTC 2025","","Invite new organizer tests →","403 Forbidden (Coordinator can NOT invite manager, coordinator, editor)",""
"","265","Administration tests → Applets tests → Export & view data in workspace of Applet owner tests → Export data tests → 200 OK (Coordinator can export his own data)","","Thu Aug 21 13:55:50 UTC 2025","passed","Thu Aug 21 13:55:50 UTC 2025","","Export data tests →","200 OK (Coordinator can export his own data)",""
"","390","Shell account invitation scenario tests → Accept invitation by unregistered user → Shell account should be present in the list of respondents with ""not invited"" status before invitation is sent","","Thu Aug 21 13:54:29 UTC 2025","failed","Thu Aug 21 13:54:29 UTC 2025","","Accept invitation by unregistered user →","Shell account should be present in the list of respondents with ""not invited"" status before invitation is sent",""
"","21","Workspaces endpoints tests → Workspaces created → Get workspace applet managers → Negative tests → 401 Unauthorized","","Thu Aug 21 13:58:51 UTC 2025","passed","Thu Aug 21 13:58:51 UTC 2025","","Negative tests →","401 Unauthorized",""
"","154","Applet Events CRUD tests → Create cross-day events tests → 422 (Cross-day Event with MONTHLY periodicity type and availability range: 00:00:00-00:00:00)","","Thu Aug 21 13:49:43 UTC 2025","passed","Thu Aug 21 13:49:43 UTC 2025","","Create cross-day events tests →","422 (Cross-day Event with MONTHLY periodicity type and availability range: 00:00:00-00:00:00)",""
"","114","Duplicate Applet endpoint tests → 422 missing attribute (encryption)","","Thu Aug 21 13:48:47 UTC 2025","passed","Thu Aug 21 13:48:47 UTC 2025","","Duplicate Applet endpoint tests →","422 missing attribute (encryption)",""
"","19","Applets CRUD endpoints tests → Create applet → 401 Unauthorized","","Thu Aug 21 13:47:46 UTC 2025","passed","Thu Aug 21 13:47:46 UTC 2025","","Create applet →","401 Unauthorized",""
