"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 18 00:31:55 GMT 2024","Wed Sep 18 00:31:55 GMT 2024","114","","422 Unprocessable Entity →","","Create Event with missing endTime (periodicity type: WEEKDAYS) param","","Applet Events CRUD tests → Create Events tests → 422 Unprocessable Entity → Create Event with missing endTime (periodicity type: WEEKDAYS) param",""
"passed","Wed Sep 18 00:27:28 GMT 2024","Wed Sep 18 00:27:30 GMT 2024","2093","","Create Answers for different item types tests →","","Gyroscope performance task","","Create Answers for different item types tests → Gyroscope performance task",""
"passed","Wed Sep 18 00:28:36 GMT 2024","Wed Sep 18 00:28:36 GMT 2024","243","","Answers CRUD tests →","","Applet owner should not get any flows submissions before invitation acceptance by respondent","","Answers CRUD tests → Applet owner should not get any flows submissions before invitation acceptance by respondent",""
"passed","Wed Sep 18 00:33:12 GMT 2024","Wed Sep 18 00:33:12 GMT 2024","157","","Get public events by key →","","200 OK","","Applet public access tests → Get public events by key → 200 OK",""
"passed","Wed Sep 18 00:38:18 GMT 2024","Wed Sep 18 00:38:18 GMT 2024","332","","View all organizers tests →","","200 OK (Applet owner can view organizers)","","Administration tests → Organizers tests → View all organizers tests → 200 OK (Applet owner can view organizers)",""
"passed","Wed Sep 18 00:31:53 GMT 2024","Wed Sep 18 00:31:53 GMT 2024","961","","Create Events tests →","","201 Create general scheduled activity Event & general Always Available activity Event","","Applet Events CRUD tests → Create Events tests → 201 Create general scheduled activity Event & general Always Available activity Event",""
"passed","Wed Sep 18 00:34:38 GMT 2024","Wed Sep 18 00:34:38 GMT 2024","259","","Add Activity →","","Get applet versions","","Applet versions endpoints tests → Update Applet → Add Activity → Get applet versions",""
"passed","Wed Sep 18 00:35:10 GMT 2024","Wed Sep 18 00:35:10 GMT 2024","154","","Upload Answer →","","422 Empty form data","","Files upload/download tests → Upload/Download answers (applet files) → Upload Answer → 422 Empty form data",""
"passed","Wed Sep 18 00:39:14 GMT 2024","Wed Sep 18 00:39:14 GMT 2024","214","","Delete subjects","","403: Forbidden","","""Subjects"" endpoints CRUD tests → Delete subjects 403: Forbidden",""
"passed","Wed Sep 18 00:27:28 GMT 2024","Wed Sep 18 00:27:30 GMT 2024","2739","","Create Answers for different item types tests →","","Multiselect item","","Create Answers for different item types tests → Multiselect item",""
"passed","Wed Sep 18 00:36:31 GMT 2024","Wed Sep 18 00:36:31 GMT 2024","22","","Invitation Reviewer Send →","","401 Unauthorized (invalid token)","","Invitations endpoints tests → Send invitation → Invitation Reviewer Send → 401 Unauthorized (invalid token)",""
"passed","Wed Sep 18 00:26:43 GMT 2024","Wed Sep 18 00:26:43 GMT 2024","400","","Get Notes list (not empty)","","404 Not Found (Get Note list for not existing Answer)","","Answer Notes tests → Get Notes list tests → Get Notes list (not empty) 404 Not Found (Get Note list for not existing Answer)",""
