"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","198","Administration tests → Organizers tests → View all organizers tests → 403 Forbidden (Respondent can NOT view organizers)","","Tue Dec 03 13:44:33 GMT 2024","passed","Tue Dec 03 13:44:33 GMT 2024","","View all organizers tests →","403 Forbidden (Respondent can NOT view organizers)",""
"","19","User Password tests → Recover password tests → 422 Unprocessable Entity (Recover password without required param - email)","","Tue Dec 03 13:45:46 GMT 2024","passed","Tue Dec 03 13:45:46 GMT 2024","","Recover password tests →","422 Unprocessable Entity (Recover password without required param - email)",""
"","148","Applet Events CRUD tests → Update Applet Event tests → 422 Unprocessable Entity → Update Event with missing endTime (periodicity type: ONCE) param","","Tue Dec 03 13:38:53 GMT 2024","passed","Tue Dec 03 13:38:53 GMT 2024","","422 Unprocessable Entity →","Update Event with missing endTime (periodicity type: ONCE) param",""
"","1528","Delete Subjects (remove applet access) tests → 200 OK: remove access to the 1st applet for the first respondent","","Tue Dec 03 13:44:58 GMT 2024","passed","Tue Dec 03 13:44:59 GMT 2024","","Delete Subjects (remove applet access) tests →","200 OK: remove access to the 1st applet for the first respondent",""
"","503","Files upload/download tests → Upload/Download answers (applet files) → Download Answer → 404 file not found","","Tue Dec 03 13:41:31 GMT 2024","passed","Tue Dec 03 13:41:31 GMT 2024","","Download Answer →","404 file not found",""
"","190","Administration tests → Organizers tests → Change organizer roles/permissions tests → 403 Forbidden (Respondent can NOT grant manager's permissions to coordinator)","","Tue Dec 03 13:44:34 GMT 2024","passed","Tue Dec 03 13:44:34 GMT 2024","","Change organizer roles/permissions tests →","403 Forbidden (Respondent can NOT grant manager's permissions to coordinator)",""
"","167","Workspaces managers access tests → Set workspace managers applet access list → 404 Not Found (incorrect ownerId)","","Tue Dec 03 13:47:05 GMT 2024","passed","Tue Dec 03 13:47:05 GMT 2024","","Set workspace managers applet access list →","404 Not Found (incorrect ownerId)",""
"","452","Administration tests → Respondents tests → Invite new reviewer for a specific respondent tests → 200 OK (Manager can invite new reviewer for a specific respondent)","","Tue Dec 03 13:44:39 GMT 2024","passed","Tue Dec 03 13:44:39 GMT 2024","","Invite new reviewer for a specific respondent tests →","200 OK (Manager can invite new reviewer for a specific respondent)",""
"","264","Applet ""Transfer Ownership"" endpoints tests → Transfer Decline → 403 Forbidden (for applet owner)","","Tue Dec 03 13:40:45 GMT 2024","passed","Tue Dec 03 13:40:45 GMT 2024","","Transfer Decline →","403 Forbidden (for applet owner)",""
"","128","Invitations endpoints tests → Send invitation → Invitation Managers Send → 422 Missing attributes Missing lastName","","Tue Dec 03 13:42:58 GMT 2024","passed","Tue Dec 03 13:42:58 GMT 2024","","422 Missing attributes","Missing lastName",""
