"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 18 13:27:44 GMT 2024","Fri Oct 18 13:27:44 GMT 2024","222","","Update workspace applet respondent →","","422 Missing Attribute (secretUserId)","","Workspaces endpoints tests → Workspaces created → Update workspace applet respondent → 422 Missing Attribute (secretUserId)",""
"passed","Fri Oct 18 13:13:29 GMT 2024","Fri Oct 18 13:13:29 GMT 2024","301","","Delete Assessment tests →","","404 Not Found (Delete not existing assessment)","","Activity Assessment & Review CRUD tests → Delete Assessment tests → 404 Not Found (Delete not existing assessment)",""
"passed","Fri Oct 18 13:15:55 GMT 2024","Fri Oct 18 13:15:55 GMT 2024","310","","200 OK →","","1 indefinitely","","Applets ""retentions"" endpoint tests → 200 OK → 1 indefinitely",""
"passed","Fri Oct 18 13:20:14 GMT 2024","Fri Oct 18 13:20:14 GMT 2024","575","","Download Logs →","","200 OK","","Logs upload/download tests → Download Logs → 200 OK",""
"passed","Fri Oct 18 13:10:40 GMT 2024","Fri Oct 18 13:10:40 GMT 2024","282","","Create Notes tests →","","404 Not Found (Create Note for not existing activity)","","Answer Notes tests → Create Notes tests → 404 Not Found (Create Note for not existing activity)",""
"passed","Fri Oct 18 13:16:49 GMT 2024","Fri Oct 18 13:16:49 GMT 2024","516","","Update Applet Event tests →","","200 OK (Update general scheduled activity Event - set new start time and change periodicity type)","","Applet Events CRUD tests → Update Applet Event tests → 200 OK (Update general scheduled activity Event - set new start time and change periodicity type)",""
"passed","Fri Oct 18 13:16:29 GMT 2024","Fri Oct 18 13:16:29 GMT 2024","401","","Get general and individual Applet Events →","","200 OK (without respondentId in the query)","","Applet Events CRUD tests → Get general and individual Applet Events → 200 OK (without respondentId in the query)",""
"passed","Fri Oct 18 13:22:38 GMT 2024","Fri Oct 18 13:22:38 GMT 2024","365","","Accept invitation by already registered user →","","Verify shell account is in pending status in the list of respondents","","Shell account invitation scenario tests → Accept invitation by already registered user → Verify shell account is in pending status in the list of respondents",""
"passed","Fri Oct 18 13:27:42 GMT 2024","Fri Oct 18 13:27:42 GMT 2024","49","","Get workspace applet respondent by id →","","401 Unauthorized","","Workspaces endpoints tests → Workspaces created → Get workspace applet respondent by id → 401 Unauthorized",""
"passed","Fri Oct 18 13:12:50 GMT 2024","Fri Oct 18 13:12:50 GMT 2024","353","","Create Answer tests →","","201 (Answer can be created by Applet Owner)","","Answers CRUD tests → Answers handling after invitation acceptance by respondent → Create Answer tests → 201 (Answer can be created by Applet Owner)",""
"passed","Fri Oct 18 13:24:39 GMT 2024","Fri Oct 18 13:24:39 GMT 2024","50","","Delete subjects","","401: Unauthorized","","""Subjects"" endpoints CRUD tests → Delete subjects 401: Unauthorized",""
"passed","Fri Oct 18 13:10:41 GMT 2024","Fri Oct 18 13:10:41 GMT 2024","574","","Edit Note tests →","","404 Not Found (Update Note for not existing activity)","","Answer Notes tests → Edit Note tests → 404 Not Found (Update Note for not existing activity)",""
"passed","Fri Oct 18 13:16:38 GMT 2024","Fri Oct 18 13:16:38 GMT 2024","49","","Get Applet Event by Id tests →","","401 Unauthorized (Get individual scheduled activity Event with invalid appletOwnerToken)","","Applet Events CRUD tests → Get Applet Event by Id tests → 401 Unauthorized (Get individual scheduled activity Event with invalid appletOwnerToken)",""
"passed","Fri Oct 18 13:22:22 GMT 2024","Fri Oct 18 13:22:22 GMT 2024","381","","Accept invitation by unregistered user →","","Verify shell account is in pending status in the list of respondents","","Shell account invitation scenario tests → Accept invitation by unregistered user → Verify shell account is in pending status in the list of respondents",""
"passed","Fri Oct 18 13:22:22 GMT 2024","Fri Oct 18 13:22:22 GMT 2024","350","","Accept invitation by unregistered user →","","New user can accept invitation after registration","","Shell account invitation scenario tests → Accept invitation by unregistered user → New user can accept invitation after registration",""
