"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","254","Workspaces endpoints tests → Workspaces created → Search workspace Applets → 200 OK (search by partial name)","","Wed Feb 12 19:49:28 GMT 2025","passed","Wed Feb 12 19:49:28 GMT 2025","","Search workspace Applets →","200 OK (search by partial name)",""
"","196","Activity Assessment & Review CRUD tests → Delete Assessment tests → 204 No Content (Delete submitted assessment)","","Wed Feb 12 19:38:16 GMT 2025","passed","Wed Feb 12 19:38:16 GMT 2025","","Delete Assessment tests →","204 No Content (Delete submitted assessment)",""
"","286","Invitations endpoints tests → Send invitation → Invitation Respondent Send → 200 OK (send to unregistered user) W/o nickname, language: fr","","Wed Feb 12 19:44:45 GMT 2025","passed","Wed Feb 12 19:44:45 GMT 2025","","200 OK (send to unregistered user)","W/o nickname, language: fr",""
"","91","Applet Events CRUD tests → Update Applet Event tests → 422 Unprocessable Entity → Update Event with missing startTime (periodicity type: MONTHLY) param","","Wed Feb 12 19:41:14 GMT 2025","passed","Wed Feb 12 19:41:14 GMT 2025","","422 Unprocessable Entity →","Update Event with missing startTime (periodicity type: MONTHLY) param",""
"","321","Applet Library tests → Applet is added to the library → Get Library items list 200 OK (search by keywords)","","Wed Feb 12 19:39:19 GMT 2025","passed","Wed Feb 12 19:39:19 GMT 2025","","Get Library items list","200 OK (search by keywords)",""
"","218","Shell account invitation scenario tests → Accept invitation by already registered user → Verify invitation in list of invitations","","Wed Feb 12 19:45:41 GMT 2025","passed","Wed Feb 12 19:45:41 GMT 2025","","Accept invitation by already registered user →","Verify invitation in list of invitations",""
"","93","Applet Events CRUD tests → Create Events tests → 422 Unprocessable Entity → Create Event with missing startTime (periodicity type: DAILY) param","","Wed Feb 12 19:40:56 GMT 2025","passed","Wed Feb 12 19:40:56 GMT 2025","","422 Unprocessable Entity →","Create Event with missing startTime (periodicity type: DAILY) param",""
"","271","Shell account invitation scenario tests → Decline invitation by unregistered user → Shell account should be present in the list of respondents with ""not invited"" status before invitation is sent","","Wed Feb 12 19:45:37 GMT 2025","passed","Wed Feb 12 19:45:37 GMT 2025","","Decline invitation by unregistered user →","Shell account should be present in the list of respondents with ""not invited"" status before invitation is sent",""
"","259","Answers CRUD tests → Answers handling after invitation acceptance by respondent → Get flow submissions list & Flow answers of respondent tests → 200 OK (Get flow submission of respondent)","","Wed Feb 12 19:37:26 GMT 2025","passed","Wed Feb 12 19:37:26 GMT 2025","","Get flow submissions list & Flow answers of respondent tests →","200 OK (Get flow submission of respondent)",""
"","538","Administration tests → Applets tests → Export & view data in workspace of Applet owner tests → Export data tests → 200 OK (Respondent can export his own data)","","Wed Feb 12 19:46:43 GMT 2025","passed","Wed Feb 12 19:46:43 GMT 2025","","Export data tests →","200 OK (Respondent can export his own data)",""
"","95","Applet Events CRUD tests → Create Events tests → 422 Unprocessable Entity → Create Event with missing startTime (periodicity type: WEEKDAYS) param","","Wed Feb 12 19:40:56 GMT 2025","passed","Wed Feb 12 19:40:56 GMT 2025","","422 Unprocessable Entity →","Create Event with missing startTime (periodicity type: WEEKDAYS) param",""
"","454","Administration tests → Applets tests → Duplicate Applet in workspace of Applet owner tests → 201 Created (Manager can duplicate Applet)","","Wed Feb 12 19:46:39 GMT 2025","passed","Wed Feb 12 19:46:39 GMT 2025","","Duplicate Applet in workspace of Applet owner tests →","201 Created (Manager can duplicate Applet)",""
"","9","""Workspace Folders"" endpoints tests → Workspace is created → Pin/Unpin Folder → Pin Folder → 401 Unauthorized (invalid token)","","Wed Feb 12 19:48:23 GMT 2025","passed","Wed Feb 12 19:48:23 GMT 2025","","Pin Folder →","401 Unauthorized (invalid token)",""
"","174","Answers CRUD tests → Answers handling after invitation acceptance by respondent → Get flow submissions list & Flow answers of respondent tests → 404 Not Found (Get flow submission of not existing Applet)","","Wed Feb 12 19:37:26 GMT 2025","passed","Wed Feb 12 19:37:26 GMT 2025","","Get flow submissions list & Flow answers of respondent tests →","404 Not Found (Get flow submission of not existing Applet)",""
"","1730","User Password tests → Password recovery approve tests → User can login with initial password after failed password recovery approve","","Wed Feb 12 19:47:37 GMT 2025","passed","Wed Feb 12 19:47:38 GMT 2025","","Password recovery approve tests →","User can login with initial password after failed password recovery approve",""
"","226","Applet versions endpoints tests → Update Applet → Add Activity → Remove Activity → Add Activity Flow → Remove Activity Flow → Add Activity Item → Get applet versions","","Wed Feb 12 19:43:05 GMT 2025","passed","Wed Feb 12 19:43:05 GMT 2025","","Add Activity Item →","Get applet versions",""
"","10","Flow Versions & Identifiers tests → Get flow Identifiers tests → 401 Unauthorized (Get flow identifiers with not existing token)","","Wed Feb 12 19:38:36 GMT 2025","passed","Wed Feb 12 19:38:36 GMT 2025","","Get flow Identifiers tests →","401 Unauthorized (Get flow identifiers with not existing token)",""
"","108","Applet Events CRUD tests → Create Events tests → 422 Unprocessable Entity → Create Event with missing endTime (periodicity type: ONCE) param","","Wed Feb 12 19:40:56 GMT 2025","passed","Wed Feb 12 19:40:56 GMT 2025","","422 Unprocessable Entity →","Create Event with missing endTime (periodicity type: ONCE) param",""
"","250","Applet versions endpoints tests → Update Applet → Add Activity → Remove Activity → Add Activity Flow → Remove Activity Flow → Add Activity Item → Remove Activity Item → Update Activity → Get applet version changes","","Wed Feb 12 19:43:08 GMT 2025","passed","Wed Feb 12 19:43:08 GMT 2025","","Update Activity →","Get applet version changes",""
"","6225","Applet ""Transfer Ownership"" scenario tests → Transfer Accept → Send transfer request to two different users","","Wed Feb 12 19:41:59 GMT 2025","passed","Wed Feb 12 19:42:05 GMT 2025","","Transfer Accept →","Send transfer request to two different users",""
"","10","Get applet completed activities tests → 401 Unauthorized","","Wed Feb 12 19:35:38 GMT 2025","passed","Wed Feb 12 19:35:38 GMT 2025","","Get applet completed activities tests →","401 Unauthorized",""
"","32","User Password tests → Password recovery approve tests → 422 Unprocessable Entity Approve user password recovery with missing password param","","Wed Feb 12 19:47:47 GMT 2025","passed","Wed Feb 12 19:47:47 GMT 2025","","422 Unprocessable Entity","Approve user password recovery with missing password param",""
"","1919","Create Answers for different item types tests → Gyroscope performance task","","Wed Feb 12 19:36:11 GMT 2025","passed","Wed Feb 12 19:36:12 GMT 2025","","Create Answers for different item types tests →","Gyroscope performance task",""
"","328","Applet public links tests → Accept Public invitation tests → Status of Public Invitation has not changed after its acceptance","","Wed Feb 12 19:45:04 GMT 2025","passed","Wed Feb 12 19:45:04 GMT 2025","","Accept Public invitation tests →","Status of Public Invitation has not changed after its acceptance",""
"","230","Logs upload/download tests → Check logs existence → 200 OK (multiple files, uploaded = false)","","Wed Feb 12 19:43:43 GMT 2025","passed","Wed Feb 12 19:43:43 GMT 2025","","Check logs existence →","200 OK (multiple files, uploaded = false)",""
"","115","Applet Events CRUD tests → Create cross-day events tests → 422 (Cross-day Event with WEEKLY periodicity type and availability range: 15:30:00-15:30:00)","","Wed Feb 12 19:41:24 GMT 2025","passed","Wed Feb 12 19:41:24 GMT 2025","","Create cross-day events tests →","422 (Cross-day Event with WEEKLY periodicity type and availability range: 15:30:00-15:30:00)",""
"","1952","Create Answers for different item types tests → Touch performance task","","Wed Feb 12 19:36:11 GMT 2025","passed","Wed Feb 12 19:36:12 GMT 2025","","Create Answers for different item types tests →","Touch performance task",""
"","235","Get submit dates & exported Answers data tests → Get exported data & dates after answer submit → 200 OK: empty list (Get exported data by coordinator)","","Wed Feb 12 19:36:07 GMT 2025","passed","Wed Feb 12 19:36:07 GMT 2025","","Get exported data & dates after answer submit →","200 OK: empty list (Get exported data by coordinator)",""
"","185","""Subjects"" endpoints CRUD tests → Get subjects 404: Not Found","","Wed Feb 12 19:47:13 GMT 2025","passed","Wed Feb 12 19:47:13 GMT 2025","","Get subjects","404: Not Found",""
"","97","Workspaces managers access tests → Set workspace managers applet access list → 422 Unprocessable entity (incorrect role)","","Wed Feb 12 19:48:52 GMT 2025","passed","Wed Feb 12 19:48:52 GMT 2025","","Set workspace managers applet access list →","422 Unprocessable entity (incorrect role)",""
"","108","Workspaces endpoints tests → Workspaces created → Update workspace applet respondent → 422 Missing Attribute (nickname)","","Wed Feb 12 19:49:43 GMT 2025","passed","Wed Feb 12 19:49:43 GMT 2025","","Update workspace applet respondent →","422 Missing Attribute (nickname)",""
"","239","Workspaces endpoints tests → Workspaces created → Get workspace applet respondent by id → 403 Forbidden","","Wed Feb 12 19:49:41 GMT 2025","passed","Wed Feb 12 19:49:41 GMT 2025","","Get workspace applet respondent by id →","403 Forbidden",""
"","227","Workspaces endpoints tests → Workspaces created → Search workspace Applets → 200 OK (no result)","","Wed Feb 12 19:49:28 GMT 2025","passed","Wed Feb 12 19:49:28 GMT 2025","","Search workspace Applets →","200 OK (no result)",""
"","410","Workspace folder for different users tests → Manager is invited to the applet → Get folders (manager)","","Wed Feb 12 19:48:32 GMT 2025","passed","Wed Feb 12 19:48:32 GMT 2025","","Manager is invited to the applet →","Get folders (manager)",""
"","199","Applets ""retentions"" endpoint tests → 200 OK → 1 indefinitely","","Wed Feb 12 19:40:31 GMT 2025","passed","Wed Feb 12 19:40:31 GMT 2025","","200 OK →","1 indefinitely",""
"","186","Invitations endpoints tests → Decline invitation → 404 - non-existent invitation key","","Wed Feb 12 19:44:41 GMT 2025","passed","Wed Feb 12 19:44:41 GMT 2025","","Decline invitation →","404 - non-existent invitation key",""
"","256","Applet ""Transfer Ownership"" endpoints tests → Transfer Decline → 404 (invalid key)","","Wed Feb 12 19:42:45 GMT 2025","passed","Wed Feb 12 19:42:45 GMT 2025","","Transfer Decline →","404 (invalid key)",""
"","46","Files upload/download directly to S3 bucket tests → Generate presigned links EPs negative tests Media URL 401 Unauthorized","","Wed Feb 12 19:44:08 GMT 2025","passed","Wed Feb 12 19:44:08 GMT 2025","","Media URL","401 Unauthorized",""
"","270","Applet versions endpoints tests → Update Applet → Add Activity → Remove Activity → Add Activity Flow → Remove Activity Flow → Add Activity Item → Remove Activity Item → Update Activity → Update Activity Item → Get applet version changes","","Wed Feb 12 19:43:09 GMT 2025","passed","Wed Feb 12 19:43:09 GMT 2025","","Update Activity Item →","Get applet version changes",""
"","289","Administration tests → Perform activities tests → 200 OK (Editor can submit answers)","","Wed Feb 12 19:46:46 GMT 2025","passed","Wed Feb 12 19:46:46 GMT 2025","","Perform activities tests →","200 OK (Editor can submit answers)",""
"","160","Applet public access tests → Invite link with { requireLogin: true } created → Get public applet details: 404 Not found","","Wed Feb 12 19:41:44 GMT 2025","passed","Wed Feb 12 19:41:44 GMT 2025","","Invite link with { requireLogin: true } created →","Get public applet details: 404 Not found",""
"","214","Workspaces endpoints tests → Workspaces created → Get workspace applet respondent by id → 200 OK (invited respondent)","","Wed Feb 12 19:49:41 GMT 2025","passed","Wed Feb 12 19:49:41 GMT 2025","","Get workspace applet respondent by id →","200 OK (invited respondent)",""
"","10","Applets CRUD endpoints tests → Get applet by id → 401 Unauthorized","","Wed Feb 12 19:39:38 GMT 2025","passed","Wed Feb 12 19:39:38 GMT 2025","","Get applet by id →","401 Unauthorized",""
"","13","Logs upload/download tests → Upload Logs → 401 Unauthorized","","Wed Feb 12 19:43:39 GMT 2025","passed","Wed Feb 12 19:43:39 GMT 2025","","Upload Logs →","401 Unauthorized",""
"","10","Applet versions endpoints tests → Get applet versions → 401 Unauthorized","","Wed Feb 12 19:42:58 GMT 2025","passed","Wed Feb 12 19:42:58 GMT 2025","","Get applet versions →","401 Unauthorized",""
"","222","""Subjects"" endpoints CRUD tests → Delete subjects 200 OK: respondent","","Wed Feb 12 19:47:16 GMT 2025","passed","Wed Feb 12 19:47:16 GMT 2025","","Delete subjects","200 OK: respondent",""
"","319","Shell account invitation scenario tests → Accept invitation by unregistered user → Verify shell account is in pending status in the list of respondents","","Wed Feb 12 19:45:27 GMT 2025","failed","Wed Feb 12 19:45:27 GMT 2025","","Accept invitation by unregistered user →","Verify shell account is in pending status in the list of respondents",""
